tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation,oracle_near_feasible,alpha_error_to_center_rad,alpha_margin_low_rad,alpha_margin_high_rad,dynamic_pressure_scaled,mach_scaled,actuator_tau_s,alpha_min_rate_radps,alpha_max_rate_radps
moderate,4,59,slack_oracle,30.0,0.20352828721415578,0.04475401107926689,1.435970768905201,0.1801851851851852,-0.0014853198242187476,0.056005859375,0.11018518518518519,0.2501851851851852,-0.08,0.08,0.02334310202897058,0.046239330903485636,1.3799649095302011,19.65057948379968,78400.87890625,148.14539880568097,0.17601806586130772,0.1230812744801691,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.023343102028970608,0.09334310202897059,0.0466568979710294,0.014814539880568097,0.9825289741899841,0.5,0.003224451303155018,0.0032244513031549904
moderate,4,59,slack_oracle,31.0,0.20350297160940115,0.04474279266188965,1.4807190091285225,0.1834405006858711,-0.001523024902343753,0.054501591796875,0.11344050068587108,0.2534405006858711,-0.08,0.08,0.020062470923530057,0.046265817564233404,1.4262174173316475,19.573290861329905,78175.23876953125,152.3063003355444,0.1407268716072153,0.09303428810769439,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.020062470923530057,0.09006247092353006,0.04993752907646995,0.015230630033554439,0.9786645430664953,0.5,0.0032553155006858903,0.003255315500685918
moderate,4,59,slack_oracle,32.0,0.20347273002181274,0.04473186211468639,1.5254561858983042,0.186721536351166,-0.0015599682617187527,0.05295999999999999,0.116721536351166,0.256721536351166,-0.08,0.08,0.01675119367064673,0.04629183037640514,1.4724961858983043,19.494544622611564,77944.0,156.69404833189384,0.10893181594086804,0.06772760771338653,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.01675119367064673,0.08675119367064674,0.053248806329353277,0.015669404833189383,0.9747272311305781,0.5,0.003281035665294918,0.003281035665294918
moderate,4,59,slack_oracle,33.0,0.203438770549842,0.044721159651864725,1.5701825620843035,0.19002314814814816,-0.0015961499023437464,0.051381845703125005,0.12002314814814816,0.2600231481481482,-0.08,0.08,0.013415622401693833,0.04631730955420847,1.5188007163811785,19.414385202309198,77707.27685546875,161.3189288457153,0.0814623437892137,0.04739550014036973,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.013415622401693805,0.08341562240169384,0.0565843775983062,0.01613189288457153,0.97071926011546,0.5,0.003301611796982157,0.0033016117969821845
moderate,4,59,slack_oracle,34.0,0.20340200064727465,0.04471061053920373,1.6148983318018737,0.19334019204389574,-0.001631569824218762,0.049767890625000005,0.12334019204389574,0.26334019204389575,-0.08,0.08,0.010061808603378908,0.04634218036342249,1.5651304411768736,19.33285631582411,77465.18359375,166.1918002052219,0.05875111468998439,0.031937698383037665,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.010061808603378908,0.08006180860337891,0.0599381913966211,0.016619180020522192,0.9666428157912055,0.5,0.003317043895747579,0.003317043895747551
moderate,4,59,slack_oracle,35.0,0.20336307555234193,0.04470013045331058,1.659603608125478,0.19666752400548698,-0.0016662280273437372,0.048118896484375,0.12666752400548698,0.266667524005487,-0.08,0.08,0.006695551546854944,0.04636635848065432,1.6114847116411029,19.25000099942194,77217.83447265625,171.32411656020474,0.04087550381868658,0.02095079204820247,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.006695551546854944,0.07669555154685495,0.06330444845314506,0.017132411656020474,0.962500049971097,0.5,0.00332733196159124,0.00332733196159124
moderate,4,59,slack_oracle,36.0,0.20332244210096276,0.04468963120665981,1.7042984163103345,0.2,-0.001700124511718755,0.046435625,0.13,0.27,-0.08,0.08,0.003322442100962747,0.04638975571837856,1.6578627913103345,19.165861646911356,76965.34375,176.72795231389205,0.027592362638363836,0.013773060612531819,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.003322442100962747,0.07332244210096275,0.06667755789903726,0.017672795231389204,0.9582930823455678,0.5,0.003332475994513029,0.003332475994513029
moderate,4,59,slack_oracle,37.0,0.20328037918177122,0.04467902672915968,1.748982692904011,0.20333247599451304,-0.001733259277343746,0.044718837890624995,0.13333247599451303,0.27333247599451305,-0.08,0.08,-5.2096812741819765e-05,0.04641228600650343,1.7042638550133862,19.080480043263627,76707.82568359375,182.4160274268472,0.01837949462114249,0.009560883291992178,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-5.2096812741819765e-05,0.06994790318725819,0.07005209681274183,0.01824160274268472,0.9540240021631814,0.5,0.003332475994513029,0.003332475994513029
moderate,4,59,slack_oracle,38.0,0.2032370355770926,0.04466823875924864,1.79365629083936,0.20665980795610428,-0.0017656323242187522,0.042969296875,0.13665980795610427,0.2766598079561043,-0.08,0.08,-0.0034227723790116737,0.046433871083467394,1.7506869939643601,18.99389739550893,76445.39453125,188.40173357233184,0.012500420401708949,0.007415600677841967,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.0034227723790116737,0.06657722762098833,0.07342277237901168,0.018840173357233182,0.9496948697754466,0.5,0.00332733196159124,0.00332733196159124
moderate,4,59,slack_oracle,39.0,0.2031924650498132,0.04465720108809011,1.8383189897869257,0.20997685185185183,-0.0017972436523437524,0.041187763671875,0.13997685185185182,0.27997685185185184,-0.08,0.08,-0.006784386802038633,0.046454444740433865,1.7971312261150507,18.90615436120024,76178.16455078125,194.69916111696458,0.009110540585797628,0.00656776802399565,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.006784386802038633,0.06321561319796137,0.07678438680203864,0.019469916111696458,0.945307718060012,0.5,0.003317043895747551,0.003317043895747551
moderate,4,59,slack_oracle,40.0,0.20314665723751707,0.04464586060009044,1.8829705095792526,0.21327846364883404,-0.0018280932617187468,0.039375,0.14327846364883404,0.283278463648834,-0.08,0.08,-0.010131806411316974,0.046473953861809185,1.8435955095792527,18.817291074697604,75906.25,201.32312689437006,0.007415358877929643,0.00656776802399565,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.010131806411316946,0.05986819358868303,0.08013180641131695,0.020132312689437007,0.9408645537348802,0.5,0.0033016117969822123,0.0033016117969821845
moderate,5,60,slack_oracle,0.0,0.07958738523429024,0.05011565540458946,0.06082502161688253,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04041261476570976,0.050130858041308214,-0.01917497838311747,21.012104371718653,82000.0,96.02726214802813,0.0,0.18000000999935634,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,-0.04041261476570976,0.029587385234290248,0.11041261476570977,0.009602726214802813,1.0506052185859327,0.8021514856561525,0.0,0.0
moderate,5,60,slack_oracle,1.0,0.10885467621698479,0.05011302590767287,0.11093961112527585,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.011237059036787497,0.05017355081001662,0.03096995292215085,21.00908182581111,81995.44873046875,96.0685602298398,0.12453351896692565,0.35000000999934194,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,-0.011237059036787497,0.05876294096321251,0.0812370590367875,0.00960685602298398,1.0504540912905553,0.8021514856561525,9.173525377229041e-05,9.173525377229041e-05
moderate,5,60,slack_oracle,2.0,0.13233881216501497,0.05010782202457625,0.16105030613117904,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.011975300505207023,0.050228141848795003,0.08117116550617905,21.00134410223131,81981.87109375,96.20356559270985,0.28052315217579044,0.3500000099993237,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.01197530050520701,0.08197530050520703,0.058024699494793,0.009620356559270985,1.0500672051115656,0.8021514856561525,0.0002717764060356648,0.00027177640603567865
moderate,5,60,slack_oracle,3.0,0.1511797424777485,0.050100870623657666,0.21115477210657452,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.030369557292563326,0.05028022365100141,0.1314255631221995,20.98953738670099,81959.38134765625,96.436825736233,0.3285909139029165,0.35000000999929953,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.030369557292563326,0.10036955729256333,0.03963044270743668,0.0096436825736233,1.0494768693350496,0.8021514856561525,0.00044667352537723637,0.0004466735253772225
moderate,5,60,slack_oracle,4.0,0.16629329281159075,0.05009297766766817,0.2612517621558697,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.044866681014608584,0.05033060217938691,0.1817311371558697,20.973993032370615,81928.09375,96.77030507346042,0.34340285793999287,0.35000000999926695,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.044866681014608584,0.11486668101460859,0.025133318985391423,0.009677030507346042,1.0486996516185307,0.8021514856561525,0.0006164266117969774,0.0006164266117969774
moderate,5,60,slack_oracle,5.0,0.17841486725655087,0.050084459877586154,0.3113405245888508,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.056207219794273774,0.050379594154929916,0.2320863741982258,20.95494384003998,81888.12255859375,97.20537020188468,0.3479671163592243,0.35000000999922176,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.05620721979427379,0.1262072197942738,0.013792780205726218,0.009720537020188467,1.047747192001999,0.8021514856561525,0.0007810356652949296,0.0007810356652949157
moderate,5,60,slack_oracle,6.0,0.18813483183658133,0.050075467824561674,0.3614205206974064,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.06498668368843319,0.05042735014878042,0.28248997382240637,20.932572348428415,81839.58203125,97.74323405265748,0.34937357960706117,0.35000000999915787,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.06498668368843319,0.1349866836884332,0.005013316311566818,0.009774323405265748,1.0466286174214208,0.8021514856561525,0.0009405006858710513,0.0009405006858710652
moderate,5,60,slack_oracle,7.0,0.19592706817947403,0.050066088573013916,0.4114913239915658,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.07168409835780051,0.05047395722535767,0.3329407478196908,20.907030470688255,81782.58642578125,98.38513610383856,0.34980697725584975,0.35000000999906766,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.07168409835780051,0.14168409835780052,-0.0016840983578005064,0.009838513610383856,1.0453515235344129,0.8021514856561525,0.0010948216735253702,0.0010948216735253702
moderate,5,60,slack_oracle,8.0,0.20217193954633,0.05005637980323427,0.4615525781368817,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.0766849710963986,0.05051947306495301,0.38343757813688173,20.878449470932924,81717.25,99.13243363161222,0.34994052750836835,0.3500000099989436,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.0766849710963986,0.1466849710963986,-0.006684971096398595,0.009913243363161222,1.0439224735466461,0.8021514856561525,0.0012439986282578863,0.0012439986282578863
moderate,5,60,slack_oracle,9.0,0.207174739316232,0.0500463822995562,0.5116039752037344,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.08029973931623202,0.05056393845189995,0.43397939512560935,20.84694573386822,81643.68701171875,99.98665450606008,0.3499816806386836,0.35000000999877423,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08029973931623202,0.15029973931623203,-0.010299739316232015,0.009998665450606008,1.0423472866934111,0.8021514856561525,0.0013880315500685858,0.0013880315500685858
moderate,5,60,slack_oracle,10.0,0.21118050334807634,0.05003612535546505,0.5616452419320993,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.08277858290911885,0.0506073826796838,0.4845651638070993,20.81262440308339,81562.01171875,100.94953086698972,0.34999436185860416,0.3500000099985413,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08277858290911885,0.15277858290911886,-0.012778582909118846,0.010094953086698971,1.0406312201541694,0.8021514856561525,0.0015269204389574964,0.0015269204389574964
moderate,5,60,slack_oracle,11.0,0.21438590064593138,0.0500256296684766,0.6116761298527338,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.08432331491204936,0.050649826445820355,0.5351938739933588,20.7755818231183,81472.33837890625,102.02302244159293,0.349998269540287,0.3500000099982143,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08432331491204936,0.15432331491204937,-0.014323314912049356,0.010202302244159293,1.0387790911559152,0.8021514856561525,0.0016606652949245349,0.0016606652949245349
moderate,5,60,slack_oracle,12.0,0.21694877791901537,0.050014909203745586,0.6616964076921352,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,0.08509692606716351,0.05069128371546433,0.5858645326921352,20.735907258102767,81374.78125,103.20933395739617,0.3499994736810551,0.35000000999774133,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08509692606716351,0.15509692606716352,-0.015096926067163507,0.010320933395739617,1.0367953629051383,0.8021514856561525,0.00178926611796984,0.00178926611796984
moderate,5,60,slack_oracle,13.0,0.2189958207089547,0.050003972536432496,0.7117058553472259,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,0.08523124594900958,0.05073176306377624,0.6365761580816008,20.693684147169208,81269.45458984375,104.51092911226299,0.3499998447332801,0.350000009997029,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08523124594900958,0.15523124594900958,-0.01523124594900957,0.010451092911226298,1.0346842073584603,0.8021514856561525,0.0019127229080932728,0.0019127229080932728
moderate,5,60,slack_oracle,14.0,0.22062870266301524,0.04999282387236678,0.761704259028309,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,0.08483309223777519,0.050771268696585534,0.687327774653309,20.64899104951369,81156.47265625,105.93054255246136,0.3499999590714749,0.3500000099958974,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08483309223777519,0.1548330922377752,-0.01483309223777518,0.010593054255246136,1.0324495524756845,0.8021514856561525,0.002031035665294917,0.002031035665294917
moderate,5,60,slack_oracle,15.0,0.22192902127153719,0.049981463841746857,0.8116914073027712,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,0.08398920645672237,0.05080980124409061,0.7381184092558962,20.60190237372883,81035.94970703125,107.47119075862324,0.3499999943036815,0.35000000999396874,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08398920645672237,0.15398920645672237,-0.013989206456722358,0.010747119075862325,1.0300951186864415,0.8021514856561525,0.002144204389574772,0.002144204389574772
moderate,5,60,slack_oracle,16.0,0.22296225953953067,0.04996989012126979,0.8616670878428532,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.08277021564378306,0.05084735838298854,0.7889470878428532,20.552488952527018,80908.0,109.13618242118898,0.3500000051590514,0.3500000099903538,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08277021564378306,0.15277021564378307,-0.012770215643783056,0.010913618242118898,1.027624447626351,0.8021514856561525,0.0022522290809327827,0.0022522290809327827
moderate,5,60,slack_oracle,17.0,0.2237809658127524,0.04995809792245026,0.9116310847259793,0.1425471536351166,-0.0009258374023437543,0.071818251953125,0.0725471536351166,0.21254715363511661,-0.08,0.08,0.08123381217763578,0.050883935324794016,0.8398128327728543,20.500818503759668,80772.73779296875,110.92912869447922,0.35000000850160173,0.35000000998260766,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.08123381217763578,0.1512338121776358,-0.011233812177635777,0.011092912869447922,1.0250409251879833,0.8021514856561525,0.0023551097393690046,0.0023551097393690046
moderate,5,60,slack_oracle,18.0,0.22442730604835043,0.04994608037413175,0.9615831761685066,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,0.07942730604835044,0.0509195251983505,0.8907146605435067,20.44695600594777,80630.27734375,112.85395359761522,0.3500000095262399,0.35000000996231695,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.07942730604835044,0.14942730604835044,-0.009427306048350431,0.011285395359761521,1.0223478002973885,0.8021514856561525,0.002452846364883382,0.002452846364883382
moderate,5,60,slack_oracle,19.0,0.224935112373356,0.049933828820779604,1.0115231325983225,0.147545438957476,-0.0010202905273437451,0.069871552734375,0.07754543895747598,0.217545438957476,-0.08,0.08,0.07738967341588002,0.05095411934812335,0.9416515798639475,20.39096400829609,80480.73291015625,114.91490475208458,0.35000000982794105,0.35000000988815744,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.07738967341588002,0.14738967341588002,-0.00738967341588001,0.011491490475208458,1.0195482004148047,0.8021514856561525,0.0025454389574759984,0.0025454389574759984
moderate,5,60,slack_oracle,20.0,0.2253315273351949,0.04992133305348119,1.061450714990864,0.1501783264746228,-0.0010663745117187456,0.068828125,0.08017832647462278,0.2201783264746228,-0.08,0.08,0.07515320086057212,0.050987707565199936,0.9926225899908641,20.332902889650182,80324.21875,117.11656459345757,0.3500000098696019,0.35000000937029246,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.07515320086057212,0.14515320086057212,-0.00515320086057211,0.011711656459345757,1.016645144482509,0.8021514856561525,0.002632887517146798,0.002632887517146798
moderate,5,60,slack_oracle,21.0,0.22563832363181266,0.04990858148701716,1.1113656734081983,0.1528935185185185,-0.0011116967773437542,0.06773899414062501,0.0828935185185185,0.22289351851851852,-0.08,0.08,0.07274480511329415,0.05102027826436092,1.0436266792675732,20.27283107707244,80160.84912109375,119.46386215908987,0.3500000095241532,0.35000000274241583,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.07274480511329415,0.14274480511329415,-0.002744805113294141,0.011946386215908987,1.0136415538536219,0.8021514856561525,0.0027151920438957255,0.0027151920438957255
moderate,5,60,slack_oracle,22.0,0.22587296336345125,0.049895561293616726,1.161267745692735,0.15568587105624143,-0.001156257324218743,0.066604921875,0.08568587105624142,0.22568587105624144,-0.08,0.08,0.07018709230720982,0.05105181861783547,1.094662823817735,20.210805232059418,79990.73828125,121.96208552875365,0.3500000048321889,0.3499999917709303,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True,True,0.07018709230720982,0.14018709230720983,-0.00018709230720981296,0.012196208552875365,1.0105402616029708,0.8021514856561525,0.0027923525377229197,0.0027923525377229197
moderate,5,60,slack_oracle,23.0,0.22604944791264153,0.04988225786330038,1.2111566559573832,0.15855024005486967,-0.0012000561523437536,0.065426669921875,0.08855024005486967,0.22855024005486968,-0.08,0.08,0.06749920785777186,0.051082314015644135,1.1457299860355081,20.146880410522424,79814.00048828125,124.61689497745068,0.34999999579572,0.3499999894612256,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.06749920785777186,0.13749920785777187,0.0025007921422281476,0.012461689497745069,1.0073440205261213,0.8021514856561525,0.0028643689986282417,0.0028643689986282417
moderate,5,60,slack_oracle,24.0,0.22617899486964446,0.04986864429781158,1.2610321075523274,0.16148148148148148,-0.0012430932617187584,0.064205,0.09148148148148147,0.23148148148148148,-0.08,0.08,0.06469751338816299,0.051111737559530336,1.1968271075523274,20.08111020126924,79630.75,127.43433688679012,0.34999999141318205,0.34999998656260883,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.06469751338816299,0.134697513388163,0.005302486611837021,0.012743433688679012,1.004055510063462,0.8021514856561525,0.0029312414266118025,0.0029312414266118025
moderate,5,60,slack_oracle,25.0,0.22627058698557792,0.04985470343018711,1.3108937817881334,0.164474451303155,-0.0012853686523437435,0.062940673828125,0.09447445130315499,0.234474451303155,-0.08,0.08,0.061796135682422926,0.05114007208253085,1.2479531079600084,20.01354684669993,79441.10107421875,130.42085845175828,0.3499999880572992,0.349999982831369,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.061796135682422926,0.13179613568242293,0.008203864317577081,0.013042085845175827,1.0006773423349966,0.8021514856561525,0.002992969821673519,0.002992969821673519
moderate,5,60,slack_oracle,26.0,0.22633141720599534,0.04984041701106056,1.3607413422615524,0.16752400548696844,-0.0013268823242187505,0.061634453125,0.09752400548696843,0.23752400548696845,-0.08,0.08,0.0588074117190269,0.05116729933527931,1.2991068891365525,19.944241348659794,79245.16796875,133.58332321241127,0.34999998444172453,0.3499999778703666,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.0588074117190269,0.1288074117190269,0.01119258828097311,0.013358332321241128,0.9972120674329897,0.8021514856561525,0.0030495541838134466,0.0030495541838134466
moderate,5,60,slack_oracle,27.0,0.22636724114870904,0.04982576571492915,1.4105744337773065,0.170625,-0.0013676342773437516,0.060287099609375,0.10062499999999999,0.240625,-0.08,0.08,0.05574224114870904,0.0511933999922729,1.3502873341679316,19.87324356180684,79043.06494140625,136.92902743426504,0.34999997989531184,0.34999997098846614,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.05574224114870904,0.12574224114870905,0.014257758851290964,0.013692902743426504,0.9936621780903421,0.8021514856561525,0.0031009945130315575,0.0031009945130315575
moderate,5,60,slack_oracle,28.0,0.2263826599745972,0.049810729133156456,1.460392681269303,0.17377229080932782,-0.001407624511718747,0.058899375000000004,0.10377229080932782,0.24377229080932783,-0.08,0.08,0.05261036916526937,0.0512183536448752,1.4014933062693031,19.800602276399946,78834.90625,140.46571735643462,0.34999997373308533,0.349999960774719,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.05261036916526937,0.12261036916526938,0.017389630834730635,0.014046571735643462,0.9900301138199973,0.8021514856561525,0.003147290809327824,0.003147290809327824
moderate,5,60,slack_oracle,29.0,0.22638134738627103,0.04979528575577133,1.510195688709085,0.17696073388203018,-0.0014468530273437502,0.057472041015625,0.10696073388203017,0.2469607338820302,-0.08,0.08,0.049420613504240846,0.05124213878311508,1.45272364769346,19.726365292062432,78620.80615234375,144.20160732253274,0.3499999647678027,0.3499999446980595,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.049420613504240846,0.11942061350424085,0.02057938649575916,0.014420160732253273,0.9863182646031217,0.8021514856561525,0.003188443072702357,0.003188443072702357
moderate,5,60,slack_oracle,30.0,0.22636623177879822,0.04977941294369218,1.5599830379911603,0.1801851851851852,-0.0014853198242187476,0.056005859375,0.11018518518518519,0.2501851851851852,-0.08,0.08,0.04618104659361302,0.05126473276791093,1.5039771786161604,19.65057948379968,78400.87890625,148.14539880568097,0.3499999508824938,0.3499999824527048,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.04618104659361305,0.11618104659361303,0.023818953406386956,0.014814539880568097,0.9825289741899841,0.8021514856561525,0.003224451303155018,0.0032244513031549904
moderate,5,60,slack_oracle,31.0,0.22633964239079457,0.04976308689213877,1.6097542877861342,0.1834405006858711,-0.001523024902343753,0.054501591796875,0.11344050068587108,0.2534405006858711,-0.08,0.08,0.04289914170492348,0.051286111794482524,1.5552526959892592,19.573290861329905,78175.23876953125,152.3063003355444,0.34999997272443417,0.3374257647097309,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.04289914170492348,0.11289914170492349,0.027100858295076524,0.015230630033554439,0.9786645430664953,0.8021514856561525,0.0032553155006858903,0.003255315500685918
moderate,5,60,slack_oracle,32.0,0.22630345788185655,0.049746388521580476,1.6595090063979014,0.186721536351166,-0.0015599682617187527,0.05295999999999999,0.116721536351166,0.256721536351166,-0.08,0.08,0.03958192153069054,0.05130635678329923,1.6065490063979015,19.494544622611564,77944.0,156.69404833189384,0.3413004711394136,0.30986658816192103,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.03958192153069054,0.10958192153069055,0.030418078469309467,0.015669404833189383,0.9747272311305781,0.8021514856561525,0.003281035665294918,0.003281035665294918
moderate,5,60,slack_oracle,33.0,0.22625932433455648,0.04972952415443879,1.7092469135676214,0.19002314814814816,-0.0015961499023437464,0.051381845703125005,0.12002314814814816,0.2600231481481482,-0.08,0.08,0.036236176186408314,0.05132567405678254,1.6578650678644964,19.414385202309198,77707.27685546875,161.3189288457153,0.3195528497809721,0.2740590725924169,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.036236176186408287,0.10623617618640832,0.03376382381359172,0.01613189288457153,0.97071926011546,0.8021514856561525,0.003301611796982157,0.0033016117969821845
moderate,5,60,slack_oracle,34.0,0.226208769216391,0.049712711660817775,1.758967957847216,0.19334019204389574,-0.001631569824218762,0.049767890625000005,0.12334019204389574,0.26334019204389575,-0.08,0.08,0.03286857717249525,0.05134428148503654,1.7092000672222158,19.33285631582411,77465.18359375,166.1918002052219,0.2880778506162038,0.2351236975785147,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.03286857717249525,0.10286857717249526,0.037131422827504756,0.016619180020522192,0.9666428157912055,0.8021514856561525,0.003317043895747579,0.003317043895747551
moderate,5,60,slack_oracle,35.0,0.22615318866933076,0.04969610716288613,1.8086722784523896,0.19666752400548698,-0.0016662280273437372,0.048118896484375,0.12666752400548698,0.266667524005487,-0.08,0.08,0.02948566466384378,0.05136233519022987,1.7605533819680146,19.25000099942194,77217.83447265625,171.32411656020474,0.2514413691975632,0.19699684353197938,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.02948566466384378,0.09948566466384379,0.040514335336156226,0.017132411656020474,0.962500049971097,0.8021514856561525,0.00332733196159124,0.00332733196159124
moderate,5,60,slack_oracle,36.0,0.22609380820992028,0.049679791467358105,1.8583601330525041,0.2,-0.001700124511718755,0.046435625,0.13,0.27,-0.08,0.08,0.02609380820992027,0.05137991597907686,1.8119245080525042,19.165861646911356,76965.34375,176.72795231389205,0.2137737692366271,0.16274159646376202,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.02609380820992027,0.09609380820992028,0.043906191790079735,0.017672795231389204,0.9582930823455678,0.8021514856561525,0.003332475994513029,0.003332475994513029
moderate,5,60,slack_oracle,37.0,0.22603164902717532,0.04966377218835089,1.9080318226956112,0.20333247599451304,-0.001733259277343746,0.044718837890624995,0.13333247599451303,0.27333247599451305,-0.08,0.08,0.02269917303266228,0.05139703146569464,1.8633129848049863,19.080480043263627,76707.82568359375,182.4160274268472,0.17846701533169262,0.1347644867546482,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.02269917303266228,0.09269917303266229,0.04730082696733773,0.01824160274268472,0.9540240021631814,0.8021514856561525,0.003332475994513029,0.003332475994513029
moderate,5,60,slack_oracle,38.0,0.22596750480409608,0.049647988440764984,1.957687620948646,0.20665980795610428,-0.0017656323242187522,0.042969296875,0.13665980795610427,0.2766598079561043,-0.08,0.08,0.0193076968479918,0.051413620764983736,1.914718324073646,18.99389739550893,76445.39453125,188.40173357233184,0.14823129661439124,0.11495014406783012,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False,True,0.0193076968479918,0.08930769684799181,0.050692303152008206,0.018840173357233182,0.9496948697754466,0.8021514856561525,0.00332733196159124,0.00332733196159124
