scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,learned_delta_flap_raw_rad,safety_delta_flap_raw_rad,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
15,moderate,70,ridge_stronger_safety,0.0,0.07699504879264059,0.0368440312354551,0.07377915397692349,0.07684792247678,0.03684776629500279,0.07689422525941289,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04300495120735941,0.03685923387217385,-0.006220846023076515,not_applicable,0.0,False,-0.250215995437498,-0.2754326156232579,-1678.9685999612068,-0.012797969599773003,0.4015798869488264,-0.2754326156232579,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.817453187457489e-06,92.59145026293294,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,0.5,0.08641162696205504,0.036810361167888724,0.0921927595057925,0.08600759708791116,0.036810158111308146,0.09399254437627413,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.03361141401874057,0.03684070296476372,0.012200360824151879,not_applicable,0.0,False,-0.23036162252527204,-0.23036162252527204,-1665.590711651608,-0.007153393701077017,0.40159248685423254,-0.23036162252527204,-0.2754326156232579,-0.23543799546952354,-0.09,-0.18,False,True,81998.8598022461,6199.7501458924335,21.01125760388222,4.818319433290575e-06,92.6006356214494,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,1.0,0.09483144431165794,0.03677696824894265,0.11058959850233606,0.09501573550477212,0.03677999907664148,0.11605607418165416,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.02526029094211435,0.0368374931512864,0.030619940299211057,not_applicable,0.0,False,-0.2107251775387935,-0.2107251775387935,-1651.2625475254056,-0.0011088576416381085,0.40162486243193063,-0.2107251775387935,-0.23036162252527204,-0.23109874513221026,-0.18,-0.18,False,True,81995.44873046875,6199.108143368448,21.00908182581111,4.820911867147192e-06,92.63127071810874,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,1.5,0.10235846480347993,0.03674387046923459,0.1289698141216632,0.10238654019991442,0.03673679530730324,0.1276751281352228,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,-0.01784697501133488,0.03683438804735959,0.04903794034236632,not_applicable,0.0,False,-0.19537809043800447,-0.19537809043800447,-1650.0280153901,-0.0005879178725628452,0.4016744554206741,-0.19537809043800447,-0.2107251775387935,-0.2136835530210555,-0.2136835530210555,-0.06736710604211099,False,False,81989.78106689453,6198.124722339112,21.005748963664374,4.825222408071266e-06,92.68468165037609,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,2.0,0.10908576373748818,0.03671080504942915,0.14733348831282214,0.10793812116037955,0.03670955451003791,0.14736794033391298,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.011277747922319767,0.036831124873647904,0.06745434768782214,not_applicable,0.0,False,-0.18381761517917783,-0.18381761517917783,-1660.267962583512,-0.004899545440580237,0.4017399997587981,-0.18381761517917783,-0.19537809043800447,-0.19803616352455908,-0.19803616352455908,0.03129477899299282,False,False,81981.87109375,6196.824988604601,21.00134410223131,4.831244781166625e-06,92.76144565032894,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,2.5,0.11509660455899785,0.036677541691334005,0.16568057974744527,0.1151775500647462,0.03666910820313955,0.1684500815489593,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,-0.005468703225638624,0.036827473331958994,0.08586902579236715,not_applicable,0.0,False,-0.16888862056667453,-0.16888862056667453,-1668.9803303911503,-0.008559114277544844,0.4018206300465545,-0.16888862056667453,-0.18381761517917783,-0.18588224154495603,-0.18588224154495603,0.0243078439592061,False,False,81971.73309326172,6195.226102903411,20.995925400097143,4.838974487104109e-06,92.86192003170382,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,3.0,0.12046553118017836,0.03664411022511477,0.18401099697303167,0.12183691824077035,0.036639761935235125,0.1838405619893814,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,-0.0003446540050068281,0.03682346325245851,0.10428178798865666,not_applicable,0.0,False,-0.1550429693541176,-0.1550429693541176,-1677.6970148576959,-0.012209438829184082,0.40191568368588926,-0.1550429693541176,-0.16888862056667453,-0.17135620565831286,-0.17135620565831286,0.029052071773286336,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.848408774859486e-06,92.98635985171536,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,3.5,0.12525932934219647,0.03661050992013708,0.20232465580564338,0.1252421298624408,0.03661652573878803,0.2022480350174329,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.0041618284848576464,0.03681909390451209,0.122692454877909,not_applicable,0.0,False,-0.14859763688233468,-0.14859763688233468,-1685.752740052253,-0.015568675291213498,0.40202462079258067,-0.14859763688233468,-0.1550429693541176,-0.15741175813386335,-0.15741175813386335,0.02788889504889902,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.859546617568881e-06,93.13496561834862,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,4.0,0.12953783087361617,0.036576753420155886,0.2206214750339813,0.12898984265736585,0.03657778980031905,0.22082431092543517,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.008111219076634008,0.03681437793187463,0.14110085003398132,not_applicable,0.0,False,-0.14195131830465227,-0.14195131830465227,-1691.7515981563695,-0.018051186428908315,0.40214698367832524,-0.14195131830465227,-0.14859763688233468,-0.14987750502956249,-0.14987750502956249,0.015068506208601729,False,False,81928.09375,6188.754562618874,20.973993032370615,4.872388691396954e-06,93.30790744951118,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
15,moderate,70,ridge_stronger_safety,4.5,0.13335464790398133,0.036542881348429146,0.23890138675847555,0.13282923918553793,0.036551670200314273,0.2361196095846565,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.011557772903981328,0.036809355957804143,0.15950681034245992,not_applicable,0.0,False,-0.13478833839627707,-0.13478833839627707,-1697.151994002964,-0.020269124906630864,0.40228237351219553,-0.13478833839627707,-0.14195131830465227,-0.14310225254173609,-0.14310225254173609,0.0135505049756528,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.886937357321902e-06,93.50533898974754,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,False
