tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,0,10055,slack_oracle,0.0,0.11552852057005283,0.06199563661947019,0.12666073176012918,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.004471479429947162,0.06201083925618894,0.04666073176012918,21.012104371718653,82000.0,96.02726214802813,1.6673489673924064e-29,0.18000000999993554,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,False
stress,0,10055,slack_oracle,1.0,0.14836139712352955,0.06199175034119676,0.18865465054866828,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.028269661869757268,0.062052275243540504,0.10868499234554328,21.00908182581111,81995.44873046875,96.0685602298398,0.11212964260929376,0.350000009999934,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,False
stress,0,10055,slack_oracle,2.0,0.17470586805199867,0.06198529297390219,0.250643417284927,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.05434235639219072,0.06210561279812095,0.170764276659927,21.00134410223131,81981.87109375,96.20356559270985,0.2603091859485605,0.35000000999993214,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,False
stress,0,10055,slack_oracle,3.0,0.19584111331963197,0.06197692160378547,0.31262465187672295,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.07503092813444678,0.062156274631129216,0.23289544289234793,20.98953738670099,81959.38134765625,96.436825736233,0.31618140532353145,0.35000000999992986,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,True
stress,0,10055,slack_oracle,4.0,0.21279455216793466,0.061967436466363636,0.3745969069675488,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.0913679403709525,0.06220506097808238,0.2950762819675488,20.973993032370615,81928.09375,96.77030507346042,0.3372484489082007,0.35000000999992714,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,True
stress,0,10055,slack_oracle,5.0,0.2263911911194993,0.06195720437213539,0.43655927863441685,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.1041835436572222,0.06225233864947915,0.35730512824379185,20.95494384003998,81888.12255859375,97.20537020188468,0.34519193728870895,0.350000009999924,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,True
stress,0,10055,slack_oracle,6.0,0.23729334875920063,0.061946413956151754,0.4985111252961659,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.11414520061105249,0.0622982962803705,0.4195805784211659,20.932572348428415,81839.58203125,97.74323405265748,0.3481870897598018,0.35000000999992037,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,True
stress,0,10055,slack_oracle,7.0,0.24603267785286959,0.06193517481860356,0.5604519484698134,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.12178970803119607,0.06234304347094732,0.4819013722979384,20.907030470688255,81782.58642578125,98.38513610383856,0.3493164346893033,0.3500000099999163,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,True
stress,0,10055,slack_oracle,8.0,0.25303591975869205,0.06192355728359642,0.6223813371889045,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.12754895130876065,0.06238665054531516,0.5442663371889045,20.878449470932924,81717.25,99.13243363161222,0.3497422627505106,0.3500000099999117,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,True
stress,0,10055,slack_oracle,9.0,0.2586455959240647,0.06191160928721046,0.6842989385554293,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.13177059592406473,0.062429165439554214,0.6066743584773043,20.84694573386822,81643.68701171875,99.98665450606008,0.34990282444691767,0.3500000099999066,0.0,False,False,oracle_solution,0.0,False,1.0061823986804392,True
