scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,objective_value,max_predicted_alpha_violation_rad,max_predicted_q_violation_radps,predicted_alpha_constraint_active,predicted_q_constraint_active,control_dt_s,horizon_steps,planning_alpha_buffer_rad,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
0,stress,10055,nominal_nmpc_2s,0.0,0.11552852057005283,0.06199563661947019,0.12666073176012918,0.11001649553790613,0.0611206702283173,0.12051188709147498,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.004471479429947162,0.06201083925618894,0.04666073176012918,Solve_Succeeded,0.03507612500106916,False,269249.25515721575,0.06385443848186559,0.0,False,False,2.0,10,0.0,-2231.6377799899237,-0.018195904048346437,0.4015798869488264,0.3500000099970884,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.1863065024355004e-06,80.46081097681032,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,False
0,stress,10055,nominal_nmpc_2s,0.5,0.13283736018408854,0.061950890333749536,0.1576473727973456,0.12879538074135344,0.06216377033243803,0.1658923526068733,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,0.012814319203292929,0.061981232130624536,0.07765497411570496,held,0.0,False,269249.25515721575,0.06385443848186559,0.0,False,False,2.0,10,0.0,-2242.787252731751,-0.023606461657987608,0.40159248685423254,0.3500000099970884,0.0,0.0,0.0,0.0,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.187059259218524e-06,80.46879293835481,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,False
0,stress,10055,nominal_nmpc_2s,1.0,0.14832197352830484,0.06190593301288198,0.18861158695356994,0.1479383706461247,0.06525893936114814,0.1767886956361358,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.028230238274532554,0.06196645791522573,0.10864192875044494,held,0.0,False,269249.25515721575,0.06385443848186559,0.0,False,False,2.0,10,0.0,-2252.7748023913964,-0.028445373556755967,0.40162486243193063,0.3500000099970884,0.0,0.0,0.0,0.0,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.189312051781064e-06,80.49541445378159,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,False
0,stress,10055,nominal_nmpc_2s,1.5,0.16217228794432315,0.06186078663289318,0.21955327430865865,0.15814112078506756,0.06310049534756201,0.20771405608930368,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,0.041966848129508336,0.06195130421101819,0.13962140052936178,held,0.0,False,269249.25515721575,0.06385443848186559,0.0,False,False,2.0,10,0.0,-2278.21232405456,-0.04076608899901843,0.4016744554206741,0.3500000099970884,0.3500000099970884,0.30029037468624564,0.09,0.18,False,True,81989.78106689453,6198.124722339112,21.005748963664374,4.193057857873471e-06,80.54182788518435,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,False
0,stress,10055,nominal_nmpc_2s,2.0,0.17455837718244832,0.06181514106616506,0.25047226289355734,0.17731114722320465,0.060543761547963176,0.2608519624990456,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.05419486552264037,0.06193546089038381,0.17059312226855733,Solve_Succeeded,0.03395504195941612,False,282090.81753957376,0.06220098187153264,0.0,False,False,2.0,10,0.0,-2302.764180713002,-0.05263006247231344,0.4017399997587981,0.3500000099800177,0.3500000099970884,0.3429398735052136,0.18,0.18,False,True,81981.87109375,6196.824988604601,21.00134410223131,4.198291224689538e-06,80.60853484001106,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,False
0,stress,10055,nominal_nmpc_2s,2.5,0.1856325310821971,0.06176901301896119,0.28136830737396223,0.17691440072538045,0.062083864764262885,0.28437569902751736,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.06506722329756062,0.06191894465958618,0.20155675341888413,held,0.0,False,282090.81753957376,0.06220098187153264,0.0,False,False,2.0,10,0.0,-2326.547096140036,-0.06408573211900187,0.4018206300465545,0.3500000099800177,0.3500000099970884,0.3489972762821414,0.27,0.18000000000000005,False,True,81971.73309326172,6195.226102903411,20.995925400097143,4.205008242368557e-06,80.69584581942502,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,False
0,stress,10055,nominal_nmpc_2s,3.0,0.19553118346520737,0.06172241697074829,0.3122411702031806,0.20095516874926914,0.06160521656630177,0.31548318784936236,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.07472099828002218,0.061901769998092035,0.23251196121880557,held,0.0,False,282090.81753957376,0.06220098187153264,0.0,False,False,2.0,10,0.0,-2347.802094489204,-0.07427512293614362,0.40191568368588926,0.3500000099800177,0.3500000099970884,0.34985759420891654,0.34985759420891654,0.15971518841783305,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.213206520304918e-06,80.80398246495227,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,True
0,stress,10055,nominal_nmpc_2s,3.5,0.20437657177680382,0.06167540267661302,0.3430906298852864,0.2064806024724697,0.06223114413618702,0.34215747606711117,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.083279070919465,0.06188398666098803,0.263458428957552,held,0.0,False,282090.81753957376,0.06220098187153264,0.0,False,False,2.0,10,0.0,-2353.7959463056623,-0.07704955207149267,0.40202462079258067,0.3500000099800177,0.3500000099800177,0.34997978302046984,0.34997978302046984,0.0002443776231065842,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.2228851661667685e-06,80.93311901552134,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,True
0,stress,10055,nominal_nmpc_2s,4.0,0.2122782854771744,0.06162827464163794,0.37391655348240965,0.2150780022650275,0.06146691646418189,0.3680419462797815,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.09085167368019223,0.061865899153356683,0.29439592848240964,Solve_Succeeded,0.03421350003918633,False,346299.05540092674,0.06625072537050283,0.0,False,False,2.0,10,0.0,-2359.2182327631544,-0.07951896898886221,0.40214698367832524,0.3500000099889015,0.3500000099800177,0.3499971371950067,0.3499971371950067,3.470834907370879e-05,False,False,81928.09375,6188.754562618874,20.973993032370615,4.234044767532734e-06,81.08340330146395,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,True
0,stress,10055,nominal_nmpc_2s,4.5,0.2193345719208419,0.061581043655275614,0.4047188868740765,0.2165801627304923,0.06431480999992693,0.3902885558503856,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.09753769692084191,0.06184751826465061,0.3253243104580609,held,0.0,False,346299.05540092674,0.06625072537050283,0.0,False,False,2.0,10,0.0,-2364.1502161964727,-0.08172206980654068,0.40228237351219553,0.3500000099889015,0.3500000099800177,0.34999960196547153,0.34999960196547153,4.92954092967679e-06,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.2466873760633025e-06,81.25496883796552,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,True
0,stress,10055,nominal_nmpc_2s,5.0,0.2256334491825779,0.06153371895010199,0.4354975809397188,0.21749653316995832,0.061431487299471656,0.4347573060786717,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.10342580172030082,0.06182885322744575,0.3562434305490938,held,0.0,False,346299.05540092674,0.06625072537050283,0.0,False,False,2.0,10,0.0,-2368.6520065083578,-0.08368750906923574,0.4024304356602051,0.3500000099889015,0.3500000099800177,0.3499999520307214,0.3499999520307214,7.001304996867574e-07,False,False,81888.12255859375,6183.133755185188,20.95494384003998,4.260816494129722e-06,81.44794241543747,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,True
0,stress,10055,nominal_nmpc_2s,5.5,0.23125377096146024,0.06148630861748836,0.4662525908847586,0.2231618571320826,0.06239124757727831,0.4588988553892779,0.12265828617969822,-0.0003236035156249928,0.07909944213867187,0.05265828617969821,0.1926582861796982,-0.08,0.08,0.10859548478176202,0.061809912133113355,0.38715314874608675,held,0.0,False,346299.05540092674,0.06625072537050283,0.0,False,False,2.0,10,0.0,-2372.775485196774,-0.08544011203405279,0.40259084988176863,0.3500000099889015,0.3500000099889015,0.3500000017572446,0.35,9.593855720968492e-08,False,False,81864.91632080078,6179.952766846162,20.944163314397265,4.2764370638300784e-06,81.66244916729423,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,True
0,stress,10055,nominal_nmpc_2s,6.0,0.23626618069304664,0.061438819765593095,0.4969838757100422,0.2348187536771015,0.06068107051637644,0.49902672080631805,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.1131180325448985,0.06179070208981184,0.4180533288350422,Solve_Succeeded,0.035949166980572045,False,316366.8563575587,0.06286966852542084,0.0,False,False,2.0,10,0.0,-2376.566718951422,-0.08700200579995393,0.4027633234553852,0.35000000996006064,0.3500000099889015,0.35000000881977966,0.35,0.0,False,False,81839.58203125,6176.532643486048,20.932572348428415,4.293555458328262e-06,81.89861611642853,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,True
