tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,19,74,slack_oracle,0.0,0.0933418329592604,0.04682471705409887,0.09848074841972812,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.02665816704073959,0.046839919690817626,0.01848074841972812,0.0,0.18000000998803456,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,1.0,0.11693867901662491,0.046821247152028705,0.14530413530083422,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.0031530562371473725,0.04688177205437245,0.06533447709770922,0.1200000066586897,0.3500000099877331,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,2.0,0.13587149662496564,0.04681529602134518,0.19212288961158785,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.015507984965157692,0.04693561584556394,0.11224374898658786,0.27333334221138533,0.3500000099873727,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,3.0,0.15105932985584514,0.04680814046360853,0.23893479656429803,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.03024914467065995,0.04698749349095228,0.15920558757992304,0.3244444540620436,0.3500000099868816,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,4.0,0.1632410595804705,0.04680027166232076,0.28573908783531454,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.041814447783488334,0.0470378961740395,0.20621846283531453,0.34148149134526895,0.35000000998621195,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,5.0,0.17300984466560285,0.04679190443986457,0.3325352221979713,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.05080219720332575,0.04708703871720833,0.2532810718073463,0.3471605037725643,0.35000000998526537,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,6.0,0.18084181224572693,0.046783149736909016,0.3793227791257277,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.057693664097578784,0.04713503206112776,0.3003922322507277,0.349053507914365,0.3500000099838652,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,7.0,0.1871191305369028,0.04677407445455035,0.42610141276579583,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.06287616071522928,0.0471819431068941,0.34755083659392083,0.34968450929403183,0.35000000998166136,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,8.0,0.19214854328158326,0.04676472329811428,0.4728708281725198,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.06666157483165186,0.04722781655983302,0.3947558281725198,0.34989484308578483,0.3500000099778568,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,19,74,slack_oracle,9.0,0.19617625157315635,0.04675512756171924,0.5196307666538079,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.06930125157315636,0.04727268371406299,0.4420061865756829,0.3499649543471661,0.3500000099702186,0.0,False,False,oracle_solution,0.0,False,0.5,False
