tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,trajectory_csv,metrics_json,alpha_tightening_margin_rad,q_tightening_margin_radps,design_scenario_count,residual_gain,residual_surrogate
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,residual_horizon_nmpc_gain_2,0.04465917926572376,0.08596402222646948,0.046753029979108934,31.73669139583071,0.0,0.0,33,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_005/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_005/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,residual_horizon_nmpc_gain_0,0.04170962074041876,0.08554521328447273,0.047266958809464785,48.33442545095014,0.0,0.12461059190031153,30,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_006/gain_0/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_006/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,residual_horizon_nmpc_gain_0.5,0.0488112445375647,0.08567239450887107,0.04595084041458201,37.50389137787329,0.0,0.07476635514018691,44,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_006/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_006/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,residual_horizon_nmpc_gain_1,0.05405260268893136,0.1053185828983148,0.0451123326853716,33.14859633552118,0.0,0.07476635514018691,60,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_006/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_006/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,residual_horizon_nmpc_gain_2,0.054149502597044104,0.11793043787082026,0.045209940887713435,31.770019681971924,0.0,0.0,59,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_006/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_006/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,residual_horizon_nmpc_gain_0,0.048487095729652714,0.09548190109093832,0.04654181445760257,44.394637138313925,0.0,0.13395638629283488,38,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_007/gain_0/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_007/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,residual_horizon_nmpc_gain_0.5,0.0584329020529824,0.09563340879047783,0.04474095028068633,33.15879412069487,0.0,0.11838006230529595,70,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_007/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_007/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,residual_horizon_nmpc_gain_1,0.06415158270472925,0.09672676698775244,0.0439441133628727,32.19190099055669,0.0,0.14330218068535824,96,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_007/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_007/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,residual_horizon_nmpc_gain_2,0.07126774205355418,0.15681761196430166,0.0435485732206037,31.928503618288524,0.0,0.0,97,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_007/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_007/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,residual_horizon_nmpc_gain_0,0.057154444911287794,0.09173403042211917,0.04148198132436053,47.30462081279585,0.0,0.09968847352024922,83,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_008/gain_0/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_008/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,residual_horizon_nmpc_gain_0.5,0.06286188096170749,0.09115965386099403,0.040144969221806305,35.03984861998815,0.0,0.056074766355140186,82,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_008/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_008/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,residual_horizon_nmpc_gain_1,0.06756902128826676,0.09113703736761086,0.03938648590470697,41.40666786917508,0.0,0.07476635514018691,141,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_008/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_008/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,residual_horizon_nmpc_gain_2,0.08080392617202856,0.14880581789098193,0.03778312276815982,42.044098194618975,0.0,0.0529595015576324,205,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_008/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_008/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,residual_horizon_nmpc_gain_0,0.041773222306808355,0.06693500040526665,0.04471611161205518,46.5845270496553,0.0,0.12149532710280374,0,0,False,False,success,outputs/phase11_residual_mpc/moderate/scenario_009/gain_0/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_009/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,residual_horizon_nmpc_gain_0.5,0.04879135625745122,0.0729972939595125,0.04329574429641955,37.51238316935526,0.0,0.07165109034267912,15,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_009/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_009/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,residual_horizon_nmpc_gain_1,0.052235038286606895,0.0923586139915603,0.042764607960929124,39.7040312757716,0.0,0.0529595015576324,26,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_009/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_009/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,residual_horizon_nmpc_gain_2,0.05498628899580339,0.11091814796341132,0.04228753860782755,32.472889966625,0.0,0.018691588785046728,28,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_009/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_009/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,residual_horizon_nmpc_gain_0,0.03545028138467337,0.060405984451225414,0.046021729913619754,50.07394785762336,0.0,0.04984423676012461,0,0,False,False,success,outputs/phase11_residual_mpc/moderate/scenario_010/gain_0/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_010/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,residual_horizon_nmpc_gain_0.5,0.037793417013895145,0.06530269050124676,0.04523253508378818,42.73433967686854,0.0,0.021806853582554516,0,0,False,False,success,outputs/phase11_residual_mpc/moderate/scenario_010/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_010/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,residual_horizon_nmpc_gain_1,0.03910592878887605,0.06812162371253834,0.044842516922259684,42.70122076296668,0.0,0.03115264797507788,0,0,False,False,success,outputs/phase11_residual_mpc/moderate/scenario_010/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_010/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,residual_horizon_nmpc_gain_2,0.04018543796955797,0.06936658681898547,0.044588863471861244,31.821859134878945,0.0,0.0,0,0,False,False,success,outputs/phase11_residual_mpc/moderate/scenario_010/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_010/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_0,0.051324888909493896,0.09327803779142621,0.04538645983433362,46.82049185009982,0.0,0.13707165109034267,36,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_0.5,0.06053996616899636,0.09338567364002692,0.043667792970287445,31.921631823485683,0.0,0.08099688473520249,69,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_1,0.06533964372056958,0.09339771080622314,0.04295846677557338,33.51467928625596,0.0,0.09034267912772585,94,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_011/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_2,0.0721968576020795,0.1437514259165124,0.042345650405133606,31.76747682088863,0.0,0.0,110,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/moderate/scenario_011/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_0,0.056183970976635966,0.13486154472275538,0.05237711636799984,47.596841149007304,0.0,0.11214953271028037,65,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_000/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_0.5,0.05842252631570654,0.13493799962789801,0.05165890224903547,38.708155329131415,0.0,0.0,66,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_000/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_1,0.05820170707592411,0.1349464861102774,0.051764508742376154,35.01718587819235,0.0,0.0,65,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_000/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_2,0.05781741462919965,0.13495072947357126,0.051935690258718185,31.58589662916389,0.0,0.0,65,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_000/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_0,0.04845259329975962,0.08293035623301778,0.04266324581878317,47.66470829248516,0.0,0.09657320872274143,56,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_001/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_0.5,0.054758762111393376,0.08206276217483494,0.04117836191741402,38.422629340612886,0.0,0.06853582554517133,54,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_001/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_1,0.06007490982400731,0.08485001744424908,0.040207992399571145,41.59141750783098,0.0,0.07165109034267912,102,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_001/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_2,0.07071878863022031,0.14183958417517614,0.03879351413829222,42.24488454546707,0.0,0.037383177570093455,135,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_001/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_0,0.053873141272070504,0.0814072418965919,0.05921682683236375,55.482410275943465,0.0,0.009345794392523364,90,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_002/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_0.5,0.054420727397548434,0.08226801286024724,0.059382310672789686,39.02195605834706,0.0,0.0,92,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_002/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_1,0.054874456009821874,0.08307531869639564,0.05950630350769537,35.18969751463529,0.0,0.0,94,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_002/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_2,0.05574492060118593,0.08467469993264878,0.05971054501301506,31.753474224375616,0.0,0.0,99,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_002/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_0,0.05243656815051749,0.11791709584898816,0.04928502480345592,44.763623261833715,0.0,0.22741433021806853,53,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_003/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_0.5,0.05971699788632752,0.11802350497099659,0.047890520668074275,34.13471001835708,0.0,0.14330218068535824,79,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_003/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_1,0.06275286938922776,0.11803504624970526,0.047306396095742054,34.12765832769475,0.0,0.03115264797507788,83,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_003/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_2,0.061914000642490155,0.11804081710846068,0.04748947214471351,31.515039687952918,0.0,0.0,81,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_003/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_0,0.04680985993533091,0.0787544942799234,0.04275979756633065,46.611096432654335,0.0,0.12149532710280374,45,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_004/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_0.5,0.05231689691035702,0.0782432295789113,0.04155627707293182,39.426315654367116,0.0,0.08411214953271028,43,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_004/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_1,0.05715691251086814,0.08806651252085397,0.04070953575959164,41.49830917691847,0.0,0.09034267912772585,78,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_004/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
