tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,residual_gain,trajectory_csv,metrics_json,residual_surrogate
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,residual_horizon_nmpc_gain_0.5,0.037793417013895145,0.06530269050124676,0.04523253508378818,42.73433967686854,0.0,0.021806853582554516,0,0,False,False,success,0.5,outputs/phase11_residual_mpc/moderate/scenario_010/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_010/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,residual_horizon_nmpc_gain_1,0.03910592878887605,0.06812162371253834,0.044842516922259684,42.70122076296668,0.0,0.03115264797507788,0,0,False,False,success,1.0,outputs/phase11_residual_mpc/moderate/scenario_010/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_010/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,residual_horizon_nmpc_gain_2,0.04018543796955797,0.06936658681898547,0.044588863471861244,31.821859134878945,0.0,0.0,0,0,False,False,success,2.0,outputs/phase11_residual_mpc/moderate/scenario_010/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_010/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_0,0.051324888909493896,0.09327803779142621,0.04538645983433362,46.82049185009982,0.0,0.13707165109034267,36,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_0.5,0.06053996616899636,0.09338567364002692,0.043667792970287445,31.921631823485683,0.0,0.08099688473520249,69,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_1,0.06533964372056958,0.09339771080622314,0.04295846677557338,33.51467928625596,0.0,0.09034267912772585,94,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/moderate/scenario_011/gain_1/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,residual_horizon_nmpc_gain_2,0.0721968576020795,0.1437514259165124,0.042345650405133606,31.76747682088863,0.0,0.0,110,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/moderate/scenario_011/gain_2/trajectory.csv,outputs/phase11_residual_mpc/moderate/scenario_011/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_0,0.056183970976635966,0.13486154472275538,0.05237711636799984,47.596841149007304,0.0,0.11214953271028037,65,0,False,True,unstable_response,0.0,outputs/phase11_residual_mpc/stress/scenario_000/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_0.5,0.05842252631570654,0.13493799962789801,0.05165890224903547,38.708155329131415,0.0,0.0,66,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_000/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_1,0.05820170707592411,0.1349464861102774,0.051764508742376154,35.01718587819235,0.0,0.0,65,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_000/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_horizon_nmpc_gain_2,0.05781741462919965,0.13495072947357126,0.051935690258718185,31.58589662916389,0.0,0.0,65,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_000/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_000/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_0,0.04845259329975962,0.08293035623301778,0.04266324581878317,47.66470829248516,0.0,0.09657320872274143,56,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_001/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_0.5,0.054758762111393376,0.08206276217483494,0.04117836191741402,38.422629340612886,0.0,0.06853582554517133,54,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_001/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_1,0.06007490982400731,0.08485001744424908,0.040207992399571145,41.59141750783098,0.0,0.07165109034267912,102,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_001/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_horizon_nmpc_gain_2,0.07071878863022031,0.14183958417517614,0.03879351413829222,42.24488454546707,0.0,0.037383177570093455,135,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_001/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_001/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_0,0.053873141272070504,0.0814072418965919,0.05921682683236375,55.482410275943465,0.0,0.009345794392523364,90,0,False,True,unstable_response,0.0,outputs/phase11_residual_mpc/stress/scenario_002/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_0.5,0.054420727397548434,0.08226801286024724,0.059382310672789686,39.02195605834706,0.0,0.0,92,0,False,True,unstable_response,0.5,outputs/phase11_residual_mpc/stress/scenario_002/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_1,0.054874456009821874,0.08307531869639564,0.05950630350769537,35.18969751463529,0.0,0.0,94,0,False,True,unstable_response,1.0,outputs/phase11_residual_mpc/stress/scenario_002/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_horizon_nmpc_gain_2,0.05574492060118593,0.08467469993264878,0.05971054501301506,31.753474224375616,0.0,0.0,99,0,False,True,unstable_response,2.0,outputs/phase11_residual_mpc/stress/scenario_002/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_002/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_0,0.05243656815051749,0.11791709584898816,0.04928502480345592,44.763623261833715,0.0,0.22741433021806853,53,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_003/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_0.5,0.05971699788632752,0.11802350497099659,0.047890520668074275,34.13471001835708,0.0,0.14330218068535824,79,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_003/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_1,0.06275286938922776,0.11803504624970526,0.047306396095742054,34.12765832769475,0.0,0.03115264797507788,83,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_003/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_horizon_nmpc_gain_2,0.061914000642490155,0.11804081710846068,0.04748947214471351,31.515039687952918,0.0,0.0,81,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_003/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_003/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_0,0.04680985993533091,0.0787544942799234,0.04275979756633065,46.611096432654335,0.0,0.12149532710280374,45,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_004/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_0.5,0.05231689691035702,0.0782432295789113,0.04155627707293182,39.426315654367116,0.0,0.08411214953271028,43,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_004/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_1,0.05715691251086814,0.08806651252085397,0.04070953575959164,41.49830917691847,0.0,0.09034267912772585,78,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_004/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_2,0.061971720780781246,0.11256591393904211,0.03986005029836065,43.2343587861632,0.0,0.03426791277258567,98,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_004/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_0,0.04560888406735438,0.08960830603120781,0.04668219706981533,47.94763146914123,0.0,0.13707165109034267,33,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_005/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_0.5,0.05563769303966207,0.08976392786511064,0.044849461814404024,35.7372781663259,0.0,0.09657320872274143,66,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_005/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_1,0.061985339730342086,0.0976110097936438,0.043918939993691175,32.85616326572376,0.0,0.1059190031152648,86,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_005/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_2,0.0680002584640609,0.1541816614852085,0.04358757957232823,31.73039592186719,0.0,0.0,87,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_005/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_0,0.11846170361200799,0.18338033102155588,0.027011723574569158,51.78382460117029,0.0,0.08099688473520249,200,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_006/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_0.5,0.11831454199288792,0.18305204699042432,0.02684020466423149,47.5916245877177,0.0,0.08099688473520249,199,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_006/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_1,0.12285907113199891,0.18961578698107606,0.025738086369995906,46.25371130322273,0.0,0.11526479750778816,203,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_006/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_2,0.12741061435852227,0.19450279943108248,0.024370640178065662,45.18445423546301,0.0,0.13707165109034267,229,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_006/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_0,0.0913428960232567,0.1717905926181869,0.06630367473476603,52.9484523924528,0.0,0.04984423676012461,147,0,False,True,unstable_response,0.0,outputs/phase11_residual_mpc/stress/scenario_007/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_0.5,0.09379964486953962,0.17209082535869674,0.06641287639120808,39.333940662662066,0.0,0.0,174,0,False,True,unstable_response,0.5,outputs/phase11_residual_mpc/stress/scenario_007/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_1,0.09446554545587302,0.1721235216364333,0.06667659604238381,35.30885766767954,0.0,0.0,187,0,False,True,unstable_response,1.0,outputs/phase11_residual_mpc/stress/scenario_007/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_2,0.09546147264833597,0.17213987001802988,0.06707759534133115,31.855268979661496,0.0,0.0,202,0,False,True,unstable_response,2.0,outputs/phase11_residual_mpc/stress/scenario_007/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_0,0.08624611919570202,0.1413797448040133,0.033528230364593105,48.25484400813078,0.0,0.09657320872274143,158,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_008/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_0.5,0.08645944397782292,0.14109593360489883,0.03319865794138363,42.054335369606136,0.0,0.08722741433021806,157,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_008/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_1,0.09136397575697709,0.1452630250046204,0.03169258158403426,42.07637783796572,0.0,0.11214953271028037,166,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_008/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_2,0.09514274341406335,0.14682603958842233,0.030883809412772124,44.68011465450503,0.0,0.07476635514018691,191,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_008/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_0,0.04886751005304937,0.11465290559749386,0.05257006220022893,49.58547625648907,0.0,0.14330218068535824,58,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_009/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
