tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,9,10064,slack_oracle,0.0,0.101857641994111,0.05605335648038597,0.04621009488660836,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,0.0,0.18000000999962354,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,False
stress,9,10064,slack_oracle,1.0,0.13205646558779527,0.056049649667471724,0.10226192928696748,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.011964730334022983,0.05611017456981547,0.022292271083842477,0.1310269445152225,0.3500000099996153,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,False
stress,9,10064,slack_oracle,2.0,0.15628716522375274,0.05604324637963492,0.15830874182690802,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.035923653563944793,0.056163566203853675,0.07842960120190802,0.29042344511325985,0.35000000999960484,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,False
stress,9,10064,slack_oracle,3.0,0.1757261549875621,0.056035256512441685,0.21434813245963075,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.054915969802376924,0.05621460953978543,0.13461892347525573,0.33379086082499787,0.3500000099995913,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,False
stress,9,10064,slack_oracle,4.0,0.19131874366684234,0.056026388610444657,0.2703790250239756,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.06989213186986018,0.0562640131221634,0.19085840002397558,0.34558994511139796,0.3500000099995734,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,False
stress,9,10064,slack_oracle,5.0,0.20382388627783404,0.05601691089006399,0.3264007196588952,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.08161623881555695,0.05631204516740775,0.24714656926827022,0.34880015230756817,0.35000000999955094,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,True
stress,9,10064,slack_oracle,6.0,0.21385080899043746,0.05600695467932589,0.3824126854579935,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.09070266084228931,0.05635883700354464,0.3034821385829935,0.3496735616325672,0.3500000099995235,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,True
stress,9,10064,slack_oracle,7.0,0.22188851567333803,0.05599660043288096,0.438414488760535,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.09764554585166452,0.056404469085224715,0.35986391258866,0.3499111923530564,0.35000000999949077,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,True
stress,9,10064,slack_oracle,8.0,0.22832950142104028,0.055985903898108993,0.4944057614506947,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.10284253297110887,0.056448997159827735,0.4162907614506947,0.3499758451540832,0.35000000999945186,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,True
stress,9,10064,slack_oracle,9.0,0.23348879461001515,0.05597490541587541,0.550386182601348,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.10661379461001516,0.05649246156821916,0.47276160252322297,0.3499934354078467,0.35000000999940567,0.0,False,False,oracle_solution,0.0,False,0.6003435486143336,True
