scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
11,stress,10066,tightened_nmpc,0.0,0.11517306187467644,0.03162843780441337,0.08753836929985465,0.11722505604781824,0.03144016840392364,0.092341557803439,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.00482693812532356,0.031643640441132125,0.007538369299854644,Solve_Succeeded,0.02909687499050051,False,-3341.9228755678887,-0.024930681528730007,0.4015798869488264,0.26019388033210994,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.273296713995522e-06,82.13276284299393,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,0.5,0.11813530967125764,0.03156157570593375,0.10333587461082944,0.10971359717669296,0.031302857740213665,0.1011866178256773,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.0018877313095379683,0.03159191750280875,0.02334347592918881,not_applicable,0.0,False,-3344.2442468378495,-0.026032147700505607,0.40159248685423254,0.26019388033210994,0.0,0.0,0.0,0.0,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.274065112841966e-06,82.14091066733968,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,1.0,0.12075732409769023,0.03149466988890564,0.11909993772100477,0.11778437997181014,0.03552300330067033,0.1070402442260293,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.0006655888439179442,0.03155519479124939,0.03913027951787977,not_applicable,0.0,False,-3346.310923993665,-0.027006031419052504,0.40162486243193063,0.26019388033210994,0.0,0.0,0.0,0.0,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.276364717767983e-06,82.16808536998715,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,1.5,0.1230745262938562,0.03142772516153483,0.13483053799656092,0.12077302615181368,0.03292416011430138,0.13468540483204366,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,0.0028690864790413967,0.031518242739659835,0.05489866421726404,not_applicable,0.0,False,-3373.8282765343038,-0.04006461008917886,0.4016744554206741,0.26019388033210994,0.26019388033210994,0.22893587797547715,0.09,0.18,False,True,81989.78106689453,6198.124722339112,21.005748963664374,4.280188360603651e-06,82.21546325877365,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,2.0,0.12511852606849305,0.031360232255722396,0.1505275286861324,0.1325855954156841,0.03189574975193897,0.15945429605142675,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.0047550144086851015,0.03148055207994115,0.0706483880611324,Solve_Succeeded,0.028644625039305538,False,-3401.1978780070517,-0.05302463492184173,0.4017399997587981,0.2989834378883426,0.26019388033210994,0.25643874700583746,0.18,0.18,False,True,81981.87109375,6196.824988604601,21.00134410223131,4.285530475235061e-06,82.28355636440169,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,2.5,0.1269175228757008,0.03129219390040292,0.16619063640125312,0.1265621450494757,0.033732759102088214,0.16676675943347496,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.006352215091064317,0.03144212554102791,0.086379082446175,not_applicable,0.0,False,-3425.5325621057596,-0.06450717674958589,0.4018206300465545,0.2989834378883426,0.26019388033210994,0.2597427630106254,0.2597427630106254,0.15948552602125077,False,False,81971.73309326172,6195.226102903411,20.995925400097143,4.292387070555759e-06,82.37268164015691,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,3.0,0.1284967939698989,0.031223670592020032,0.18181960355782326,0.12373150564283347,0.033951570184161756,0.17086449096044043,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.007686608784713722,0.03140302361936378,0.10209039457344825,not_applicable,0.0,False,-3427.075912989179,-0.06515175273946572,0.40191568368588926,0.2989834378883426,0.26019388033210994,0.2601396860279238,0.2601396860279238,0.0007938460345968679,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.300755706284053e-06,82.48306533321075,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,3.5,0.1298791074887768,0.031155117976259535,0.197414301605581,0.13115337805417762,0.03282012253886692,0.1926687487919664,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.008781606631437969,0.031363701960634545,0.11778210067784661,not_applicable,0.0,False,-3438.1971732054108,-0.07030622246423876,0.40202462079258067,0.2989834378883426,0.2989834378883426,0.2943170018997495,0.2943170018997495,0.06835463174365142,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.3106354715457004e-06,82.61488530312515,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,4.0,0.13108491957762686,0.031086344332527684,0.21297466797398346,0.1400202094910071,0.031666613016910046,0.21212553209910603,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.009658307780644693,0.03132396884424643,0.13345404297398344,Solve_Succeeded,0.02935500000603497,False,-3440.6158458550904,-0.07131740586255458,0.40214698367832524,0.275767937983249,0.2989834378883426,0.298422842585554,0.298422842585554,0.008211681371608992,False,False,81928.09375,6188.754562618874,20.973993032370615,4.322026966129036e-06,82.76829245210243,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
11,stress,10066,tightened_nmpc,4.5,0.13213255292251186,0.031017523567799344,0.22850063563765718,0.1453904632032869,0.031642764862220465,0.2169523022365669,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.01033567792251186,0.03128399817717434,0.14910605922164155,not_applicable,0.0,False,-3441.918317377796,-0.07178022655524319,0.40228237351219553,0.275767937983249,0.2989834378883426,0.2989160916107387,0.2989160916107387,0.0009864980503693221,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.334932284327449e-06,82.94342306973411,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,False
