tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,7,62,slack_oracle,0.0,0.07707239652856107,0.05307495671937827,0.0608463987384001,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,21.012104371718653,82000.0,96.02726214802813,0.0,0.1800000099992936,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,7,62,slack_oracle,1.0,0.10949266744076064,0.05307191811523537,0.11392026826003021,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.010599067813011648,0.05313244301757912,0.03395061005690521,21.00908182581111,81995.44873046875,96.0685602298398,0.12000000666619573,0.3500000099992798,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,7,62,slack_oracle,2.0,0.13550673188659576,0.053066105444236414,0.16698978470294681,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.01514322022678781,0.05318642526845517,0.08711064407794682,21.00134410223131,81981.87109375,96.20356559270985,0.2733333422215851,0.35000000999926256,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,7,62,slack_oracle,3.0,0.1563774390389169,0.05305885307574259,0.22005247030242278,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.03556725385373172,0.053238206103086334,0.1403232613180478,20.98953738670099,81959.38134765625,96.436825736233,0.3244444540733701,0.35000000999924014,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,7,62,slack_oracle,4.0,0.17311962719517,0.05305069787529547,0.27310734516496243,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.051693015398187825,0.05328832238701421,0.19358672016496242,20.973993032370615,81928.09375,96.77030507346042,0.34148149135728345,0.3500000099992104,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,7,62,slack_oracle,5.0,0.18654795382937994,0.053041890880732016,0.32615369726898263,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.06434030636710285,0.05333702515807578,0.24689954687835763,20.95494384003998,81888.12255859375,97.20537020188468,0.3471605037852347,0.35000000999916986,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,7,62,slack_oracle,6.0,0.19731633266706844,0.053032571716746434,0.37919096760441556,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.0741681845189203,0.05338445404096518,0.30026042072941556,20.932572348428415,81839.58203125,97.74323405265748,0.3490535079278581,0.35000000999911557,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,7.0,0.20594963260024501,0.05302282997444546,0.4322186974118653,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.0817066627785715,0.053430698626789216,0.3536681212399903,20.907030470688255,81782.58642578125,98.38513610383856,0.34968450930869643,0.3500000099990457,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,8.0,0.21286913600319346,0.053012728274893825,0.4852364990542896,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.08738216755326206,0.05347582153661257,0.4071214990542896,20.878449470932924,81717.25,99.13243363161222,0.3498948431022626,0.3500000099989577,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,9.0,0.21841297809559396,0.05300231202117723,0.5382440370907337,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.09153797809559397,0.05351986817352098,0.46061945701260865,20.84694573386822,81643.68701171875,99.98665450606008,0.349964954366726,0.3500000099988476,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,10.0,0.2228525544697336,0.052991614281224265,0.5912410145888446,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.09445063403077611,0.05356287160544302,0.5141609364638446,20.81262440308339,81562.01171875,100.94953086698972,0.3499883247881404,0.35000000999870995,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,11.0,0.2264056912962326,0.05298065870595886,0.6442271626372283,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.09634310556235057,0.05360485548330261,0.5677449067778534,20.7755818231183,81472.33837890625,102.02302244159293,0.34999611492852006,0.35000000999853653,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,12.0,0.22924721667353545,0.05296946152285306,0.6972022320744058,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,0.0973953648216836,0.053645836034571806,0.6213703570744058,20.735907258102767,81374.78125,103.20933395739617,0.34999871164186436,0.35000000999831576,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,13.0,0.2315174458439962,0.052958033007980826,0.750165986866574,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,0.09775287108405106,0.05368582353532457,0.675036289600949,20.693684147169208,81269.45458984375,104.51092911226299,0.3499995772128319,0.3500000099980302,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,14.0,0.23332899190623566,0.0529463786152178,0.8031181987547551,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,0.0975333814809956,0.053724823439436555,0.7287417143797551,20.64899104951369,81156.47265625,105.93054255246136,0.3499998657362975,0.3500000099976537,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,15.0,0.23477223245373377,0.052934499856978845,0.8560586428939878,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,0.09683241763891895,0.0537628372593226,0.7824856448471128,20.60190237372883,81035.94970703125,107.47119075862324,0.34999996191053495,0.3500000099971451,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,7,62,slack_oracle,16.0,0.23591969737419743,0.05292239499544143,0.9089870942722179,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.09572765347844983,0.05379986325716018,0.8362670942722179,20.552488952527018,80908.0,109.13618242118898,0.3499999939682751,0.35000000999643743,0.0,False,False,oracle_solution,0.0,False,0.5,True
