tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,controlled_recovery,controlled_recovery_max_alpha_miss_rad,controlled_recovery_max_q_miss_radps,oracle_feasible,oracle_near_feasible,oracle_max_alpha_miss_rad,oracle_max_q_miss_radps,raw_applied_flap_gap_mean_rad,raw_applied_flap_gap_max_rad,safety_applied_flap_gap_mean_rad,safety_applied_flap_gap_max_rad,online_minus_oracle_alpha_miss_rad,trajectory_csv,metrics_json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,ridge_no_safety,0.03854959909787055,0.05714529006261643,0.04552021090273414,6.543492475347389,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.007766865957414524,0.15589046142868296,0.007766865957414524,0.15589046142868296,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_010/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_010/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,ridge_no_safety,0.06597193636133443,0.09327803779192786,0.05169885959125964,12.503641771168846,0.0,0.037037037037037035,36,0,False,False,alpha_corridor_violation,5.5,high,0.023278037791927858,0.0,18.0,0.0,False,0.0,0.0,True,0.023278037791927858,0.0,False,False,0.02588333582976418,0.0,0.12525147864190445,0.5476348696373776,0.021909385600372498,0.35,-0.0026052980378363233,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_011/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_011/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,ridge_no_safety,0.03251229192573398,0.05030090275044227,0.043188146528989016,3.480245165523689,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.023795803975847345,0.164599024733803,0.023795803975847345,0.164599024733803,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_012/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_012/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,ridge_no_safety,0.02892158609590592,0.04466830271818796,0.04250061827427863,2.5719656450750596,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.03234297793671455,0.11839211011502132,0.03234297793671455,0.11839211011502132,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_013/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_013/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,ridge_no_safety,0.0751951172688915,0.09871520752188304,0.054897179717011246,13.48249885698396,0.0,0.037037037037037035,46,0,False,False,alpha_corridor_violation,5.5,high,0.02871520752188303,0.0,23.0,0.0,False,0.0,0.0,False,0.02871520752188303,0.0,False,False,0.02502396886424313,0.0,0.21687210509447669,0.5423485646067114,0.01493829982755658,0.35,0.0036912386576399003,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_014/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_014/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,ridge_no_safety,0.026218371207150534,0.056847265070184255,0.036484239037703335,7.67185934859357,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.010907990641094578,0.05270632355745735,0.005806593495090778,0.05270632355745735,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_015/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_015/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,ridge_no_safety,0.06778052739375455,0.09433269108926057,0.05275268385539853,13.225696966573812,0.0,0.037037037037037035,37,0,False,False,alpha_corridor_violation,6.5,high,0.02433269108926056,0.0,18.5,0.0,False,0.0,0.0,True,0.02433269108926056,0.0,False,False,0.025802710708557774,0.0,0.11452428455671702,0.40186387303338955,0.006300013797586762,0.26,-0.0014700196192972137,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_016/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_016/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,ridge_no_safety,0.0817772365930302,0.10735076304945443,0.05622030699503542,13.657431074227105,0.0,0.037037037037037035,52,0,False,False,alpha_corridor_violation,4.5,high,0.03735076304945442,0.0,26.0,0.0,False,0.0,0.0,False,0.03735076304945442,0.0,False,False,0.035871356412029404,0.0,0.26192581377378393,0.611983407853673,0.01061898582155301,0.35,0.001479406637425018,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_017/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_017/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,ridge_no_safety,0.024834855485690262,0.04209401101135343,0.03887561019234869,4.8170517139128375,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.010584431222137914,0.03263443933415672,0.010584431222137914,0.03263443933415672,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_018/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_018/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,ridge_no_safety,0.05029883362846511,0.07297535930903151,0.04808749705128732,10.081412905635702,0.0,0.1111111111111111,11,0,False,False,alpha_corridor_violation,10.0,high,0.0029753593090315056,0.0,5.5,0.0,False,0.0,0.0,True,0.0029753593090315056,0.0,False,True,0.0021860154236991447,0.0,0.056225627036429096,0.3070288521805068,0.044471105013222025,0.3070288521805068,0.0007893438853323609,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_019/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_019/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,ridge_no_safety,0.03759228200234989,0.05873107124623442,0.043789444767708914,5.419003811751333,0.0,0.07407407407407407,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.05660469921623713,0.19377516357676525,0.056404411241920235,0.19377516357676525,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_020/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_020/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,ridge_no_safety,0.028025503788201414,0.04281625088676694,0.04051220419011396,4.314241340052801,0.0,0.14814814814814814,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.006122837434462584,0.0996200058775562,0.006122837434462584,0.0996200058775562,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_021/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_021/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,ridge_no_safety,0.06318550251350047,0.09019012973153073,0.051021317105168495,11.979536848844525,0.0,0.037037037037037035,33,0,False,False,alpha_corridor_violation,6.0,high,0.020190129731530726,0.0,16.5,0.0,False,0.0,0.0,True,0.020190129731530726,0.0,False,True,0.02284638930528768,0.0,0.09498271385182185,0.49391192088551994,0.014141047643613788,0.35,-0.0026562595737569528,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_022/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_022/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,ridge_no_safety,0.07701510257742711,0.10216154225589635,0.055171294550136966,13.657499961335414,0.0,0.037037037037037035,47,0,False,False,alpha_corridor_violation,5.5,high,0.03216154225589635,0.0,23.5,0.0,False,0.0,0.0,False,0.03216154225589635,0.0,False,False,0.03048568749330824,0.0,0.21389770857770762,0.5645081375430399,0.010617284905298459,0.35,0.0016758547625881082,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_023/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_023/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,ridge_no_safety,0.04509355573384265,0.06892643815625887,0.046045079639851154,7.241009680690254,0.0,0.037037037037037035,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,False,True,0.0016225315960384512,0.0,0.03686966206896334,0.2983811696407037,0.03413470150816707,0.2983811696407037,-0.0016225315960384512,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_024/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_024/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,ridge_no_safety,0.07436824997487398,0.09991889154357247,0.054648796761109016,13.627854264351928,0.0,0.037037037037037035,44,0,False,False,alpha_corridor_violation,6.0,high,0.029918891543572468,0.0,22.0,0.0,False,0.0,0.0,False,0.029918891543572468,0.0,False,False,0.028983846001270075,0.0,0.2002358016271818,0.5230338099847229,0.012027801272221996,0.35,0.0009350455423023929,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_025/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_025/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,ridge_no_safety,0.077301362197195,0.10433475402116518,0.05528081461293417,13.657499523190904,0.0,0.037037037037037035,46,0,False,False,alpha_corridor_violation,5.5,high,0.034334754021165176,0.0,23.0,0.0,False,0.0,0.0,False,0.034334754021165176,0.0,False,False,0.03504751117693414,0.0,0.2183049154572135,0.5908473137351686,0.010617295723681424,0.35,-0.0007127571557689616,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_026/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_026/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,ridge_no_safety,0.052308403058675394,0.07398486979855934,0.04914102546192997,11.628061935223094,0.0,0.037037037037037035,14,0,False,False,alpha_corridor_violation,10.0,high,0.003984869798559332,0.0,7.0,0.0,False,0.0,0.0,True,0.003984869798559332,0.0,False,True,0.0011558178645756367,0.0,0.03962574391798114,0.3258242960225456,0.022935423599415222,0.3258242960225456,0.002829051933983695,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_027/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_027/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,ridge_no_safety,0.04915071929177987,0.07119430310199726,0.04797256027225513,10.035190787295331,0.0,0.037037037037037035,3,0,False,False,alpha_corridor_violation,12.0,high,0.0011943031019972516,0.0,1.5,0.0,False,0.0,0.0,True,0.0011943031019972516,0.0,True,True,0.0,0.0,0.03431108607204744,0.2854254408423123,0.02851361492675397,0.2854254408423123,0.0011943031019972516,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_028/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_028/metrics.json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,ridge_no_safety,0.029934553270907893,0.04687447698151301,0.04139752475608586,4.1792076112718854,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.00018198593924133565,0.0117293757771387,0.00018198593924133565,0.0117293757771387,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_029/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/moderate/scenario_029/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,ridge_no_safety,0.10413074476812642,0.13486154472357972,0.06109175081432971,13.307417004456251,0.0,0.037037037037037035,65,0,False,False,alpha_corridor_violation,3.0,high,0.06486154472357972,0.0,32.5,0.0,False,0.0,0.0,False,0.06486154472357972,0.0,False,False,0.06813057251604154,0.0,0.489388809316843,0.9544487425756203,0.01926130853194445,0.35,-0.003269027792461826,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/stress/scenario_000/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/stress/scenario_000/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,ridge_no_safety,0.0371526471342051,0.06077663813443997,0.04450402150755205,6.042967081755765,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.050403367818794474,0.23003024872277708,0.050403367818794474,0.23003024872277708,0.0,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/stress/scenario_001/trajectory.csv,outputs/phase20_full_oracle_imitation_staged/ridge_no_safety/stress/scenario_001/metrics.json
