scenario_id,tier,seed,controller,residual_gain,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,predicted_residual_q_dot,applied_residual_q_dot,solver_status,solve_time_s,objective_value,solver_failure,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,0.0,0.10159289601407824,0.042646173022128434,0.076607448190537,0.10168113612107482,0.044655320356891036,0.08226786112000813,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.018407103985921755,0.042661375658847187,-0.003392551809463004,5.047492846866003e-05,0.00010094985693732007,Solve_Succeeded,0.04397779202554375,161.6307040022877,False,758.2294980137275,-0.03021468200523365,0.4015798869488264,-0.06451826700919451,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.251316733988589e-06,81.71030762726069,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,0.5,0.11120617342854623,0.04266124060644342,0.09793430954565571,0.109243550747591,0.045123904691682565,0.10060800648049273,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.008816867552249377,0.04269158240331842,0.017941910864015087,5.103387917992051e-05,0.00010206775835984103,not_applicable,0.0,,False,757.7360894185135,-0.030447540852670596,0.40159248685423254,-0.06451826700919451,-0.06451826700919451,-0.040003705474345376,-0.040003705474345376,-0.08000741094869075,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.252081180525514e-06,81.71841354274117,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,1.0,0.11982521022277781,0.042676308348797806,0.11926870391106204,0.1150719502763883,0.04189396333270537,0.12220563417614191,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.00026652503099447444,0.042736833251141554,0.03929904570793703,5.1890679245098284e-05,0.00010378135849019657,not_applicable,0.0,,False,752.6098938180327,-0.032887051214488476,0.40162486243193063,-0.06451826700919451,-0.06451826700919451,-0.05520363791104683,-0.05520363791104683,-0.030399864873402904,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.2543689572837995e-06,81.74544847053544,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,1.5,0.12755354976339559,0.04269128253325381,0.1406106080236403,0.11109463748441481,0.044167300492508,0.1461000400934935,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,0.007348109948580775,0.04278180011137882,0.06067873424434343,5.106295312493417e-05,0.00010212590624986834,not_applicable,0.0,,False,746.2172073257765,-0.03592111864750703,0.4016744554206741,-0.06451826700919451,-0.06451826700919451,-0.060979051546877515,-0.060979051546877515,-0.011550827271661374,False,False,81989.78106689453,6198.124722339112,21.005748963664374,4.2581729329634735e-06,81.79258266806482,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,2.0,0.1344839216234239,0.04270613688277201,0.1619599686127795,0.1305375774773703,0.043856773254545844,0.15905083840767573,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.014120409963615951,0.04282645670699076,0.0820808279877795,5.1575943768245296e-05,0.00010315188753649059,Solve_Succeeded,0.04331291699782014,164.24089238509865,False,739.7812835853995,-0.038962517151888226,0.4017399997587981,-0.06570996501054534,-0.06451826700919451,-0.0631734956869317,-0.0631734956869317,-0.0043888882801083745,False,False,81981.87109375,6196.824988604601,21.00134410223131,4.263487570080297e-06,81.86032553236853,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,2.5,0.14069938960501022,0.04272086968674905,0.18331672540265545,0.1575855628985243,0.04239057901850895,0.18177995248313655,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.02013408182037374,0.04287080132737404,0.10350517144757733,5.290886013700931e-05,0.00010581772027401862,not_applicable,0.0,,False,733.8850288895457,-0.04173091928383232,0.4018206300465545,-0.06570996501054534,-0.06570996501054534,-0.06474620023201956,-0.06474620023201956,-0.003145409090175716,False,False,81971.73309326172,6195.226102903411,20.995925400097143,4.2703088980563305e-06,81.94899238646236,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,3.0,0.14627436712392217,0.042735490983217696,0.20468082019188719,0.15522928220500437,0.04381224437420256,0.20594286442440812,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.02546418193873698,0.04291484401056144,0.12495161120751218,5.249120721176337e-05,0.00010498241442352674,not_applicable,0.0,,False,728.3712478350061,-0.044299800762551834,0.40191568368588926,-0.06570996501054534,-0.06570996501054534,-0.06534376994574417,-0.06534376994574417,-0.0011951394274492266,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.278634489161632e-06,82.0588083138007,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,3.5,0.15127552027598773,0.042750007747058255,0.22605219902570606,0.15186760823973602,0.0426547155168314,0.2255240704698033,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.030178019418648908,0.042958591731433265,0.14641999809797168,5.251778483931699e-05,0.00010503556967863398,not_applicable,0.0,,False,723.3081889987596,-0.04663544122877335,0.40202462079258067,-0.06570996501054534,-0.06570996501054534,-0.06557082439400418,-0.06557082439400418,-0.00045410889652000574,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.288463437207098e-06,82.18995025911322,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,4.0,0.15576257447761477,0.0427644283901703,0.2474308117901361,0.15394057590342872,0.04302298322372937,0.24458044564077344,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.034335962680632603,0.04300205290188904,0.16791018679013608,5.239355345143439e-05,0.00010478710690286878,Solve_Succeeded,0.04380558303091675,171.18164311260014,False,718.6868291101367,-0.04874133204797815,0.40214698367832524,-0.06566837380529236,-0.06570996501054534,-0.06565709670883306,-0.06565709670883306,-0.00017254462965776707,False,False,81928.09375,6188.754562618874,20.973993032370615,4.299796338896013e-06,82.34256834842692,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_2,2.0,4.5,0.15978903775329537,0.042778761208243345,0.26881661254283457,0.16086645511437606,0.0446621098762854,0.26445203608257184,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.037992162753295367,0.04304523581761834,0.18942203612681893,5.223130266308884e-05,0.00010446260532617768,not_applicable,0.0,,False,714.4666476847531,-0.0506362025082306,0.40228237351219553,-0.06566837380529236,-0.06566837380529236,-0.06566408892462366,-0.06566408892462366,-1.3984431581209877e-05,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.312635277749631e-06,82.51679817031898,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
