tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,16,71,slack_oracle,0.0,0.07116481144650454,0.05269763280022133,0.07507370656458032,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04883518855349546,0.05271283543694008,-0.004926293435419685,21.012104371718653,82000.0,96.02726214802813,0.0,0.1800000099992095,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,16,71,slack_oracle,1.0,0.10441309689916978,0.05269479685652716,0.12777035606164272,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.01567863835460251,0.052755321758870904,0.04780069785851772,21.00908182581111,81995.44873046875,96.0685602298398,0.12000000666613966,0.3500000099991947,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,16,71,slack_oracle,2.0,0.13109183070207092,0.05268915942436637,0.18046284092453954,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.010728319042262971,0.052809479248585124,0.10058370029953954,21.00134410223131,81981.87109375,96.20356559270985,0.2733333422215096,0.350000009999176,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,16,71,slack_oracle,3.0,0.15249609701172376,0.052682060416648704,0.23314865883971708,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.03168591182653857,0.05286141344399245,0.15341944985534206,20.98953738670099,81959.38134765625,96.436825736233,0.32444445407328726,0.350000009999152,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,16,71,slack_oracle,4.0,0.16966660788260438,0.052674041137222634,0.28582681033536717,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.04823999608562221,0.052911665648941376,0.20630618533536715,20.973993032370615,81928.09375,96.77030507346042,0.341481491357197,0.35000000999912,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,16,71,slack_oracle,5.0,0.18343878863022373,0.05266535617856878,0.3384965677917727,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.06123114116794663,0.05296049045591254,0.2592424174011477,20.95494384003998,81888.12255859375,97.20537020188468,0.3471605037851457,0.35000000999907654,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,16,71,slack_oracle,6.0,0.19448322250087327,0.0526561480164762,0.3911573597906298,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.07133507435272513,0.05300803034069495,0.3122268129156298,20.932572348428415,81839.58203125,97.74323405265748,0.34905350792776624,0.35000000999901687,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,16,71,slack_oracle,7.0,0.20333815834869495,0.052646508533298546,0.4438087177251551,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.07909518852702144,0.0530543771856423,0.3652581415532801,20.907030470688255,81782.58642578125,98.38513610383856,0.34968450930859996,0.35000000999893854,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,16,71,slack_oracle,8.0,0.2104356181163908,0.052636502195773135,0.4964502461711604,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.0849486496664594,0.05309959545749188,0.4183352461711604,20.878449470932924,81717.25,99.13243363161222,0.349894843102159,0.3500000099988385,0.0,False,False,oracle_solution,0.0,False,0.5,True
moderate,16,71,slack_oracle,9.0,0.21612235725934728,0.05262617589788852,0.5490816035622857,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.08924735725934729,0.05314373205023227,0.47145702348416074,20.84694573386822,81643.68701171875,99.98665450606008,0.349964954366612,0.3500000099987121,0.0,False,False,oracle_solution,0.0,False,0.5,True
