tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,4,59,slack_oracle,0.0,0.09803553583913785,0.045060429129270066,0.08825674726112753,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.021964464160862146,0.04507563176598882,0.008256747261127531,21.012104371718653,82000.0,96.02726214802813,0.0,0.17999999005058043,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,1.0,0.11912175255776214,0.045056834121950544,0.13331577588928628,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.0009699826960101465,0.04511735902429429,0.05334611768616128,21.00908182581111,81995.44873046875,96.0685602298398,0.1199999933670536,0.3499999604921528,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,2.0,0.13603966039635343,0.04505084121000858,0.1783700900366739,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.015676148736545478,0.04517116103422734,0.0984909494116739,21.00134410223131,81981.87109375,96.20356559270985,0.2733333047837864,0.3499999879980964,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,3.0,0.149610477075122,0.04504371081212805,0.22341754974174047,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.028800291889936824,0.0452230638394718,0.14368834075736547,20.98953738670099,81959.38134765625,96.436825736233,0.32444442692665976,0.34999998696706813,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,4.0,0.16049456249847172,0.0450359211112404,0.268457446876965,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.03906795070148955,0.04527354562295914,0.18893682187696498,20.973993032370615,81928.09375,96.77030507346042,0.34148146695359866,0.3499999857734764,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,5.0,0.1692220502848541,0.04502767662266933,0.3134892888075836,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.047014402822577,0.04532281090001309,0.2342351384169586,20.95494384003998,81888.12255859375,97.20537020188468,0.3471604795001838,0.3499999844043204,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,6.0,0.17621848014226274,0.04501908012296271,0.35851269440272504,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.053070331994114595,0.04537096244718146,0.27958214752772503,20.932572348428415,81839.58203125,97.74323405265748,0.3490534827696082,0.3499999828406812,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,7.0,0.1818254162102996,0.04501019205459603,0.4035273499252241,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.057582446388626085,0.04541806070693978,0.3249767737533491,20.907030470688255,81782.58642578125,98.38513610383856,0.34968448281699016,0.3499999810569447,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,8.0,0.1863170113859772,0.04500105202271418,0.44853298679058673,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.0608300429360458,0.04546414528443292,0.37041798679058674,20.878449470932924,81717.25,99.13243363161222,0.3498948149769598,0.34999997901946023,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,4,59,slack_oracle,9.0,0.1899133078056167,0.044991687304402304,0.4935293681291449,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.0630383078056167,0.045509243456746055,0.4159047880510199,20.84694573386822,81643.68701171875,99.98665450606008,0.34996492433862675,0.3499999766845049,0.0,False,False,oracle_solution,0.0,False,0.5,False
