tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,5,10060,slack_oracle,0.0,0.06839673583549483,0.05158094975977039,0.09492920644920876,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.05160326416450517,0.051596152396489146,0.014929206449208754,21.012104371718653,82000.0,96.02726214802813,0.0,0.18000000999958873,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,False
stress,5,10060,slack_oracle,1.0,0.10118937954519705,0.05157868334346361,0.14650927814243372,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.018902355708575236,0.05163920824580736,0.06653961993930872,21.00908182581111,81995.44873046875,96.0685602298398,0.12333752004723329,0.3500000099995803,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,False
stress,5,10060,slack_oracle,2.0,0.12750296675840464,0.05157373739312154,0.1980857635366855,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.007139455098596689,0.05169405721734029,0.1182066229116855,21.00134410223131,81981.87109375,96.20356559270985,0.2786485636328269,0.3500000099995697,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,False
stress,5,10060,slack_oracle,3.0,0.14861478255237845,0.05156693955930663,0.24965622852128616,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.027804597367193262,0.05174629258665037,0.16992701953691114,20.98953738670099,81959.38134765625,96.436825736233,0.32753917450933373,0.3500000099995558,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,False
stress,5,10060,slack_oracle,4.0,0.16555086815101686,0.05155911510160137,0.30121932777043936,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.04412425635403469,0.05179673961332011,0.22169870277043935,20.973993032370615,81928.09375,96.77030507346042,0.34292952780742075,0.3500000099995372,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,False
stress,5,10060,slack_oracle,5.0,0.17913509874730726,0.05155060004887725,0.35277423380454076,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.05692745128503017,0.05184573432622101,0.27352008341391576,20.95494384003998,81888.12255859375,97.20537020188468,0.34777428164446644,0.35000000999951175,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,False
stress,5,10060,slack_oracle,6.0,0.19002885611200124,0.05154155943271754,0.40432034959319757,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.06688070796385309,0.05189344175693629,0.32538980271819756,20.932572348428415,81839.58203125,97.74323405265748,0.3492993694242434,0.35000000999947667,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,False
stress,5,10060,slack_oracle,7.0,0.19876302483172248,0.0515320908691804,0.45585720285326065,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.07452005501004896,0.05193995952152415,0.37730662668138565,20.907030470688255,81782.58642578125,98.38513610383856,0.3497794542364272,0.3500000099994294,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,True
stress,5,10060,slack_oracle,8.0,0.20576372252883846,0.05152225991743916,0.507384400617081,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.08027675407890705,0.0519853531791579,0.429269400617081,20.878449470932924,81717.25,99.13243363161222,0.34993058089936946,0.3500000099993672,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,True
stress,5,10060,slack_oracle,9.0,0.2113729676753863,0.05151211339032439,0.5589016052284168,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.08449796767538631,0.05202966954266814,0.4812770251502918,20.84694573386822,81643.68701171875,99.98665450606008,0.34997815430235346,0.35000000999928627,0.0,False,False,oracle_solution,0.0,False,0.8224799759664272,True
