scenario_id,tier,seed,controller,residual_gain,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,predicted_residual_q_dot,applied_residual_q_dot,solver_status,solve_time_s,objective_value,solver_failure,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,0.0,0.10159289601407824,0.042646173022128434,0.076607448190537,0.10168113612107482,0.044655320356891036,0.08226786112000813,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.018407103985921755,0.042661375658847187,-0.003392551809463004,5.1244400534473846e-05,2.5622200267236923e-05,Solve_Succeeded,0.04337383300298825,153.33027427899458,False,758.2294980137275,-0.03021468200523365,0.4015798869488264,-0.01049781644482926,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.251316733988589e-06,81.71030762726069,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,0.5,0.11120617342854623,0.04266124060644342,0.09793430954565571,0.109243550747591,0.045123904691682565,0.10060800648049273,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.008816867552249377,0.04269158240331842,0.017941910864015087,5.165596983284712e-05,2.582798491642356e-05,not_applicable,0.0,,False,750.1673413088873,-0.03406550417592626,0.40159248685423254,-0.01049781644482926,-0.01049781644482926,-0.006509033435799536,-0.006509033435799536,-0.013018066871599072,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.252081180525514e-06,81.71841354274117,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,1.0,0.11982517372851424,0.042676156974084986,0.11926866606735378,0.11507191378212472,0.04189381195799255,0.12220559633243366,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.0002665615252580439,0.042736681876428734,0.03929900786422878,5.262511768360824e-05,2.631255884180412e-05,not_applicable,0.0,,False,742.1610397326233,-0.037880092054657345,0.40162486243193063,-0.01049781644482926,-0.01049781644482926,-0.008982226038315633,-0.008982226038315633,-0.004946385205032194,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.2543689572837995e-06,81.74544847053544,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,1.5,0.12755339501642288,0.042690922182488884,0.14061044224846497,0.1110944827374421,0.04416694014174307,0.14609987431831817,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,0.007347955201608067,0.04278143976061389,0.060678568469168095,5.1822200602619564e-05,2.5911100301309782e-05,not_applicable,0.0,,False,734.6672255789681,-0.04143715869988771,0.4016744554206741,-0.01049781644482926,-0.01049781644482926,-0.009921947996955257,-0.009921947996955257,-0.001879443917279247,False,False,81989.78106689453,6198.124722339112,21.005748963664374,4.2581729329634735e-06,81.79258266806482,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,2.0,0.13448355668634607,0.04270554553431367,0.1619595649126246,0.13053721254029246,0.043856181906087505,0.1590504347075208,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.014120045026538117,0.042825865358532424,0.08208042428762459,5.2340081761150046e-05,2.6170040880575023e-05,Solve_Succeeded,0.04410975001519546,155.94333502236177,False,727.8039939309199,-0.04467789727144457,0.4017399997587981,-0.011053801930832738,-0.01049781644482926,-0.010279007677083321,-0.010279007677083321,-0.0007141193602561297,False,False,81981.87109375,6196.824988604601,21.00134410223131,4.263487570080297e-06,81.86032553236853,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,2.5,0.14069872493929855,0.04272003879533908,0.1833159661422854,0.15758489823281263,0.04238974812709898,0.1817791932227665,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.020133417154662075,0.04286997043596407,0.10350441218720728,5.367398515160847e-05,2.6836992575804235e-05,not_applicable,0.0,,False,721.6449948116002,-0.047565357478202716,0.4018206300465545,-0.011053801930832738,-0.011053801930832738,-0.010759408694763939,-0.010759408694763939,-0.000960802035361235,False,False,81971.73309326172,6195.226102903411,20.995925400097143,4.2703088980563305e-06,81.94899238646236,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,3.0,0.14627331926534848,0.042734415294810986,0.2046795842862455,0.15522823434643068,0.04381116868579585,0.20594162851876643,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.02546313408016329,0.04291376832215473,0.12495037530187049,5.325579372458637e-05,2.6627896862293186e-05,not_applicable,0.0,,False,716.0180427939622,-0.05018030380459544,0.40191568368588926,-0.011053801930832738,-0.011053801930832738,-0.010941943360607604,-0.010941943360607604,-0.0003650693316873295,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.278634489161632e-06,82.0588083138007,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,3.5,0.15127401268793705,0.04274868499901389,0.2260503635105702,0.15186610065168535,0.04265339276878703,0.22552223495466744,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.030176511830598232,0.0429572689833889,0.14641816258283583,5.328212985366253e-05,2.6641064926831264e-05,not_applicable,0.0,,False,710.8964678466592,-0.052534372375165714,0.40202462079258067,-0.011053801930832738,-0.011053801930832738,-0.01101129980034939,-0.01101129980034939,-0.00013871287948357194,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.288463437207098e-06,82.18995025911322,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,4.0,0.1557605377881667,0.0427628574128758,0.24742825284322587,0.15393853921398065,0.04302141224643487,0.2445778866938632,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.03433392599118454,0.04300048192459454,0.16790762784322588,5.3166661969911936e-05,2.6583330984955968e-05,Solve_Succeeded,0.04584137495839968,162.8816443114937,False,706.2351423604943,-0.05464828908628387,0.40214698367832524,-0.010643840550533674,-0.011053801930832738,-0.011037652689053696,-0.011037652689053696,-5.270577740861329e-05,False,False,81928.09375,6188.754562618874,20.973993032370615,4.299796338896013e-06,82.34256834842692,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
4,stress,10059,residual_horizon_nmpc_gain_0.5,0.5,4.5,0.15978640935235225,0.04277694120303164,0.2688132058498052,0.16086382671343294,0.04466028987107369,0.2644486293895425,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.03798953435235225,0.04304341581240664,0.1894186294337896,5.30010319275704e-05,2.65005159637852e-05,not_applicable,0.0,,False,701.9275956378503,-0.056572045045057466,0.40228237351219553,-0.010643840550533674,-0.010643840550533674,-0.01079347463635845,-0.01079347463635845,0.0004883561053904938,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.312635277749631e-06,82.51679817031898,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,False
