tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,control_dt_s,horizon_steps,planning_alpha_buffer_rad,scenario_count_requested,reference_duration_s,trajectory_csv,metrics_json
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,nominal_nmpc_2s,0.04237397324831903,0.08584403491522241,0.047296086268988374,50.24256903445019,0.0,0.08722741433021806,31,0,False,False,alpha_corridor_violation,7.0,high,0.015844034915222405,0.0,15.5,0.0,False,0.03160035903824286,0.03804370801663026,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_005/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_005/nominal_nmpc_2s/metrics.json
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,fast_nmpc_1s,0.039994244059761055,0.08585027662515024,0.048148308300123864,49.04525979991337,0.0,0.06853582554517133,31,0,False,False,alpha_corridor_violation,7.0,high,0.015850276625150234,0.0,15.5,0.0,False,0.03154176270288433,0.03958108398364857,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_005/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_005/fast_nmpc_1s/metrics.json
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,fast_nmpc_0p5s,0.03956574459844605,0.08586473093356536,0.048452736316890364,47.84998900209885,0.0,0.006230529595015576,31,0,False,False,alpha_corridor_violation,7.0,high,0.015864730933565357,0.0,15.5,0.0,False,0.031635780244481077,0.038586042006500065,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_005/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_005/fast_nmpc_0p5s/metrics.json
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,corridor_centered_nmpc,0.03895364221849585,0.08586473092837749,0.04909737979510286,47.12214096238074,0.0,0.028037383177570093,31,0,False,False,alpha_corridor_violation,7.0,high,0.01586473092837748,0.0,15.5,0.0,False,0.031697022429786365,0.037785957974847406,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_005/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_005/corridor_centered_nmpc/metrics.json
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,corridor_barrier_nmpc,0.038988124343307146,0.08586473092707184,0.04897939201346935,47.283690804142566,0.0,0.021806853582554516,31,0,False,False,alpha_corridor_violation,7.0,high,0.01586473092707183,0.0,15.5,0.0,False,0.03209254038164746,0.0389144160435535,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/moderate/scenario_005/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_005/corridor_barrier_nmpc/metrics.json
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,success_recovery_nmpc,0.038920024195408895,0.08586473092918956,0.04912113242420355,47.02180116744235,0.0,0.018691588785046728,31,0,False,False,alpha_corridor_violation,7.0,high,0.015864730929189552,0.0,15.5,0.0,False,0.03226417365336698,0.03900062502361834,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/moderate/scenario_005/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_005/success_recovery_nmpc/metrics.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,nominal_nmpc_2s,0.04570427045531259,0.08554521328447409,0.04635347253203588,50.45504062681714,0.0,0.102803738317757,30,0,False,False,alpha_corridor_violation,7.0,high,0.015545213284474085,0.0,15.0,0.0,False,0.031560986123139755,0.03764824999962002,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_006/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_006/nominal_nmpc_2s/metrics.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,fast_nmpc_1s,0.041280962864634306,0.08555300358892004,0.04745534683665141,47.23885735080907,0.0,0.11838006230529595,30,0,False,False,alpha_corridor_violation,7.0,high,0.015553003588920034,0.0,15.0,0.0,False,0.03179241171842788,0.03848541702609509,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_006/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_006/fast_nmpc_1s/metrics.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,fast_nmpc_0p5s,0.04021834204937681,0.08556864698877678,0.04790185436831711,45.63846631619455,0.0,0.03426791277258567,30,0,False,False,alpha_corridor_violation,7.0,high,0.015568646988776774,0.0,15.0,0.0,False,0.03257626816855216,0.03996908396948129,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_006/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_006/fast_nmpc_0p5s/metrics.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,corridor_centered_nmpc,0.03951105279209081,0.08556864698655059,0.048620616503629435,46.51045116849904,0.0,0.024922118380062305,30,0,False,False,alpha_corridor_violation,7.0,high,0.015568646986550583,0.0,15.0,0.0,False,0.03126416732089281,0.03676462499424815,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_006/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_006/corridor_centered_nmpc/metrics.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,corridor_barrier_nmpc,0.03947257015749059,0.08556864698526706,0.04852831636392327,46.195276179454595,0.0,0.028037383177570093,30,0,False,False,alpha_corridor_violation,7.0,high,0.015568646985267054,0.0,15.0,0.0,False,0.03205692991969753,0.03924837498925626,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/moderate/scenario_006/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_006/corridor_barrier_nmpc/metrics.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,success_recovery_nmpc,0.03945082363441738,0.08556864698807806,0.04863008635201276,46.2830048900779,0.0,0.021806853582554516,30,0,False,False,alpha_corridor_violation,7.0,high,0.015568646988078055,0.0,15.0,0.0,False,0.031316300085600685,0.03755916596855968,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/moderate/scenario_006/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_006/success_recovery_nmpc/metrics.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,nominal_nmpc_2s,0.05326617949890229,0.09548190109093052,0.045523278004376395,45.73880669756353,0.0,0.12461059190031153,38,0,False,False,alpha_corridor_violation,6.0,high,0.025481901090930514,0.0,19.0,0.0,False,0.029140822050437606,0.03461454203352332,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_007/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_007/nominal_nmpc_2s/metrics.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,fast_nmpc_1s,0.04779890431749268,0.095484697889022,0.046765562340882846,44.045894398687295,0.0,0.14953271028037382,38,0,False,False,alpha_corridor_violation,6.0,high,0.025484697889021996,0.0,19.0,0.0,False,0.02922997047823871,0.0365598329808563,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_007/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_007/fast_nmpc_1s/metrics.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,fast_nmpc_0p5s,0.046557741141570845,0.09549791688390882,0.047247776406970574,44.263568569049156,0.0,0.06230529595015576,38,0,False,False,alpha_corridor_violation,6.0,high,0.025497916883908817,0.0,19.0,0.0,False,0.029167012486322506,0.037360957998316735,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_007/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_007/fast_nmpc_0p5s/metrics.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,corridor_centered_nmpc,0.045696895470560106,0.09549791687814532,0.04776405559581157,47.43705146197087,0.0,0.018691588785046728,38,0,False,False,alpha_corridor_violation,6.0,high,0.025497916878145316,0.0,19.0,0.0,False,0.029234992900342503,0.034758875030092895,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_007/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_007/corridor_centered_nmpc/metrics.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,corridor_barrier_nmpc,0.045774541331674766,0.09549791687261738,0.04770463760023974,47.27024689952013,0.0,0.021806853582554516,38,0,False,False,alpha_corridor_violation,6.0,high,0.025497916872617377,0.0,19.0,0.0,False,0.03047490034163915,0.036749791004695,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/moderate/scenario_007/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_007/corridor_barrier_nmpc/metrics.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,success_recovery_nmpc,0.04571762385945649,0.09549791687580958,0.0477738408906145,47.56403662083108,0.0,0.018691588785046728,38,0,False,False,alpha_corridor_violation,6.0,high,0.025497916875809573,0.0,19.0,0.0,False,0.0305743295352288,0.036699957970995456,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/moderate/scenario_007/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_007/success_recovery_nmpc/metrics.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,nominal_nmpc_2s,0.06032432896897136,0.09154945483823476,0.04064045456943643,46.95939630466515,0.0,0.09345794392523364,82,0,False,False,alpha_corridor_violation,58.5,low,0.021549454838234755,0.0,41.0,0.0,False,0.03201355972761334,0.03874425002140924,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_008/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_008/nominal_nmpc_2s/metrics.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,fast_nmpc_1s,0.056664532329072446,0.09177983766066275,0.04165483231895262,46.40016422829828,0.0,0.1059190031152648,84,0,False,False,alpha_corridor_violation,58.0,low,0.021779837660662743,0.0,42.0,0.0,False,0.030579671868909822,0.03599391703028232,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_008/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_008/fast_nmpc_1s/metrics.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,fast_nmpc_0p5s,0.055970114347704956,0.09199014773146227,0.04201951242166845,47.2890946043139,0.0,0.009345794392523364,84,0,False,False,alpha_corridor_violation,58.0,low,0.021990147731462267,0.0,42.0,0.0,False,0.029844770161036076,0.03647858300246298,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_008/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_008/fast_nmpc_0p5s/metrics.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,corridor_centered_nmpc,0.055463487917217814,0.09197414798026124,0.04241922132728027,48.962865584139145,0.0,0.006230529595015576,84,0,False,False,alpha_corridor_violation,58.0,low,0.021974147980261233,0.0,42.0,0.0,False,0.02961021911525501,0.03424308297690004,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_008/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_008/corridor_centered_nmpc/metrics.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,corridor_barrier_nmpc,0.055492433862776365,0.09196340385537172,0.042365210343706626,48.143996782731506,0.0,0.021806853582554516,84,0,False,False,alpha_corridor_violation,58.0,low,0.02196340385537171,0.0,42.0,0.0,False,0.031213839991907428,0.03747070801910013,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/moderate/scenario_008/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_008/corridor_barrier_nmpc/metrics.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,success_recovery_nmpc,0.05546961943307322,0.09201358488285163,0.04243366027549324,48.927208487740586,0.0,0.009345794392523364,84,0,False,False,alpha_corridor_violation,58.0,low,0.022013584882851628,0.0,42.0,0.0,False,0.030945016133034676,0.03694912500213832,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/moderate/scenario_008/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_008/success_recovery_nmpc/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,nominal_nmpc_2s,0.04540781569452927,0.06673969564028398,0.043900746937931986,48.60415509572624,0.0,0.09034267912772585,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.028458394598141083,0.03090275003341958,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_009/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_009/nominal_nmpc_2s/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,fast_nmpc_1s,0.04109016858448865,0.06709074817170402,0.04497978266794538,46.88350944619432,0.0,0.08722741433021806,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.028664982692925663,0.03119499998865649,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_009/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_009/fast_nmpc_1s/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,fast_nmpc_0p5s,0.040192821657846746,0.0674657882792345,0.045390683610903704,45.28783826362254,0.0,0.006230529595015576,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.02837482593337805,0.030175832973327488,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_009/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_009/fast_nmpc_0p5s/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,corridor_centered_nmpc,0.039410157631663854,0.0674599987370118,0.04600208238490037,45.562204161206544,0.0,0.012461059190031152,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.028696296890186452,0.030622457969002426,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_009/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_009/corridor_centered_nmpc/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,corridor_barrier_nmpc,0.039509573181668436,0.06745837170646568,0.04592549171953195,45.60112655232966,0.0,0.009345794392523364,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.03045627820259105,0.0364844580180943,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/moderate/scenario_009/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_009/corridor_barrier_nmpc/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,success_recovery_nmpc,0.0393970736687756,0.06746392934350803,0.0460131496120272,45.64033420769743,0.0,0.01557632398753894,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.030484074387065428,0.03644329198868945,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/moderate/scenario_009/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_009/success_recovery_nmpc/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,nominal_nmpc_2s,0.036952285124907745,0.06017366999687271,0.04548071029646119,51.63969653410621,0.0,0.04984423676012461,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.028280874901094738,0.029530790983699262,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_010/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_010/nominal_nmpc_2s/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,fast_nmpc_1s,0.035211640702852695,0.06048181134843908,0.0461365037098672,49.5356814073982,0.0,0.028037383177570093,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.028377813389033127,0.030305417021736503,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_010/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_010/fast_nmpc_1s/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,fast_nmpc_0p5s,0.03478943131936173,0.060759407641540225,0.046444462382929604,48.73353054461565,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.029969430830318052,0.03148312499979511,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_010/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_010/fast_nmpc_0p5s/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,corridor_centered_nmpc,0.03433099132336447,0.06071647675238789,0.04694722476327651,48.84958152949018,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.030300110552606473,0.03194112499477342,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_010/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_010/corridor_centered_nmpc/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,corridor_barrier_nmpc,0.034378606561904564,0.06071137348487138,0.04688250621714698,49.10992286858966,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.03106032582989972,0.03731370804598555,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/moderate/scenario_010/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_010/corridor_barrier_nmpc/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,success_recovery_nmpc,0.034332605065153225,0.06074084622914214,0.046961505304373395,48.858045896968136,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.030565801783061567,0.03505604201927781,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/moderate/scenario_010/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_010/success_recovery_nmpc/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,nominal_nmpc_2s,0.055960218589236714,0.09327803779142613,0.044373445069636336,47.67746321725026,0.0,0.13395638629283488,36,0,False,False,alpha_corridor_violation,5.5,high,0.02327803779142612,0.0,18.0,0.0,True,0.030771381225304702,0.0372267080238089,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_011/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_011/nominal_nmpc_2s/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,fast_nmpc_1s,0.05072255970513656,0.09328501697742264,0.04557542003938391,45.93814343347026,0.0,0.102803738317757,36,0,False,False,alpha_corridor_violation,5.5,high,0.023285016977422635,0.0,18.0,0.0,False,0.03042741015991659,0.037684665992856026,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_011/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_011/fast_nmpc_1s/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,fast_nmpc_0p5s,0.04973821876328258,0.09329914665468533,0.045948792076032,45.18598195349408,0.0,0.0,36,0,False,False,alpha_corridor_violation,5.5,high,0.023299146654685327,0.0,18.0,0.0,False,0.029718136811640542,0.036837459017988294,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_011/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_011/fast_nmpc_0p5s/metrics.json
