tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,21,10076,slack_oracle,0.0,0.08925309379084356,0.057622180351671236,0.0689274158941645,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.030746906209156433,0.05763738298838999,-0.011072584105835503,21.012104371718653,82000.0,96.02726214802813,-1.450115606284922e-28,0.18000000999988772,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,False
stress,21,10076,slack_oracle,1.0,0.1233495247579638,0.05761935387472888,0.12654839034409732,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.003257789504191519,0.057679878777072625,0.046578732140972315,21.00908182581111,81995.44873046875,96.0685602298398,0.0993108051145468,0.3500000099998851,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,False
stress,21,10076,slack_oracle,2.0,0.15070901995436328,0.0576140474619984,0.18416531754892024,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.03034550829455533,0.057734367286217156,0.10428617692392024,21.00134410223131,81981.87109375,96.20356559270985,0.23762272393446277,0.35000000999988184,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,False
stress,21,10076,slack_oracle,3.0,0.17265987781918704,0.05760677750325934,0.24177586178696353,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.051849692634001854,0.05778613053060309,0.1620466528025885,20.98953738670099,81959.38134765625,96.436825736233,0.2996242691329962,0.3500000099998777,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,False
stress,21,10076,slack_oracle,4.0,0.19026880685818398,0.057598287878908826,0.29937847784520044,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.06884219506120182,0.05783591239062757,0.21985785284520043,20.973993032370615,81928.09375,96.77030507346042,0.32741790860965453,0.35000000999987235,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,False
stress,21,10076,slack_oracle,5.0,0.2043923453012671,0.05758896826166293,0.3569721628492472,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.08218469783899,0.05788410253900669,0.2777180124586222,20.95494384003998,81888.12255859375,97.20537020188468,0.33987705608549224,0.3500000099998659,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,True
stress,21,10076,slack_oracle,6.0,0.21571814437647457,0.057579036950716034,0.41455620673427274,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.09256999622832643,0.05793091927493478,0.33562565985927273,20.932572348428415,81839.58203125,97.74323405265748,0.34546215968284494,0.35000000999985814,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,True
stress,21,10076,slack_oracle,7.0,0.22479821061374664,0.057568625249760995,0.4721300690408045,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.10055524079207312,0.05797649390210475,0.3935794928689295,20.907030470688255,81782.58642578125,98.38513610383856,0.34796581270193183,0.35000000999984904,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,True
stress,21,10076,slack_oracle,8.0,0.2320756355329732,0.057557817301990666,0.5296933145528722,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.1065886670830418,0.05802091056370941,0.4515783145528722,20.878449470932924,81717.25,99.13243363161222,0.3490881335919035,0.3500000099998383,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,True
stress,21,10076,slack_oracle,9.0,0.23790607175085493,0.057546669568777874,0.5872455771246952,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.11103107175085494,0.058064225721121625,0.5096209970465702,20.84694573386822,81643.68701171875,99.98665450606008,0.3495912401208255,0.35000000999982583,0.0,False,False,oracle_solution,0.0,False,1.2376262972470093,True
