tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation
moderate,6,61,truth_consistent_slack_oracle,0.0,0.09056359277462328,0.04989731443502372,0.08418602768869962,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.029436407225376715,0.04991251707174247,0.00418602768869962,21.012104371718653,82000.0,6200.0,92.4082140468353,0.0,0.18000000999862523,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,False
moderate,6,61,truth_consistent_slack_oracle,1.0,0.11747385774521563,0.04990856486445206,0.13408926832768203,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.0026178775085566597,0.04996908976679581,0.05411961012455703,21.00908182581111,81995.44873046875,6199.108143368448,92.44795569830396,0.1310994667600797,0.35000000999859404,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,False
moderate,6,61,truth_consistent_slack_oracle,2.0,0.13907885821353808,0.04991716675303219,0.18400246475396434,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.018715346553730125,0.05003748657725095,0.10412332412896434,21.00134410223131,81981.87109375,6196.824988604601,92.57787301751623,0.29053137174875265,0.35000000999855435,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,False
moderate,6,61,truth_consistent_slack_oracle,3.0,0.15642414200653668,0.049924155148790415,0.23392325245339618,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.03561395682135149,0.05010350817613416,0.15419404346902116,20.98953738670099,81959.38134765625,6193.341204448907,92.80234211919753,0.3338441846955777,0.3500000099985021,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,False
moderate,6,61,truth_consistent_slack_oracle,4.0,0.17034994728492775,0.0499302920768672,0.28385054018945005,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.048923335487945585,0.050167916588585944,0.20432991518945004,20.973993032370615,81928.09375,6188.754562618874,93.12325338215955,0.3456109622768599,0.3500000099984314,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,False
moderate,6,61,truth_consistent_slack_oracle,5.0,0.18153094491509372,0.04993585358187201,0.3337836543427877,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.05932329745281663,0.05023098785921577,0.2545295039521627,20.95494384003998,81888.12255859375,6183.133755185188,93.54192189995784,0.3488076388541943,0.3500000099983331,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,False
moderate,6,61,truth_consistent_slack_oracle,6.0,0.19050872604360974,0.04994096795823376,0.38372209561412307,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.0673605778954616,0.050292850282452506,0.30479154873912306,20.932572348428415,81839.58203125,6176.532643486048,94.05951489114038,0.34967607892360264,0.3500000099981935,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,False
moderate,6,61,truth_consistent_slack_oracle,7.0,0.19771801315265958,0.049945710814480626,0.43366545885000407,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.07347504333098606,0.05035357946682438,0.3551148826781291,20.907030470688255,81782.58642578125,6168.996052234287,94.67722512067088,0.3499120077501966,0.3500000099979988,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,True
moderate,6,61,truth_consistent_slack_oracle,8.0,0.2035077353574417,0.04995013344412098,0.48361340004015574,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.07802076690751031,0.05041322670583972,0.40549840004015575,20.878449470932924,81717.25,6160.562713271744,95.39635871209543,0.3499761024564171,0.3500000099977338,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,True
moderate,6,61,truth_consistent_slack_oracle,9.0,0.20815795479355398,0.049954272540434455,0.5335656183937186,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.08128295479355399,0.050471828692778206,0.4559410383155936,20.84694573386822,81643.68701171875,6151.266968002932,96.21838595356328,0.3499935150438841,0.3500000099973752,0.0,False,False,oracle_solution,0.0,False,0.6518134776062082,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,365.6368989117598,True
