tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,trajectory_csv,metrics_json,alpha_tightening_margin_rad,q_tightening_margin_radps
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,tightened_nmpc,0.10901456976158796,0.1635930625778594,0.030444439372907015,54.942080688019324,0.0,0.024922118380062305,199,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_010/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_010/metrics.json,0.035,0.01
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,tightened_nmpc,0.11353503272227963,0.1761428142311111,0.027120685683205147,50.6961826552304,0.0,0.07476635514018691,197,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_011/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_011/metrics.json,0.035,0.01
stress,12,10067,1.0723277043759831,1.0812466313241433,0.9873133160902805,0.966772287404146,0.4038597981810853,1.0,0.004263687269015818,0.00123702779198544,0.004575311190917361,-0.007738486820527819,0.024954649928887067,-0.02634981112409618,1735.942860410549,tightened_nmpc,0.0867857983473064,0.1445698436915617,0.03222709227159711,52.57942961404032,0.0,0.056074766355140186,155,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_012/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_012/metrics.json,0.035,0.01
stress,13,10068,1.2006462829456708,0.9613224971500165,1.1284879647047508,0.7151193717774024,0.502395195496711,1.0,0.007003261604978748,0.0016943408619693593,0.0033503407387038774,-0.051250918977091116,0.04409770019211704,-0.03768124639159759,1454.9875102322935,tightened_nmpc,0.039167034205201866,0.0635437532033048,0.04511920777517703,50.18451618188389,0.0,0.10903426791277258,0,0,False,False,success,outputs/phase6_robust_mpc/stress/scenario_013/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_013/metrics.json,0.035,0.01
stress,14,10069,1.2737712412059983,0.991930242305281,0.875955090285284,0.8339861844328854,0.15509073258232495,1.5,0.0026532375258074086,0.0033694965161910713,0.0029822781378220616,-0.018310600697873786,0.0334655900341603,-0.015277803051998141,5033.200002175625,tightened_nmpc,0.03625931615028261,0.06977825711527408,0.04362659980132316,47.48439206336259,0.0,0.14641744548286603,0,0,False,False,success,outputs/phase6_robust_mpc/stress/scenario_014/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_014/metrics.json,0.035,0.01
stress,15,10070,0.7718053707541909,1.29493930367975,1.0280508755693276,0.7477313354229682,0.22725038603003705,1.5,0.007973125008183021,0.0011806461663212452,0.0021474539217320567,-0.01175668616160409,0.02838896777635856,0.007283253100302711,4227.261075079509,tightened_nmpc,0.05512144311988488,0.10119115228771425,0.03919018313390439,51.93151516870869,0.0,0.04984423676012461,90,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_015/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_015/metrics.json,0.035,0.01
stress,16,10071,0.9683592595680253,1.1081434491104205,0.7837488005866554,1.0560317329961957,0.622374859185464,1.0,0.0034788344784023838,0.0010191417944940785,0.0033566484293072996,-0.025577056233660658,0.05328996632516592,-0.04788197490879479,-2388.0333524534763,tightened_nmpc,0.05391151480838329,0.09611264237960268,0.04507251329199875,50.40035953879875,0.0,0.08099688473520249,57,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_016/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_016/metrics.json,0.035,0.01
stress,17,10072,0.8755295136153882,1.1674382533539729,0.601755866814456,0.8705304857647,0.5088030678522094,0.5,0.00316924769798907,0.0030747975409321235,0.004035004019839749,-0.008921181859440304,0.023609889607331222,0.004686267589004223,136.40725027485112,tightened_nmpc,0.11063998572154701,0.17099323322118326,0.02664212156219882,53.49767813016266,0.0,0.04672897196261682,201,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_017/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_017/metrics.json,0.035,0.01
stress,18,10073,1.2289362146249683,0.8904853002843562,1.0901480230629623,0.7782260897764129,0.6605211926672429,0.5,0.006724353335653904,0.0009819205024587721,0.00742218125894552,-0.05130484444300084,0.06384102098690674,-0.0024916553066323902,-4094.7255962242434,tightened_nmpc,0.06029466893586937,0.13676158770461272,0.05018196615573204,46.65189022032772,0.0,0.19314641744548286,61,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_018/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_018/metrics.json,0.035,0.01
stress,19,10074,1.1686194740754903,1.197072184874164,1.315775439579345,1.3899363884744338,0.2764832856885641,0.5,0.005223174260304792,0.002174959482399838,0.0036267500384379574,-0.007336838052661127,0.03820168258892452,-0.00913228959287995,-4049.2724666509357,tightened_nmpc,0.09832776645771137,0.15708469920352444,0.031224642701519017,52.68477744542325,0.0,0.06542056074766354,170,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_019/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_019/metrics.json,0.035,0.01
stress,20,10075,0.8812884936376777,1.2239901007926093,1.1159296458891712,1.2855229697843973,0.5854907118510863,1.5,0.003226207014192266,0.0018704968294441955,0.005177701407803485,-0.069892627574243,0.04375493692839475,-0.03449184005786885,2659.5947786226443,tightened_nmpc,0.03432465697857219,0.069892627574243,0.04666376366577434,49.39842659353786,0.0,0.09968847352024922,0,0,False,False,success,outputs/phase6_robust_mpc/stress/scenario_020/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_020/metrics.json,0.035,0.01
stress,21,10076,1.095706586646958,1.051509144371917,1.0249693040876564,1.2164245040936432,0.4876262972470093,1.5,0.0014391897054722171,0.0029891643613186372,0.006249209971339932,-0.030746906209156436,0.05763738298838999,-0.011072584105835503,2782.028912690412,tightened_nmpc,0.05392452442517921,0.12263217573178112,0.05692976028847673,52.09508591475752,0.0,0.06230529595015576,67,0,False,True,unstable_response,outputs/phase6_robust_mpc/stress/scenario_021/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_021/metrics.json,0.035,0.01
stress,22,10077,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,0.1444616208536915,1.0,0.004001203782674152,0.0009045231331410499,0.004723597453121965,-0.03127441036035443,0.06240095803358317,-0.007822714576914703,5215.6779022646915,tightened_nmpc,0.10231210794965855,0.14824196515874294,0.07096106471563988,55.48249983466219,0.0,0.009345794392523364,252,0,False,True,unstable_response,outputs/phase6_robust_mpc/stress/scenario_022/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_022/metrics.json,0.035,0.01
stress,23,10078,1.0608583416625799,1.1443157773685213,1.2343940864997367,0.9462675180401711,0.5747736721148857,1.0,0.006694972358792541,0.0023749578871333976,0.00789599313011026,-0.030545782601063387,0.05803086862416189,-0.041761717027675706,4900.988485966242,tightened_nmpc,0.06655405750844771,0.1282372430745024,0.061513110142848285,54.56847187965598,0.0,0.024922118380062305,79,0,False,True,unstable_response,outputs/phase6_robust_mpc/stress/scenario_023/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_023/metrics.json,0.035,0.01
stress,24,10079,0.8245741425196464,1.119409789340177,0.8514195738511041,0.8169376489088912,0.37690347448805994,1.5,0.003099367871872374,0.0029187517149968454,0.004646544945171574,-0.02437853260458742,0.06311124912565717,-0.004480442747276381,6315.351539672236,tightened_nmpc,0.11349405959853476,0.153799117667939,0.0736403245009348,55.30631854949358,0.0,0.009345794392523364,311,0,False,True,unstable_response,outputs/phase6_robust_mpc/stress/scenario_024/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_024/metrics.json,0.035,0.01
stress,25,10080,0.8407982401158711,0.9167424601577376,0.9337384378516862,1.1934744911188138,0.37060610036564845,0.5,0.007154170478902929,0.0022332901865596776,0.004489132843702663,-0.06957983898860363,0.055539643822847914,0.01929752497859846,6174.223173044991,tightened_nmpc,0.08520176560991424,0.11886108363220324,0.067140262164828,55.65642904253845,0.0,0.009345794392523364,199,0,False,True,unstable_response,outputs/phase6_robust_mpc/stress/scenario_025/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_025/metrics.json,0.035,0.01
stress,26,10081,1.2080646950938145,1.1905295787216925,0.625725032661163,1.177637957583433,0.19882742693306846,1.5,0.0034748622284410005,0.0038156995766484196,0.006839475428014536,-0.009283123188411502,0.05233062942494008,-0.013873133743669608,-6455.619350209719,tightened_nmpc,0.09310718640658333,0.13376078071685138,0.035902883059099014,54.248447800761056,0.0,0.024922118380062305,208,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_026/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_026/metrics.json,0.035,0.01
stress,27,10082,1.0463638868028173,1.0303046107625784,1.0018624335599065,0.9250169208158904,0.4954593936389574,1.0,0.0018735386120460247,0.003519651040181559,0.003353074591719383,-0.05470399900834917,0.022576599382230743,-0.03353036199620355,-1959.08520922275,tightened_nmpc,0.1317247882505786,0.19933675632802839,0.02302085310479881,52.327873909753855,0.0,0.04672897196261682,219,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_027/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_027/metrics.json,0.035,0.01
stress,28,10083,0.9414267420532418,1.0886835044713135,1.311983112619897,0.7630708861620805,0.13987239840286533,1.0,0.0012868352321833288,0.002322933956244203,0.004786829380271123,-0.055180638364394005,0.032681881321233945,0.03845647404818159,1166.6600286802363,tightened_nmpc,0.06713963424337112,0.11656687575380431,0.036589157902887484,47.24178929764629,0.0,0.16199376947040497,116,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_028/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_028/metrics.json,0.035,0.01
stress,29,10084,0.7226008916475201,1.2334865462077331,0.6316720031356039,1.362030763758921,0.5872891189611414,1.0,0.00465879688241293,0.0036309150994771637,0.006927215628781542,-0.0022816826190450584,0.031931584730148975,-0.0053086773896627755,3198.0334754242203,tightened_nmpc,0.05307187262328499,0.09802432149019058,0.03991596850210423,51.75383871428428,0.0,0.07165109034267912,87,0,False,False,alpha_corridor_violation,outputs/phase6_robust_mpc/stress/scenario_029/trajectory.csv,outputs/phase6_robust_mpc/stress/scenario_029/metrics.json,0.035,0.01
