scenario_id,tier,seed,controller,residual_gain,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,predicted_residual_q_dot,applied_residual_q_dot,solver_status,solve_time_s,objective_value,solver_failure,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,0.0,0.08011232494696882,0.04028607392345165,0.07930102295603621,0.08053937142463052,0.04078780484998233,0.08066047593754032,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.039887675053031174,0.0403012765601704,-0.0006989770439637943,5.104978025461098e-05,2.552489012730549e-05,Solve_Succeeded,0.04483287502080202,94.8158077368852,False,2212.652159596557,-0.011942107788413356,0.4015798869488264,-0.010118630832134684,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,5.272256474135521e-06,101.33276943288472,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,0.5,0.09085269201774643,0.04033022121356714,0.09945510540666651,0.09257027456765415,0.040502571772489046,0.09977437950006858,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.02917034896304918,0.04036056301044214,0.019462706725025883,5.184551659712967e-05,2.5922758298564837e-05,not_applicable,0.0,,False,2205.5266431000905,-0.014687447166568435,0.40159248685423254,-0.010118630832134684,-0.010118630832134684,-0.00984964055855037,-0.00984964055855037,-0.01969928111710074,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,5.273204499995653e-06,101.34282195732476,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,1.0,0.10049515117403536,0.04037423679890853,0.11963122769092681,0.098968908704161,0.03994368634540085,0.11991050270469154,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.019596584079736926,0.04043476170125228,0.03966156948780181,5.221193944311177e-05,2.6105969721555884e-05,not_applicable,0.0,,False,2196.274328487921,-0.018247706656648145,0.40162486243193063,-0.010118630832134684,-0.010118630832134684,-0.010111480085310995,-0.010111480085310995,-0.000523679053521249,False,False,81995.44873046875,6199.108143368448,21.00908182581111,5.2760416788228186e-06,101.37634923416856,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,1.5,0.10915399399744796,0.04041807700150541,0.13982931313049232,0.11016368207700147,0.03953595106769982,0.13910715668169343,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,-0.011051445817366848,0.040508594579630415,0.059897439351195444,5.2666717564642945e-05,2.6333358782321473e-05,not_applicable,0.0,,False,2187.872386556712,-0.02147277546351685,0.4016744554206741,-0.010118630832134684,-0.010118630832134684,-0.01011844073908985,-0.01011844073908985,-1.392130755770854e-05,False,False,81989.78106689453,6198.124722339112,21.005748963664374,5.280759166758797e-06,101.43480255431069,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,2.0,0.11693160049742014,0.040461757808081755,0.1600492781142949,0.11759482522390992,0.04126256425064444,0.15909639574880924,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.0034319111623878074,0.04058207763230051,0.0801701374892949,5.239399774833314e-05,2.619699887416657e-05,Solve_Succeeded,0.04608779196860269,106.51247132245953,False,2180.299118732002,-0.02436905461181943,0.4017399997587981,-0.0109894655221671,-0.010118630832134684,-0.010118625778765213,-0.010118625778765213,-3.700793507269151e-07,False,False,81981.87109375,6196.824988604601,21.00134410223131,5.287350096510711e-06,101.51881364481503,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,2.5,0.12391969367724369,0.040505294880346904,0.18029104693444858,0.12434371769724763,0.04197030879185918,0.18030566693346503,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.0033543858926072118,0.04065522652097189,0.10047949297937046,5.2374483353307896e-05,2.6187241676653948e-05,not_applicable,0.0,,False,2173.7460238899976,-0.0268614653673218,0.4018206300465545,-0.0109894655221671,-0.0109894655221671,-0.010966315411770558,-0.010966315411770558,-0.0016953792660106895,False,False,81971.73309326172,6195.226102903411,20.995925400097143,5.295809543979379e-06,101.62877355248318,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,3.0,0.13020045050112397,0.040548707807396944,0.20055455268778896,0.13136106534882494,0.041676958247472626,0.19990086856208866,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.009390265315938784,0.04072806083474069,0.12082534370341395,5.255331655916115e-05,2.6276658279580575e-05,not_applicable,0.0,,False,2167.574462523342,-0.029194472790168985,0.40191568368588926,-0.0109894655221671,-0.0109894655221671,-0.010988850107430425,-0.010988850107430425,-4.506939131973531e-05,False,False,81959.38134765625,6193.341204448907,20.98953738670099,5.306134498423491e-06,101.76496141382125,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,3.5,0.13584749411948777,0.04059200349250462,0.22083973508711843,0.13528322405336526,0.03912837708606104,0.2198397327706718,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.014749993262148944,0.04080058747687963,0.14120753415938406,5.3163084700460356e-05,2.6581542350230178e-05,not_applicable,0.0,,False,2161.9775615029143,-0.03129283380969632,0.40202462079258067,-0.0109894655221671,-0.0109894655221671,-0.010989449162189042,-0.010989449162189042,-1.1981095172329537e-06,False,False,81944.83013916016,6191.180999058791,20.98221634458463,5.3183238360356135e-06,101.92759666625422,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,4.0,0.140926782885783,0.04063519277910273,0.24114653827555696,0.1406716437407531,0.04135964555520478,0.24160293011726824,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.01950017108880084,0.04087281729082147,0.16162591327555698,5.2888969335462225e-05,2.6444484667731112e-05,Solve_Succeeded,0.044437042030040175,121.322172809771,False,2156.896677875741,-0.033178411260388445,0.40214698367832524,-0.010597949511574648,-0.0109894655221671,-0.010989465087258954,-0.010989465087258954,-3.185013982415219e-08,False,False,81928.09375,6188.754562618874,20.973993032370615,5.33237829681536e-06,102.11686548808098,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,residual_horizon_nmpc_gain_0.5,0.5,4.5,0.14549740941593137,0.04067828540699406,0.2614749115363618,0.14488090832184986,0.03877524860185738,0.261457857315924,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.023700534415931368,0.040944760016369056,0.1820803351203462,5.3627236708363515e-05,2.6813618354181758e-05,not_applicable,0.0,,False,2152.1455364592593,-0.03492196119881535,0.40228237351219553,-0.010597949511574648,-0.010597949511574648,-0.010608357429756759,-0.010608357429756759,0.0007622153150043907,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,5.3483004646347674e-06,102.33293602902984,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
