tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation
moderate,17,72,truth_consistent_slack_oracle,0.0,0.09860771492308544,0.054686228879294925,0.0739305492048362,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.021392285076914555,0.05470143151601368,-0.0060694507951638,21.012104371718653,82000.0,6200.0,105.75972314739293,0.0,0.18000000999963311,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,False
moderate,17,72,truth_consistent_slack_oracle,1.0,0.12823846525756027,0.05471953615863386,0.1286338447489736,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.008146730003787989,0.05478006106097761,0.0486641865458486,21.00908182581111,81995.44873046875,6199.108143368448,105.8052068319344,0.12010860884982237,0.3500000099996256,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,False
moderate,17,72,truth_consistent_slack_oracle,2.0,0.15204657807034602,0.05475023528259787,0.18336921675882978,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.03168306641053807,0.054870555106816626,0.10349007613382978,21.00134410223131,81981.87109375,6196.824988604601,105.95389512608298,0.2735082468759291,0.35000000999961617,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,False
moderate,17,72,truth_consistent_slack_oracle,3.0,0.171179793852753,0.054779612146929335,0.2381343357183437,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.05036960866756782,0.05495896517427308,0.15840512673396867,20.98953738670099,81959.38134765625,6193.341204448907,106.21079642315736,0.32454890658075314,0.35000000999960396,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,False
moderate,17,72,truth_consistent_slack_oracle,4.0,0.18656052976809528,0.054808176062752276,0.292928321695733,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.06513391797111312,0.05504580057447102,0.213407696695733,20.973993032370615,81928.09375,6188.754562618874,106.5780742314758,0.3415316646669186,0.3500000099995878,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,False
moderate,17,72,truth_consistent_slack_oracle,5.0,0.19892925422994234,0.05483615837428405,0.34775054116638304,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.07672160676766525,0.05513129265162781,0.26849639077575804,20.95494384003998,81888.12255859375,6183.133755185188,107.05723365458114,0.34718233755948597,0.350000009999567,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,True
moderate,17,72,truth_consistent_slack_oracle,6.0,0.20888032794726819,0.05486368390706866,0.4026004972040723,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.08573217979912004,0.05521556623128741,0.3236699503290723,20.932572348428415,81839.58203125,6176.532643486048,107.64961055543492,0.3490624858826628,0.3500000099995412,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,True
moderate,17,72,truth_consistent_slack_oracle,7.0,0.21689081575584546,0.05489083082334132,0.457477780353268,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.09264784593417194,0.055298699475685074,0.37892720418139303,20.907030470688255,81782.58642578125,6168.996052234287,108.3565700344629,0.349688067611473,0.35000000999950986,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,True
moderate,17,72,truth_consistent_slack_oracle,8.0,0.2233436272129138,0.05491765279858048,0.5123820422382538,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.09785665876298238,0.05538074606029922,0.4342670422382538,20.878449470932924,81717.25,6160.562713271744,109.17960692917558,0.34989621741251176,0.35000000999947234,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,True
moderate,17,72,truth_consistent_slack_oracle,9.0,0.22854609539447587,0.05494418819266736,0.5673129787559397,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.10167109539447589,0.05546174434501111,0.48968839867781466,20.84694573386822,81643.68701171875,6151.266968002932,110.12040396084629,0.34996547509326853,0.3500000099994276,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,True
moderate,17,72,truth_consistent_slack_oracle,10.0,0.23274489087357714,0.05497046451790388,0.6222703180528636,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.10434297043461965,0.05554172184212264,0.5451902399278636,20.81262440308339,81562.01171875,6141.139840938384,111.18086882341947,0.349988519200519,0.3500000099993741,0.0,False,False,oracle_solution,0.0,False,0.5004541557655864,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,917.2819730219906,True
