tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation
moderate,25,80,truth_consistent_slack_oracle,0.0,0.07464010363535684,0.05339469428229312,0.07208368146472117,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04535989636464316,0.05340989691901187,-0.007916318535278827,21.012104371718653,82000.0,6200.0,102.84014666922432,0.0,0.18000000999919835,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,False
moderate,25,80,truth_consistent_slack_oracle,1.0,0.10783806775164868,0.053414031761106644,0.12548842960299073,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.012253667502123602,0.05347455666345039,0.04551877139986572,21.00908182581111,81995.44873046875,6199.108143368448,102.88437474254087,0.12000000666613225,0.3500000099991836,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,False
moderate,25,80,truth_consistent_slack_oracle,2.0,0.13449644756015608,0.05343086162541882,0.17891132317136085,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.014132935900348129,0.053551181449637573,0.09903218254636086,21.00134410223131,81981.87109375,6196.824988604601,103.02895838481201,0.2733333422214998,0.35000000999916514,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,False
moderate,25,80,truth_consistent_slack_oracle,3.0,0.15590464529603978,0.053446364723797005,0.23235012171178507,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.0350944601108546,0.05362571775114075,0.15262091272741007,20.98953738670099,81959.38134765625,6193.341204448907,103.27876772890251,0.3244444540732767,0.3500000099991414,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,False
moderate,25,80,truth_consistent_slack_oracle,4.0,0.1730986469170352,0.05346102271226337,0.28580390649527954,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.05167203512005303,0.05369864722398211,0.20628328149527952,20.973993032370615,81928.09375,6188.754562618874,103.63590655786086,0.3414814913571865,0.35000000999910985,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,False
moderate,25,80,truth_consistent_slack_oracle,5.0,0.18691006309274968,0.053475065155837304,0.3392720043551784,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.06470241563047259,0.053770199433181065,0.2600178539645534,20.95494384003998,81888.12255859375,6183.133755185188,104.10183842571777,0.3471605037851354,0.35000000999906733,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,False
moderate,25,80,truth_consistent_slack_oracle,6.0,0.19800640440960104,0.053488622248292476,0.3927538850426574,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.0748582562614529,0.05384050457251122,0.3138233381676574,20.932572348428415,81839.58203125,6176.532643486048,104.6778623179358,0.3490535079277567,0.35000000999901093,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,True
moderate,25,80,truth_consistent_slack_oracle,7.0,0.20692344699886286,0.053501778802174736,0.4462491132544977,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.08268047717718935,0.05390964745451849,0.3676985370826227,20.907030470688255,81782.58642578125,6168.996052234287,105.36530565031966,0.34968450930859285,0.3500000099989391,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,True
moderate,25,80,truth_consistent_slack_oracle,8.0,0.21409122380582263,0.05351459471993749,0.4997573216717611,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.08860425535589123,0.05397768798165623,0.42164232167176113,20.878449470932924,81717.25,6160.562713271744,106.16562199426917,0.349894843102157,0.3500000099988497,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,True
moderate,25,80,truth_consistent_slack_oracle,9.0,0.21985489085749177,0.0535271137797281,0.5532781932113964,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.09297989085749178,0.054044669932071854,0.47565361313327137,20.84694573386822,81643.68701171875,6151.266968002932,107.0804476182749,0.34996495436661884,0.35000000999873937,0.0,False,False,oracle_solution,0.0,False,0.5,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,544.330522248232,True
