tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,14,10069,slack_oracle,0.0,0.10168939930212621,0.03345038739744155,0.06472219694800185,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.018310600697873783,0.0334655900341603,-0.015277803051998148,21.012104371718653,82000.0,96.02726214802813,0.0,-0.17999984523705437,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,1.0,0.11163316787312517,0.03344900627529332,0.09817178664679015,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.008458567380647111,0.03350953117763707,0.018202128443665144,21.00908182581111,81995.44873046875,96.0685602298398,-0.11829586975727992,-0.29834450215314756,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,2.0,0.11961248021039159,0.033448603544170584,0.13162047823218892,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.0007510314494163645,0.03356892336838934,0.05174133760718892,21.00134410223131,81981.87109375,96.20356559270985,-0.23662380242759845,-0.3499998433039129,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,3.0,0.12601609127968247,0.03344894796226872,0.16506918677634164,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.005205906094497281,0.03362830098961247,0.08533997779196663,20.98953738670099,81959.38134765625,96.436825736233,-0.31113451851981205,-0.349999977327527,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,4.0,0.13115562693340738,0.03344957458836875,0.19851843409640044,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.009729015136425212,0.033687199100087495,0.11899780909640044,20.973993032370615,81928.09375,96.77030507346042,-0.33667689188751937,-0.3499999793641004,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,5.0,0.13528080183374533,0.03345020436076471,0.23196832613470622,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.013073154371468235,0.03374533863810847,0.15271417574408122,20.95494384003998,81888.12255859375,97.20537020188468,-0.3454328228652313,-0.3499999812449726,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,6.0,0.13859188474075138,0.03345076109795258,0.2654188156846083,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.01544373659260323,0.033802643422171326,0.18648826880960828,20.932572348428415,81839.58203125,97.74323405265748,-0.3484343586284383,-0.3499999829480209,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,7.0,0.14124956602054056,0.03345123440198213,0.29886982057711403,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.017006596198867047,0.033859103054325886,0.22031924440523903,20.907030470688255,81782.58642578125,98.38513610383856,-0.34946328668309445,-0.34999998447048125,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,8.0,0.14338280579392906,0.03345163342822572,0.3323212608267416,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.01789583734399766,0.03391472668994446,0.25420626082674164,20.878449470932924,81717.25,99.13243363161222,-0.3498160043838909,-0.34999998581971475,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,9.0,0.14509510860830596,0.0334519716364388,0.3657730686756293,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.018220108608305974,0.03396952778878255,0.2881484885975043,20.84694573386822,81643.68701171875,99.98665450606008,-0.34993691695435064,-0.3499999870076577,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,10.0,0.14646955138115678,0.03345226204457694,0.3992251898859949,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.018067630942199292,0.0340235193687957,0.3221451117609949,20.81262440308339,81562.01171875,100.94953086698972,-0.34997836658338655,-0.34999998804761456,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,11.0,0.14757281621397358,0.033452515989540785,0.4326775824660349,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.017510230480091565,0.03407671276688454,0.35619532660665987,20.7755818231183,81472.33837890625,102.02302244159293,-0.3499925762062499,-0.34999998895249734,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,12.0,0.1484584263666106,0.03345274301407564,0.46613021486474787,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,0.01660657451475875,0.03412911752579438,0.3902983398647479,20.735907258102767,81374.78125,103.20933395739617,-0.3499974478619087,-0.3499999897339131,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,13.0,0.14916934329651646,0.03345295107811234,0.49958306426468024,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,0.015404768536571328,0.03418074160545608,0.4244533669990552,20.693684147169208,81269.45458984375,104.51092911226299,-0.34999911837978703,-0.3499999904017265,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,14.0,0.14974005107576277,0.03345314683178475,0.5330361151327523,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,0.013944440650522721,0.0342315916560035,0.4586596307577523,20.64899104951369,81156.47265625,105.93054255246136,-0.3499996914724674,-0.3499999909638682,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,15.0,0.1501982294245285,0.033453335869968265,0.5664893580396185,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,0.012258414609713691,0.03428167327231202,0.4929163599927435,20.60190237372883,81035.94970703125,107.47119075862324,-0.3499998882981685,-0.34999999142625354,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,16.0,0.15056609657072378,0.033453522948896995,0.5999427887156695,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.01037405267497618,0.034330991210615745,0.5272227887156695,20.552488952527018,80908.0,109.13618242118898,-0.34999995607392964,-0.34999999179273045,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,17.0,0.15086148710227554,0.03345371216464115,0.6333964073044863,0.1425471536351166,-0.0009258374023437543,0.071818251953125,0.0725471536351166,0.21254715363511661,-0.08,0.08,0.00831433346715893,0.034379549566984906,0.5615781553513614,20.500818503759668,80772.73779296875,110.92912869447922,-0.3499999795483199,-0.34999999206501065,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,18.0,0.15109871711277642,0.03345390709851559,0.6668502177778375,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,0.006098717112776431,0.03442735192273434,0.5959817021528375,20.44695600594777,80630.27734375,112.85395359761522,-0.3499999877742871,-0.3499999922425782,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
stress,14,10069,slack_oracle,19.0,0.15128927861817623,0.03345411093525693,0.70030422748204,0.147545438957476,-0.0010202905273437451,0.069871552734375,0.07754543895747598,0.217545438957476,-0.08,0.08,0.0037438396607002433,0.034474401462600675,0.6304326747476651,20.39096400829609,80480.73291015625,114.91490475208458,-0.3499999907108473,-0.3499999923226427,0.0,False,False,oracle_solution,0.0,False,0.905090732582325,False
