tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,controlled_recovery,controlled_recovery_max_alpha_miss_rad,controlled_recovery_max_q_miss_radps,mean_predicted_alpha_slack_rad,mean_predicted_q_slack_radps,trajectory_csv,metrics_json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,online_slack_mpc,0.043195228444088594,0.06400167228213921,0.04650891697753495,8.599826740582701,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011866678467974711,0.025853874976746738,True,0.0,0.0,1.9105185470649536e-09,1.2191538517613957e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_009/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_009/online_slack_mpc/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,online_slack_mpc_centered,0.043149616476181984,0.06395765120690089,0.04648805773475067,12.055899118840497,0.0,0.037037037037037035,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01193425775344633,0.025028291973285377,True,0.0,0.0,4.285236757686792e-09,2.7679821544146396e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_009/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_009/online_slack_mpc_centered/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,online_slack_mpc_fast,0.043312972326976305,0.06406498003319727,0.046562264518657685,0.6429782510481928,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01637245883538537,0.017825249931775033,True,0.0,0.0,1.7823311205220519e-09,1.3909873450238445e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_009/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_009/online_slack_mpc_fast/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,online_slack_mpc,0.03854113256478471,0.05715711228148773,0.04551120244361228,8.153426042501636,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01127397173003834,0.02400666708126664,True,0.0,0.0,1.8351143405583978e-09,1.1658012468897627e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_010/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_010/online_slack_mpc/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,online_slack_mpc_centered,0.038495785726007786,0.05711301351680764,0.04549101110999565,11.749856337266127,0.0,0.024691358024691357,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01123689043186145,0.02317633293569088,True,0.0,0.0,3.8535066485676045e-09,2.5683445742474627e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_010/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_010/online_slack_mpc_centered/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,online_slack_mpc_fast,0.03863931052019298,0.05721807759670791,0.04555611352298988,0.6874281404337684,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01671616305499395,0.018649333040229976,True,0.0,0.0,1.856767304508538e-09,1.3317207013263112e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_010/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_010/online_slack_mpc_fast/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,online_slack_mpc,0.06597101098167456,0.09327806421843993,0.05169801100973857,12.611517550782054,0.0,0.024691358024691357,36,0,False,False,alpha_corridor_violation,5.5,high,0.02327806421843992,0.0,18.0,0.0,False,0.012849008241944291,0.02942516701295972,True,0.02327806421843992,0.0,0.01057825555523991,4.6763346184385437e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_011/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_011/online_slack_mpc/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,online_slack_mpc_centered,0.06597032812911588,0.09327806421844109,0.05169654001111595,13.481861156197803,0.0,0.024691358024691357,36,0,False,False,alpha_corridor_violation,5.5,high,0.023278064218441086,0.0,18.0,0.0,False,0.012688790679403386,0.02928495907690376,True,0.023278064218441086,0.0,0.01174020111989441,5.069079222320696e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_011/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_011/online_slack_mpc_centered/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,online_slack_mpc_fast,0.06602502650413182,0.09332478206064565,0.051721614114465984,7.717654651521437,0.0,0.0,36,0,False,False,alpha_corridor_violation,5.5,high,0.023324782060645644,0.0,18.0,0.0,False,0.018670330243760053,0.021649832953698933,True,0.023324782060645644,0.0,0.00800306324584528,3.5249306195796783e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_011/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_011/online_slack_mpc_fast/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,online_slack_mpc,0.03249947227406446,0.05030220352652093,0.043170880991282225,6.2595413066914265,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011722394551242483,0.024443125003017485,True,0.0,0.0,1.868102357383739e-09,1.2510580591946554e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_012/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_012/online_slack_mpc/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,online_slack_mpc_centered,0.03245055926058499,0.05025319761624633,0.043142060923113755,11.802614466361772,0.0,0.037037037037037035,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0112695329302324,0.023455374990589917,True,0.0,0.0,3.556785770167308e-09,2.3237986785756243e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_012/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_012/online_slack_mpc_centered/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,online_slack_mpc_fast,0.03256431002161914,0.05034935493451434,0.04321137776855548,0.4943152090092978,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.016923540110849303,0.018318791990168393,True,0.0,0.0,1.9426322467395198e-09,1.1818079206733607e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_012/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_012/online_slack_mpc_fast/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,online_slack_mpc,0.028906570122467647,0.04466830271818796,0.0424805838118773,5.44583331062535,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011512774162074942,0.02432429208420217,True,0.0,0.0,1.7684807536143652e-09,1.3049268428591147e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_013/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_013/online_slack_mpc/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,online_slack_mpc_centered,0.02885051420245927,0.04466830271818796,0.04244639801876389,11.580937636506677,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011092182097922045,0.022990291938185692,True,0.0,0.0,3.859102449718126e-09,2.435045606145842e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_013/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_013/online_slack_mpc_centered/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,online_slack_mpc_fast,0.028959471704621476,0.04466830271818796,0.04251783312507656,0.3853989683463238,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.017272042166614147,0.018610250088386238,True,0.0,0.0,2.087531522462773e-09,1.1500610478636317e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_013/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_013/online_slack_mpc_fast/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,online_slack_mpc,0.07519515018091365,0.09871524378703142,0.05489718789820475,13.481827501919401,0.0,0.024691358024691357,46,0,False,False,alpha_corridor_violation,5.5,high,0.028715243787031414,0.0,23.0,0.0,False,0.012922175948646057,0.029182041995227337,False,0.028715243787031414,0.0,0.01499657396860154,6.220268358153645e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_014/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_014/online_slack_mpc/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,online_slack_mpc_centered,0.07519515018002715,0.09871524378703558,0.05489718789749113,13.481827709041877,0.0,0.024691358024691357,46,0,False,False,alpha_corridor_violation,5.5,high,0.028715243787035577,0.0,23.0,0.0,False,0.01291578602373462,0.028778749983757734,False,0.028715243787035577,0.0,0.01608920492162526,6.565787531343878e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_014/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_014/online_slack_mpc_centered/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,online_slack_mpc_fast,0.07526130480455562,0.09877717649826567,0.054920057094807295,9.377797509863306,0.0,0.0,46,0,False,False,alpha_corridor_violation,5.5,high,0.028777176498265666,0.0,23.0,0.0,False,0.018523871915897838,0.02144904201850295,False,0.028777176498265666,0.0,0.012043089211927515,5.511796489765262e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_014/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_014/online_slack_mpc_fast/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,online_slack_mpc,0.02633271703815943,0.05718025880562691,0.036444471983400215,6.075366484422699,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011760907346831152,0.02366729103960097,True,0.0,0.0,1.4812055821345442e-09,9.86787377832502e-09,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_015/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_015/online_slack_mpc/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,online_slack_mpc_centered,0.026360203307660465,0.057267841742792425,0.03642206164499503,11.536899081581641,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011127474760912635,0.023614624980837107,True,0.0,0.0,3.0838562616136565e-09,2.0804552035744204e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_015/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_015/online_slack_mpc_centered/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,online_slack_mpc_fast,0.026336265126315685,0.05725796099462835,0.03645129542191599,0.45393195739722564,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.017688223748628832,0.020100292051211,True,0.0,0.0,1.801568047651872e-09,1.0412364721231782e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_015/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_015/online_slack_mpc_fast/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,online_slack_mpc,0.0677795920912482,0.09433269109940129,0.052751766001220564,13.462610339365384,0.0,0.024691358024691357,37,0,False,False,alpha_corridor_violation,6.5,high,0.024332691099401282,0.0,18.5,0.0,False,0.013404487196735485,0.030544125009328127,True,0.024332691099401282,0.0,0.010943674592777577,4.85583588700136e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_016/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_016/online_slack_mpc/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,online_slack_mpc_centered,0.06777928799364817,0.09433269109910711,0.05275117743593812,13.80999913937936,0.0,0.024691358024691357,37,0,False,False,alpha_corridor_violation,6.5,high,0.0243326910991071,0.0,18.5,0.0,False,0.013849841581692023,0.031213833019137383,True,0.0243326910991071,0.0,0.012119112821931212,4.877494330147142e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_016/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_016/online_slack_mpc_centered/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,online_slack_mpc_fast,0.06784761812122095,0.09439331892819194,0.05277838859223876,8.390773813820779,0.0,0.0,37,0,False,False,alpha_corridor_violation,6.5,high,0.024393318928191937,0.0,18.5,0.0,False,0.020238860636765575,0.02650245896074921,True,0.024393318928191937,0.0,0.00871716744332474,4.210588722038814e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_016/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_016/online_slack_mpc_fast/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,online_slack_mpc,0.08177744780136989,0.10735099375975282,0.05622035964479504,13.652328663780867,0.0,0.024691358024691357,52,0,False,False,alpha_corridor_violation,4.5,high,0.037350993759752815,0.0,26.0,0.0,False,0.0156181172962174,0.036635999917052686,False,0.037350993759752815,0.0,0.020878375620485255,7.560375865019433e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_017/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_017/online_slack_mpc/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,online_slack_mpc_centered,0.0817774478008591,0.10735099375975388,0.05622035964435295,13.652328824800701,0.0,0.024691358024691357,52,0,False,False,alpha_corridor_violation,4.5,high,0.03735099375975387,0.0,26.0,0.0,False,0.013282925359053928,0.02898604201618582,False,0.03735099375975387,0.0,0.02221222857981297,7.419070565471521e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_017/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_017/online_slack_mpc_centered/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,online_slack_mpc_fast,0.08181676578344894,0.10738882192617305,0.05623386087094955,10.516502023033432,0.0,0.0,52,0,False,False,alpha_corridor_violation,4.5,high,0.037388821926173044,0.0,26.0,0.0,False,0.01933415070820002,0.02336200000718236,False,0.037388821926173044,0.0,0.017467416106404753,7.085129335473445e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_017/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_017/online_slack_mpc_fast/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,online_slack_mpc,0.024880907633150574,0.04237968042782833,0.03884066905078212,6.184752734292308,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011196077637443388,0.02308074990287423,True,0.0,0.0,1.5092023903192638e-09,9.535663858720363e-09,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_018/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_018/online_slack_mpc/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,online_slack_mpc_centered,0.024878697214965165,0.0424860315141421,0.03881553641190825,11.941289796139106,0.0,0.037037037037037035,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.010771888342720491,0.022307375096715987,True,0.0,0.0,3.8918549589456145e-09,2.361954580475592e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_018/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_018/online_slack_mpc_centered/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,online_slack_mpc_fast,0.024882637391708054,0.042339194786553236,0.03885882840159161,0.5353928520665837,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.017280277853578697,0.019260791945271194,True,0.0,0.0,1.9913681438194497e-09,1.0737742978401448e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_018/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_018/online_slack_mpc_fast/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,online_slack_mpc,0.05029562635795584,0.07298983462356012,0.048080235928006844,11.196727667739738,0.0,0.012345679012345678,11,0,False,False,alpha_corridor_violation,10.0,high,0.002989834623560117,0.0,5.5,0.0,False,0.01156052831635109,0.025836499989964068,True,0.002989834623560117,0.0,0.0007881867449717576,6.98077625941541e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_019/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_019/online_slack_mpc/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,online_slack_mpc_centered,0.05027782384233622,0.07297273152757647,0.04807140302909836,12.600389408823546,0.0,0.024691358024691357,11,0,False,False,alpha_corridor_violation,10.0,high,0.002972731527576461,0.0,5.5,0.0,False,0.011610927987257364,0.02671437500976026,True,0.002972731527576461,0.0,0.0015081191041320548,1.397022296890931e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_019/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_019/online_slack_mpc_centered/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,online_slack_mpc_fast,0.05042652549827309,0.07308663578541486,0.048137091455830595,3.9635403884786884,0.0,0.0,11,0,False,False,alpha_corridor_violation,10.0,high,0.0030866357854148485,0.0,5.5,0.0,False,0.017594457756337008,0.02216820791363716,True,0.0030866357854148485,0.0,0.0005332919882803496,6.618896871179693e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_019/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_019/online_slack_mpc_fast/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,online_slack_mpc,0.03759528782060732,0.058749338870788065,0.04377265943545714,8.332343673519347,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011565968637170706,0.024966792087070644,True,0.0,0.0,1.7381588512320518e-09,1.0918861982924976e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_020/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_020/online_slack_mpc/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,online_slack_mpc_centered,0.037568174225898796,0.058709248508858974,0.0437550212299563,12.275290502384816,0.0,0.04938271604938271,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011067313215419374,0.022984541952610016,True,0.0,0.0,3.6646571606856324e-09,2.4473872286831667e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_020/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_020/online_slack_mpc_centered/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,online_slack_mpc_fast,0.037667678034885105,0.05881220555707009,0.04382198876381623,0.6078386721245296,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01635037347197211,0.017962584039196372,True,0.0,0.0,1.8977624729586115e-09,1.3379535313973055e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_020/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_020/online_slack_mpc_fast/metrics.json
