tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,17,10072,slack_oracle,0.0,0.1110788181405597,0.02359468697061247,0.08468626758900423,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.008921181859440297,0.023609889607331222,0.004686267589004228,21.012104371718653,82000.0,96.02726214802813,0.0,-0.1800000099995689,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,1.0,0.11032161716168326,0.023593284399905705,0.10828008148354691,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.009770118092089025,0.023653809302249452,0.02831042328042191,21.00908182581111,81995.44873046875,96.0685602298398,-0.12694862441053276,-0.3500000099995695,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,2.0,0.1097134168469053,0.02359353246161245,0.13187327794334863,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.010650094812902647,0.023713852285831206,0.051994137318348635,21.00134410223131,81981.87109375,96.20356559270985,-0.28426009663466967,-0.3500000099995706,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,3.0,0.10922613047804278,0.023594735225640304,0.1554673482516659,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,-0.01158405470714241,0.02377408825298405,0.07573813926729088,20.98953738670099,81959.38134765625,96.436825736233,-0.330624491673102,-0.3500000099995722,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,4.0,0.10883633180091418,0.023596235156781515,0.1790628138983243,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,-0.012590279996067988,0.023833859668500258,0.0995421888983243,20.973993032370615,81928.09375,96.77030507346042,-0.3442894653516721,-0.35000000999957426,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,5.0,0.10852491622703253,0.023597838060514034,0.20265984411059995,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,-0.013682731235244563,0.023892972337857796,0.12340569371997495,20.95494384003998,81888.12255859375,97.20537020188468,-0.3483169417261892,-0.3500000099995768,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,6.0,0.10827646200448625,0.023599486744110387,0.22625850412740878,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,-0.014871686143661897,0.023951369068329134,0.14732795725240877,20.932572348428415,81839.58203125,97.74323405265748,-0.34950395944966645,-0.35000000999957975,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,7.0,0.10807856656615739,0.023601164783367944,0.24985882879130003,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,-0.01616440325551613,0.0240090334357117,0.17130825261942503,20.907030470688255,81782.58642578125,98.38513610383856,-0.34985380906883995,-0.35000000999958314,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,8.0,0.10792126936747269,0.023602868074892952,0.2734608445805027,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,-0.01756569908245871,0.024065961336611694,0.1953458445805027,20.878449470932924,81717.25,99.13243363161222,-0.34995692021336394,-0.3500000099995869,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
stress,17,10072,slack_oracle,9.0,0.10779657550069377,0.02360459638841545,0.29706457637216216,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,-0.019078424499306218,0.024122152540759202,0.21943999629403715,20.84694573386822,81643.68701171875,99.98665450606008,-0.3499873101510487,-0.350000009999591,0.0,False,False,oracle_solution,0.0,False,0.7588030678522094,False
