tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,24,10079,slack_oracle,0.0,0.09562146739541258,0.06309604648893842,0.07551955725272362,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.024378532604587416,0.06311124912565717,-0.004480442747276381,-1.1139471179476966e-28,0.1800000099999408,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,False
stress,24,10079,slack_oracle,1.0,0.133373612669902,0.06309286482501748,0.1386142406747744,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.013281877416129712,0.06315338972736123,0.0586445824716494,0.1051713752455349,0.3500000099999395,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,False
stress,24,10079,slack_oracle,2.0,0.16366649643113848,0.0630870199265333,0.2017044277539797,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.04330298477133053,0.06320733975075206,0.1218252871289797,0.2482211685017462,0.350000009999938,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,False
stress,24,10079,slack_oracle,3.0,0.1879709269750519,0.06307911604864201,0.2647876339550503,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.06716074178986672,0.06325846907598576,0.18505842497067526,0.30768905814945047,0.3500000099999361,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,False
stress,24,10079,slack_oracle,4.0,0.20746805941921526,0.06306994795175404,0.32786225276293796,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.08604144762223309,0.06330757246347278,0.24834162776293794,0.3324107289652724,0.35000000999993386,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,5.0,0.2231062983616124,0.06305991464746184,0.39092724377096144,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.1008986508993353,0.0633550489248056,0.31167309338033644,0.34268788881651996,0.3500000099999312,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,6.0,0.235647022534948,0.06304923530090055,0.4539818625929848,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.11249887438679984,0.0634011176251193,0.3750513157179848,0.3469602543615086,0.3500000099999282,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,7.0,0.24570140676190952,0.06303804197539419,0.5170255347975464,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.121458436940236,0.06344591062773794,0.43847495862567143,0.3487363391567431,0.35000000999992475,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,8.0,0.2537600275981649,0.06302642064897869,0.5800577924384067,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.1282730591482335,0.06348951391069743,0.5019427924384067,0.3494746835625859,0.3500000099999209,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,9.0,0.26021664745426637,0.06301443023815287,0.6430782388171058,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.13334164745426638,0.06353198639049662,0.5654536587389808,0.34978162412257463,0.35000000999991665,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,10.0,0.2653873138308536,0.06300211207190443,0.7060865267436905,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.13698539339189614,0.06357336939612318,0.6290064486186906,0.3499092237991206,0.3500000099999118,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,11.0,0.26952569310072655,0.0629894950688081,0.7690823438046847,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.13946310736684453,0.06361369184615186,0.6926000879453097,0.3499622688494544,0.3500000099999065,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,12.0,0.2728353797878876,0.06297659886837487,0.8320654016479804,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,0.14098352793603572,0.06365297338009361,0.7562335266479804,0.34998432045209815,0.35000000999990044,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,13.0,0.27547977730912265,0.06296343590669333,0.8950354278102451,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,0.14171520254917752,0.06369122643403707,0.8199057305446201,0.34999348762558524,0.35000000999989367,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,14.0,0.27759002905273955,0.06295001289073113,0.9579921592908973,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,0.1417944186274995,0.06372845771494988,0.8836156749158973,0.34999729855357287,0.350000009999886,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,15.0,0.2792713843851544,0.06293633189383956,1.0209353373967778,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,0.1413315695703396,0.06376466929618331,0.9473623393499028,0.3499988828120274,0.3500000099998773,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,16.0,0.28060830837248985,0.06292239119145784,1.08386470354463,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.14041626447674224,0.0637998594531766,1.01114470354463,0.3499995414114149,0.3500000099998674,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,17.0,0.28166858310701404,0.06290818590735926,1.1467799957998162,0.1425471536351166,-0.0009258374023437543,0.071818251953125,0.0725471536351166,0.21254715363511661,-0.08,0.08,0.13912142947189743,0.06383402330970302,1.0749617438466912,0.34999981520079954,0.350000009999856,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
stress,24,10079,slack_oracle,18.0,0.28250659962601143,0.06289370851616628,1.2096809459862572,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,0.13750659962601144,0.06386715334038504,1.1388124303612572,0.34999992901904137,0.3500000099998428,0.0,False,False,oracle_solution,0.0,False,1.12690347448806,True
