scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,objective_value,predicted_min_alpha_margin_rad,predicted_max_alpha_slack_rad,predicted_max_q_slack_radps,first_raw_flap_rad,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
5,stress,10060,online_slack_mpc_fast,0.0,0.06839673583549483,0.05158094975977039,0.09492920644920876,0.08367351791883548,0.050486823948021016,0.09434115957449261,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.05160326416450517,0.051596152396489146,0.014929206449208754,Solve_Succeeded,0.01740237500052899,False,0.8224799759664272,5.865401224434153,0.033673517918835494,1.4760077383417651e-09,8.859632111445506e-09,0.0012031327928147524,-796.5428089372926,-0.011555175947679235,0.4015798869488264,0.0012031327928147524,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.811818520301092e-06,92.48315196018699,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,0.5,0.08569084894256955,0.05156483930204493,0.12071566842715091,0.07866008863868439,0.04931914982231114,0.12030175687237522,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.03433219203822606,0.05159518109891993,0.040723269745510285,Solve_Succeeded,0.017057624994777143,False,0.8224799759664272,6.269342001886171,0.028637047657888784,1.4759447479434533e-09,8.85960486423233e-09,0.0017993384119711362,-814.1813603610406,-0.019003360312895397,0.40159248685423254,0.0017993384119711362,0.0,0.0,0.0,0.0,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.81268375294178e-06,92.49232657517653,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,1.0,0.10117579811150837,0.05154839484600212,0.14649399013870756,0.10270473969678585,0.05041036878135949,0.14469886407560031,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.018915937142263917,0.05160891974834587,0.06652433193558256,Solve_Succeeded,0.017906333087012172,False,0.8224799759664272,5.72715636309408,0.043104525578581826,1.476008236493991e-09,8.859634284686257e-09,0.003407371520402805,-830.2984463749149,-0.025801590890384637,0.40162486243193063,0.003407371520402805,0.0012031327928147524,0.0009478938267602788,0.0009478938267602788,0.0018957876535205577,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.815273154594173e-06,92.5229258399209,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,1.5,0.11503988510034177,0.05153164483783222,0.1722640118587327,0.11443286553158682,0.05092001631875071,0.1698023953380444,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,-0.005165554714473039,0.051622162415957226,0.09233213807943581,Solve_Succeeded,0.016975041944533587,False,0.8224799759664272,7.516296353070273,0.035014580753784774,1.476039379471556e-09,8.859649300805223e-09,0.00521803083113415,-844.6978102800018,-0.03186252477022535,0.4016744554206741,0.00521803083113415,0.0017993384119711362,0.0016187084458694969,0.0016187084458694969,0.001341629238218436,False,False,81989.78106689453,6198.124722339112,21.005748963664374,4.819578653753973e-06,92.57627430083377,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,2.0,0.12745181152586887,0.05151462185943043,0.19802558910185122,0.11783978037403396,0.05157957097754029,0.1968915172282234,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.007088299866060924,0.05163494168364919,0.11814644847685123,Solve_Succeeded,0.01655087503604591,False,0.8224799759664272,8.529380898483707,0.03208258610715106,1.4760778350144977e-09,8.859666902007223e-09,0.0068435355899066665,-857.890563630506,-0.037398224409928287,0.4017399997587981,0.0068435355899066665,0.003407371520402805,0.0030279150576663673,0.0030279150576663673,0.002818413223593741,False,False,81981.87109375,6196.824988604601,21.00134410223131,4.8255939828643535e-06,92.65294851484111,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,2.5,0.13856271907072934,0.051497348459867656,0.2237785911499121,0.13331972153252292,0.054189070066208836,0.2260618099260713,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.017997411286092863,0.051647280100492646,0.143967037194834,Solve_Succeeded,0.017654792056418955,False,0.8224799759664272,14.97915030692716,0.01826199839065623,1.4763062468344103e-09,8.859769885646235e-09,0.009051954453798909,-869.9006852416214,-0.042415751333185425,0.4018206300465545,0.009051954453798909,0.00521803083113415,0.004753408065552545,0.004753408065552545,0.0034509860157723553,False,False,81971.73309326172,6195.226102903411,20.995925400097143,4.833314647858733e-06,92.75330537775245,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,3.0,0.14850801622200313,0.05147984687798204,0.24952289846786838,0.14738568726821782,0.051406866306219434,0.253264299338326,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.027697831036817944,0.05165919990532578,0.16979368948349338,Solve_Succeeded,0.016942249960266054,False,0.8224799759664272,18.70141508177255,0.014116133743677955,1.4765346843493006e-09,8.859866523047242e-09,0.011085992760306003,-880.7431373505037,-0.0469191111552301,0.40191568368588926,0.011085992760306003,0.0068435355899066665,0.006400124861328609,0.006400124861328609,0.0032934335915521286,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.842737900930578e-06,92.87759964845827,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,3.5,0.15740901702467305,0.05146213920452494,0.275258402590687,0.1538221593734011,0.05184511912587552,0.2757845087207788,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.03631151616733423,0.05167072318889995,0.19562620166295264,Solve_Succeeded,0.017710583051666617,False,0.8224799759664272,22.19573228904047,0.009712770714958935,1.4767585840444976e-09,8.85996433892267e-09,0.012993927834176624,-890.71667947046,-0.051032230754388286,0.40202462079258067,0.012993927834176624,0.009051954453798909,0.008489381272037924,0.008489381272037924,0.00417851282141863,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.853862716417067e-06,93.02603160042227,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,4.0,0.16537440779834994,0.05144424168991844,0.3009850046275798,0.17058659218463382,0.0504102349474175,0.29516381018720994,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.04394779600136778,0.05168186620163718,0.2214643796275798,Solve_Succeeded,0.015113959088921547,False,0.8224799759664272,30.762522182540952,0.0017283186677251317,5.718282523793889e-10,1.341715939765115e-08,0.015052803010189025,-899.7770669300437,-0.05473513473247932,0.40214698367832524,0.015052803010189025,0.011085992760306003,0.010535133839770573,0.010535133839770573,0.0040915051354652975,False,False,81928.09375,6188.754562618874,20.973993032370615,4.866689769691998e-06,93.19877115257596,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
5,stress,10060,online_slack_mpc_fast,4.5,0.1725015613997474,0.05142617158978156,0.32670261405441314,0.1722423066432535,0.05244385742092539,0.3284276564693935,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.0507046863997474,0.051692646199156554,0.2473080376383975,Solve_Succeeded,0.017012375057674944,False,0.8224799759664272,562.1513443638883,-0.002098331636158357,0.0020983216361605416,1.7448033514978664e-07,0.10505281277714155,-908.0049337054802,-0.0580608375190037,0.40228237351219553,0.10505281277714155,0.012993927834176624,0.01247230624708239,0.01247230624708239,0.0038743448146236342,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.881221418972077e-06,93.39597176975566,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,False
