tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,16,10071,slack_oracle,0.0,0.09442294376633933,0.05327476368844717,0.03211802509120521,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.02557705623366066,0.05328996632516592,-0.04788197490879479,2.3490637474188567e-25,0.18000000999934873,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,False
stress,16,10071,slack_oracle,1.0,0.1235960339594855,0.05327179053229986,0.08539150381508245,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.003504298705713213,0.05333231543464361,0.0054218456119574515,0.1054220617612449,0.3500000099993323,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,False
stress,16,10071,slack_oracle,2.0,0.147004352528004,0.05326643649850608,0.13866084111784308,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.026640840868196056,0.05338675632272483,0.05878170049284308,0.24866600694040067,0.3500000099993112,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,False
stress,16,10071,slack_oracle,3.0,0.16578431250123896,0.053259253312544046,0.19192380706021608,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.04497412731605377,0.05343860633988779,0.11219459807584108,0.3080151121378354,0.3500000099992836,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,False
stress,16,10071,slack_oracle,4.0,0.18084866761752344,0.05325099318250095,0.24517900322956696,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.059422055820541275,0.05348861769421969,0.16565837822956697,0.3326047468573288,0.3500000099992471,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,False
stress,16,10071,slack_oracle,5.0,0.19293038943601673,0.05324202019874908,0.2984255584556593,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.07072274197373964,0.05353715447609284,0.21917140806503432,0.34279277132081104,0.35000000999919906,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,True
stress,16,10071,slack_oracle,6.0,0.2026179387670902,0.053232525773653505,0.35166286630451077,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.07946979061894205,0.05358440809787225,0.27273231942951076,0.3470138930923254,0.35000000999913794,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,True
stress,16,10071,slack_oracle,7.0,0.21038369778315819,0.05322262019147926,0.4048904656213616,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.08614072796148467,0.053630488843823015,0.3263398894494866,0.3487627963339276,0.3500000099990617,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,True
stress,16,10071,slack_oracle,8.0,0.21660684151245846,0.05321237244417244,0.4581079824396626,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.09111987306252706,0.053675465705891184,0.3799929824396626,0.34948740526821653,0.35000000999896735,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,True
stress,16,10071,slack_oracle,9.0,0.22159171667227176,0.05320182826731974,0.511315099028194,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.09471671667227177,0.05371938441966349,0.43369051895006905,0.34978762662700713,0.3500000099988505,0.0,False,False,oracle_solution,0.0,False,1.1223748591854639,True
