tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,residual_gain,use_residual_model,use_tightened_corridor,trajectory_csv,metrics_json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,residual_corrected_nmpc,0.043485346297673096,0.09871520752120122,0.051188074549365345,51.411055067761566,0.0,0.04672897196261682,46,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_014/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_014/residual_corrected_nmpc/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,residual_corrected_tightened_nmpc,0.0410024880293564,0.09871520752120089,0.051535458343213145,52.667494756722846,0.0,0.06542056074766354,46,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_014/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_014/residual_corrected_tightened_nmpc/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,nominal_nmpc,0.08200057894740484,0.1333428568000324,0.03386293096764248,47.559779862452785,0.0,0.059190031152647975,148,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_015/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_015/nominal_nmpc/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,residual_corrected_nmpc,0.0820563591266163,0.13336594853763847,0.03384357702608172,47.710597397764374,0.0,0.06230529595015576,148,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_015/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_015/residual_corrected_nmpc/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,residual_corrected_tightened_nmpc,0.08126240123002026,0.13336177183404016,0.034200656692354864,51.61414644186069,0.0,0.09345794392523364,148,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_015/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_015/residual_corrected_tightened_nmpc/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,nominal_nmpc,0.050767645428431804,0.09433269108926054,0.04619549371031532,47.319341763866134,0.0,0.07476635514018691,37,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_016/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_016/nominal_nmpc/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,residual_corrected_nmpc,0.05091499843724521,0.09433269108926054,0.046176492634218906,47.75440740940695,0.0,0.07476635514018691,37,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_016/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_016/residual_corrected_nmpc/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,residual_corrected_tightened_nmpc,0.046593127245072,0.09433269108926054,0.04702808675998175,49.44703679486602,0.0,0.14953271028037382,37,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_016/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_016/residual_corrected_tightened_nmpc/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,nominal_nmpc,0.046183383303910495,0.10735076304822855,0.0511347227666666,49.53660342648585,0.0,0.04361370716510903,52,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_017/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_017/nominal_nmpc/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,residual_corrected_nmpc,0.04645786855585633,0.1073507630482296,0.0510153215299612,49.377744057196715,0.0,0.03115264797507788,52,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_017/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_017/residual_corrected_nmpc/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,residual_corrected_tightened_nmpc,0.04475242236324298,0.1073507630482286,0.05129829397590873,50.55986836783678,0.0,0.056074766355140186,52,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_017/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_017/residual_corrected_tightened_nmpc/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,nominal_nmpc,0.0656113734819333,0.10997744202714282,0.037422545822137346,48.18081338272436,0.0,0.07476635514018691,109,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_018/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_018/nominal_nmpc/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,residual_corrected_nmpc,0.06570344704847553,0.10999763052562403,0.037396175592343116,48.536747885836405,0.0,0.0778816199376947,109,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_018/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_018/residual_corrected_nmpc/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,residual_corrected_tightened_nmpc,0.06403430859379276,0.10999375475836554,0.03797984968878495,51.56627363475476,0.0,0.09657320872274143,109,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_018/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_018/residual_corrected_tightened_nmpc/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,nominal_nmpc,0.04719127940960642,0.07297218820914617,0.044318111868120104,47.36959157485094,0.0,0.1277258566978193,11,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_019/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_019/nominal_nmpc/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,residual_corrected_nmpc,0.047500222438388175,0.07297218820913684,0.04424811270432205,47.58727306048781,0.0,0.12461059190031153,11,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_019/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_019/residual_corrected_nmpc/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,residual_corrected_tightened_nmpc,0.04302452914113162,0.07297218820896734,0.045182753059214126,49.003347602502664,0.0,0.14018691588785046,11,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_019/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_019/residual_corrected_tightened_nmpc/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,nominal_nmpc,0.06657995082699145,0.1067061891035331,0.03866389055071216,45.971233345846244,0.0,0.13707165109034267,108,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_020/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_020/nominal_nmpc/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,residual_corrected_nmpc,0.06670723041565367,0.1067350516386198,0.038631360495652585,45.94333533074617,0.0,0.14953271028037382,108,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_020/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_020/residual_corrected_nmpc/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,residual_corrected_tightened_nmpc,0.06461244922308258,0.10671612507467354,0.0392832783674769,50.41704184205232,0.0,0.12149532710280374,108,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_020/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_020/residual_corrected_tightened_nmpc/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,nominal_nmpc,0.06594064315607841,0.10852731561540238,0.037718363525008645,45.83917801730315,0.0,0.13395638629283488,108,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_021/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_021/nominal_nmpc/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,residual_corrected_nmpc,0.06606708386787191,0.10857120238663298,0.037683473820191174,46.06696024224611,0.0,0.14018691588785046,108,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_021/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_021/residual_corrected_nmpc/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,residual_corrected_tightened_nmpc,0.06397019041498704,0.10856554001220733,0.038413466625459664,49.28506067643262,0.0,0.1557632398753894,108,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_021/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_021/residual_corrected_tightened_nmpc/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,nominal_nmpc,0.05581387291101848,0.09019012973140564,0.043981195235735765,44.8780619603299,0.0,0.07476635514018691,43,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_022/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_022/nominal_nmpc/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,residual_corrected_nmpc,0.05604096364452658,0.09019012973140564,0.043933739026825146,45.20192243393364,0.0,0.0778816199376947,44,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_022/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_022/residual_corrected_nmpc/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,residual_corrected_tightened_nmpc,0.05149934994954031,0.09019012973140564,0.04493384512600169,50.3439309223221,0.0,0.1059190031152648,44,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_022/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_022/residual_corrected_tightened_nmpc/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,nominal_nmpc,0.045755028709190126,0.10216154225563559,0.050093288353294546,49.58134310708201,0.0,0.07165109034267912,47,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_023/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_023/nominal_nmpc/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,residual_corrected_nmpc,0.046090602130091154,0.1021615422556359,0.04998670596771291,49.323678066491574,0.0,0.07476635514018691,47,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_023/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_023/residual_corrected_nmpc/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,residual_corrected_tightened_nmpc,0.043616921314783084,0.10216154225563559,0.05033549945586927,47.75454608295424,0.0,0.11526479750778816,47,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_023/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_023/residual_corrected_tightened_nmpc/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,nominal_nmpc,0.059700981871337905,0.09225695527072053,0.040790714509615904,46.33000917632761,0.0,0.1059190031152648,80,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_024/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_024/nominal_nmpc/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,residual_corrected_nmpc,0.05986083078902685,0.09230453663014584,0.040753725194189946,46.652575058426436,0.0,0.10903426791277258,80,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_024/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_024/residual_corrected_nmpc/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,residual_corrected_tightened_nmpc,0.056591228846683626,0.09228133980566497,0.04163813501356146,50.1575197995343,0.0,0.11526479750778816,80,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_024/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_024/residual_corrected_tightened_nmpc/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,nominal_nmpc,0.04369561518062201,0.09991889154275646,0.049922049789698573,50.44726213111883,0.0,0.11214953271028037,44,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_025/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_025/nominal_nmpc/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,residual_corrected_nmpc,0.044070751660192704,0.09991889154275768,0.04976486487050307,49.520405416485964,0.0,0.11838006230529595,44,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_025/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_025/residual_corrected_nmpc/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,residual_corrected_tightened_nmpc,0.04279483010816075,0.0999188915427559,0.04999911547459667,50.475939147537346,0.0,0.1308411214953271,44,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_025/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_025/residual_corrected_tightened_nmpc/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,nominal_nmpc,0.049900183941266656,0.10433475402060849,0.048496085122176805,47.125306029768154,0.0,0.04984423676012461,46,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_026/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_026/nominal_nmpc/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,residual_corrected_nmpc,0.05030711024486979,0.10433475402060871,0.0484027431522638,47.249944581252606,0.0,0.059190031152647975,46,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_026/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_026/residual_corrected_nmpc/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,residual_corrected_tightened_nmpc,0.046193993001418035,0.10433475402060821,0.0491928027956628,50.571225404389224,0.0,0.12149532710280374,46,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_026/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_026/residual_corrected_tightened_nmpc/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,nominal_nmpc,0.040944112633224186,0.07398453237267302,0.04644192786217515,48.96303640710103,0.0,0.06853582554517133,14,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_027/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_027/nominal_nmpc/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,residual_corrected_nmpc,0.04126345016160487,0.07398453237264566,0.04637777453920668,49.49319204829283,0.0,0.07165109034267912,14,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_027/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_027/residual_corrected_nmpc/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,residual_corrected_tightened_nmpc,0.037815175024553185,0.07398453237264066,0.046995366399237196,51.072605928712875,0.0,0.09034267912772585,14,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_027/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_027/residual_corrected_tightened_nmpc/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,nominal_nmpc,0.04218302549554898,0.07119190755640281,0.04546504601450536,49.86369588151708,0.0,0.06230529595015576,3,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_028/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_028/nominal_nmpc/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,residual_corrected_nmpc,0.04248664769362328,0.07119190755653712,0.045395291795099345,50.00397898847858,0.0,0.06542056074766354,3,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_028/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_028/residual_corrected_nmpc/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,residual_corrected_tightened_nmpc,0.039590829500612594,0.07119190755471097,0.046000187712827115,50.990840161702145,0.0,0.09657320872274143,3,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_028/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_028/residual_corrected_tightened_nmpc/metrics.json
