tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation
stress,3,10058,truth_consistent_slack_oracle,0.0,0.09233069806153471,0.05846590700119528,0.11044640249662771,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.027669301938465285,0.05848110963791403,0.03044640249662771,21.012104371718653,82000.0,6200.0,80.66624312687493,1.5463742532979125e-27,0.18000000977602562,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,False
stress,3,10058,truth_consistent_slack_oracle,1.0,0.1265307941763566,0.05836447527480159,0.16886175583179508,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.006439058922584312,0.05842500017714534,0.08889209762867008,21.00908182581111,81995.44873046875,6199.108143368448,80.7009349532748,0.09966146409633904,0.35000000977000795,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,False
stress,3,10058,truth_consistent_slack_oracle,2.0,0.15388521231603097,0.05826107048019494,0.2271747143099632,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.03352170065622302,0.058381390304413694,0.1472955736849632,21.00134410223131,81981.87109375,6196.824988604601,80.81434415792253,0.23826760091061092,0.350000009762348,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,False
stress,3,10058,truth_consistent_slack_oracle,3.0,0.17574414209124536,0.05815611334638609,0.2853834083553666,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.05493395690606018,0.058335466373729834,0.20565419937099155,20.98953738670099,81959.38134765625,6193.341204448907,81.01029079878629,0.3001310167350361,0.3500000097525186,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,False
stress,3,10058,truth_consistent_slack_oracle,4.0,0.19319176100045007,0.05805024573533213,0.34348664890615965,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.07176514920346791,0.05828787024705087,0.26396602390615964,20.973993032370615,81928.09375,6188.754562618874,81.2904250512146,0.32774221999728376,0.35000000974004697,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,True
stress,3,10058,truth_consistent_slack_oracle,5.0,0.2070985529615127,0.05794379049799834,0.40148370656736737,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.0848909054992356,0.0582389247753421,0.32222955617674237,20.95494384003998,81888.12255859375,6183.133755185188,81.65589490467555,0.3400657966241541,0.3500000097247062,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,True
stress,3,10058,truth_consistent_slack_oracle,6.0,0.21816331147757506,0.05783691992095288,0.45937408924407785,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.09501516332942692,0.058188802245171624,0.38044354236907785,20.932572348428415,81839.58203125,6176.532643486048,82.1077192635614,0.3455661197823472,0.350000009706241,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,True
stress,3,10058,truth_consistent_slack_oracle,7.0,0.2269469502801986,0.057729732446283426,0.517157435500715,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.10270398045852508,0.05813760109862718,0.43860685932884,20.907030470688255,81782.58642578125,6168.996052234287,82.6469393325913,0.3480210527682237,0.35000000968425116,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,True
stress,3,10058,truth_consistent_slack_oracle,8.0,0.23389968400853822,0.05762228821997741,0.5748334609964598,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.10841271555860682,0.058085381481696154,0.49671846099645983,20.878449470932924,81717.25,6160.562713271744,83.27469527100989,0.34911675128446423,0.35000000965817135,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,True
stress,3,10058,truth_consistent_slack_oracle,9.0,0.23938286330020062,0.05751462601961779,0.6324019297912674,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.11250786330020063,0.058032182171961544,0.5547773497131424,20.84694573386822,81643.68701171875,6151.266968002932,83.99227054287425,0.3496057891617873,0.35000000962723415,0.0,False,False,oracle_solution,0.0,False,1.230714993685897,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,-2492.964583448316,True
