tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation
moderate,4,59,truth_consistent_slack_oracle,0.0,0.09803553583913785,0.045060429129270066,0.08825674726112753,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.021964464160862146,0.04507563176598882,0.008256747261127531,21.012104371718653,82000.0,6200.0,98.555097970428,0.0,0.1799999915850861,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,1.0,0.11908524633490675,0.044978461133726576,0.13327655349017434,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.001006488918865539,0.04503898603607032,0.053306895287049336,21.00908182581111,81995.44873046875,6199.108143368448,98.59748318904087,0.1199999943900574,0.3499999529447654,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,2.0,0.1359035608819307,0.04489423814125976,0.17821332988273925,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.015540049222122751,0.04501455796547851,0.09833418925773925,21.00134410223131,81981.87109375,6196.824988604601,98.73604245300989,0.273333300093196,0.3499999896059717,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,3.0,0.14932427149189686,0.044808891157882086,0.22306506410172955,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.028514086306711678,0.04498824418522583,0.14333585511735453,20.98953738670099,81959.38134765625,6193.341204448907,98.97544297098032,0.32444442643504645,0.34999998846010577,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,4.0,0.16001768553437812,0.04472286382507053,0.26783101987536756,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.03859107373739595,0.04496048833678927,0.18831039487536755,20.973993032370615,81928.09375,6188.754562618874,99.31770086750244,0.341481467785086,0.34999998710748564,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,5.0,0.16852191848583364,0.044636355965789895,0.31251067317624,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.04631427102355655,0.04493149024313366,0.23325652278561498,20.95494384003998,81888.12255859375,6183.133755185188,99.76421871458291,0.34716048066668576,0.34999998552156325,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,6.0,0.175268920734403,0.04454947423923132,0.3571036165060126,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.05212077258625486,0.04490135656345007,0.27817306963101257,20.932572348428415,81839.58203125,6176.532643486048,100.31624137275212,0.34905348390327073,0.3499999836650186,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,7.0,0.18060540719156193,0.04446228474619802,0.4016095163220534,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.05636243736988841,0.04487015339854177,0.3230589401501784,20.907030470688255,81782.58642578125,6168.996052234287,100.97504094827316,0.349684483744436,0.34999998148693695,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,8.0,0.18480966989039338,0.04437483248599638,0.446028090342868,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.05932270144046198,0.04483792574771512,0.367913090342868,20.878449470932924,81717.25,6160.562713271744,101.74201044646898,0.34989481557276997,0.3499999789183203,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,9.0,0.18810507738294177,0.044287149365203976,0.49035909319537185,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.06123007738294178,0.04480470551754773,0.41273451311724685,20.84694573386822,81643.68701171875,6151.266968002932,102.61871795729873,0.34996492446980354,0.34999997586511167,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,10.0,0.19067091182800827,0.04419925807055222,0.5346023061982575,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.06226899138905079,0.04477051539477098,0.45752222807325754,20.81262440308339,81562.01171875,6141.139840938384,103.60694121767395,0.34998829206667564,0.34999997219725226,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
moderate,4,59,truth_consistent_slack_oracle,11.0,0.1926510681303233,0.04411117431046256,0.5787575295950641,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.06258848239644127,0.044735371087806314,0.5022752737356891,20.7755818231183,81472.33837890625,6130.2097602705635,104.70869154293428,0.34999607882039335,0.3499999677310768,0.0,False,False,oracle_solution,0.0,False,0.5,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,-1953.0550355784214,False
