tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,18,10073,slack_oracle,0.0,0.06869515555699915,0.06382581835018798,0.0775083446933676,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.05130484444300085,0.06384102098690674,-0.0024916553066323954,-2.790371427446345e-28,0.18000000999994217,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,False
stress,18,10073,slack_oracle,1.0,0.11242008515985757,0.06382339491616446,0.1413332237937644,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.007671650093914711,0.0638839198185082,0.06136356559063939,0.11796104855266248,0.35000000999994113,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,False
stress,18,10073,slack_oracle,2.0,0.14750679070960077,0.06381798147022304,0.2051541974608075,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.027143279049792815,0.0639383012944418,0.12527505683580753,0.27002525786798753,0.3500000099999399,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,False
stress,18,10073,slack_oracle,3.0,0.1756586746884989,0.06381038834963552,0.2689685307312036,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.054848489503313724,0.06398974137697927,0.18923932174682856,0.322435841729774,0.35000000999993836,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,False
stress,18,10073,slack_oracle,4.0,0.19824373148323027,0.06380149095052737,0.3327745616953414,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.0768171196862481,0.06403911546224611,0.2532539366953414,0.3404997195686233,0.3500000099999364,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,True
stress,18,10073,slack_oracle,5.0,0.21636032393976198,0.06379168722819122,0.3965712145921023,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.09415267647748489,0.06408682150553498,0.3173170642014773,0.34672563156069974,0.35000000999993414,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,True
stress,18,10073,slack_oracle,6.0,0.2308901674450697,0.0637811893842191,0.4603577009376029,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.10774201929692157,0.06413307170843785,0.3814271540626029,0.34887145985287843,0.35000000999993147,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,True
stress,18,10073,slack_oracle,7.0,0.2425410055500064,0.0637701286372346,0.5241333975071699,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.11829803572833289,0.06417799728957835,0.4455828213352949,0.3496110429156276,0.3500000099999285,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,True
stress,18,10073,slack_oracle,8.0,0.2518809148695443,0.06375859476033427,0.587897789097632,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.12639394641961288,0.06422168802205301,0.509782789097632,0.3498659482632252,0.35000000999992514,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,True
stress,18,10073,slack_oracle,9.0,0.25936585784294264,0.06374665242999124,0.6516504366789118,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.13249085784294265,0.06426420858233499,0.5740258566007868,0.34995380416407723,0.3500000099999213,0.0,False,False,oracle_solution,0.0,False,0.9105211926672429,True
