scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
8,stress,10063,nominal_nmpc,0.0,0.08314846636442541,0.036238848723218475,0.050038580070648875,0.07756834921417176,0.03774434970608181,0.05162760446871247,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.036851533635574585,0.03625405135993723,-0.029961419929351127,Solve_Succeeded,0.02915558300446719,False,-2147.7393468534924,-0.006845421718559184,0.4015798869488264,0.34999997629794233,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.164375818405162e-06,80.0393032297472,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,0.5,0.0916352730229473,0.03619584118640468,0.06814725686781298,0.0901425434789063,0.024237216210670036,0.06084182409413145,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.02838776795784831,0.03622618298327968,-0.011845141813827648,not_applicable,0.0,False,-2152.918067523203,-0.00937192249457055,0.40159248685423254,0.34999997629794233,0.0,0.0,0.0,0.0,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.165124631742776e-06,80.04724337641827,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,1.0,0.09921765795809662,0.03615273569060043,0.08623440494678472,0.1036801761252551,0.03437021574777959,0.09365391582448108,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.02087407729567567,0.03621326059294418,0.006264746743659719,not_applicable,0.0,False,-2157.5496507365824,-0.011628256023992863,0.40162486243193063,0.34999997629794233,0.0,0.0,0.0,0.0,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.167365622665411e-06,80.0737254304743,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,1.5,0.10598978708118098,0.036109542585692864,0.10429997796410992,0.10527872654310398,0.03465509717356449,0.11367439379098647,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,-0.01421565273363383,0.03620006016381787,0.02436810418481304,not_applicable,0.0,False,-2181.0135883016414,-0.02306141096037119,0.4016744554206741,0.34999997629794233,0.34999997629794233,0.20889728884930306,0.09,0.18,False,True,81989.78106689453,6198.124722339112,21.005748963664374,4.171091805710675e-06,80.11989571716265,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,2.0,0.11203592891087835,0.03606588469502558,0.1223438378644417,0.11140558608707855,0.03601405238839972,0.13386744629976974,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.008327582748929599,0.036186204519244335,0.0424646972394417,Solve_Succeeded,0.028674667002633214,False,-2204.082994785851,-0.03428052093436049,0.4017399997587981,0.34999999580622526,0.34999997629794233,0.2931143484307,0.18,0.18,False,True,81981.87109375,6196.824988604601,21.00134410223131,4.176297756637821e-06,80.18625321617478,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,2.5,0.11743148820382872,0.03602176943693646,0.14036575414817556,0.118403661764648,0.03241400816061502,0.13009434467589254,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,-0.003133819580807759,0.03617170107756145,0.06055420019309744,not_applicable,0.0,False,-2226.822799736069,-0.045309074331224795,0.4018206300465545,0.34999999580622526,0.34999997629794233,0.3270665034041092,0.27,0.18000000000000005,False,True,81971.73309326172,6195.226102903411,20.995925400097143,4.182979586068618e-06,80.2731068020604,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,3.0,0.1222440183325493,0.03597720298168761,0.15836549970871863,0.12877802716336847,0.02925657297971316,0.15463063670918284,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.0014338331473641164,0.03615655600903136,0.07863629072434362,not_applicable,0.0,False,-2245.145707028982,-0.054152800074653354,0.40191568368588926,0.34999999580622526,0.34999997629794233,0.3407543337922534,0.3407543337922534,0.14150866758450675,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.19113491592105e-06,80.38067695523841,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,3.5,0.12653405855960287,0.03593227329048309,0.17634287096865955,0.1189749667447224,0.03954250345832823,0.18061454218773523,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.005436557702264047,0.0361408572748581,0.09671067004092518,not_applicable,0.0,False,-2249.1550384057514,-0.05601169511757857,0.40202462079258067,0.34999999580622526,0.34999999580622526,0.3462726019611963,0.3462726019611963,0.011036536337885816,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.200762858537901e-06,80.5091370018569,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,4.0,0.13035593140422624,0.035887266297904105,0.1942977578212796,0.13282674057252364,0.03739450694441806,0.19119559804034283,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.00892931960724408,0.03612489080962285,0.11477713282127959,Solve_Succeeded,0.028201290988363326,False,-2252.208513240935,-0.057386659893127356,0.40214698367832524,0.3500000038658379,0.34999999580622526,0.34849729487956754,0.34849729487956754,0.004449385836742481,False,False,81928.09375,6188.754562618874,20.973993032370615,4.211863998419663e-06,80.658633997813,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,4.5,0.13375837182385344,0.035842200819565836,0.21223012634449676,0.13410631383265484,0.038183278566961076,0.2132303212919113,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.011961496823853446,0.036108675428940834,0.13283554992848112,not_applicable,0.0,False,-2254.7587187828613,-0.05849793275788689,0.40228237351219553,0.3500000038658379,0.34999999580622526,0.34939418108181947,0.34939418108181947,0.0017937724045038461,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.22444037647885e-06,80.82930075885002,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,5.0,0.13678504499518648,0.03579708665143965,0.23013994976649552,0.13693565775530642,0.0370824157104927,0.23124097107807293,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.014577397532909389,0.03609222092878341,0.15088579937587052,not_applicable,0.0,False,-2257.003218503388,-0.05944146719301321,0.4024304356602051,0.3500000038658379,0.34999999580622526,0.34975576125908675,0.34975576125908675,0.0007231603545345688,False,False,81888.12255859375,6183.133755185188,20.95494384003998,4.238495476738938e-06,81.02126341116605,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,5.5,0.13947507137008242,0.03575192966688444,0.24802720523044508,0.13698281638262327,0.0363117414314479,0.24116439483141075,0.12265828617969822,-0.0003236035156249928,0.07909944213867187,0.05265828617969821,0.1926582861796982,-0.08,0.08,0.016816785190384195,0.03607553318250943,0.1689277630917732,not_applicable,0.0,False,-2259.035060476386,-0.06026236111116276,0.40259084988176863,0.3500000038658379,0.3500000038658379,0.3499015373214496,0.3499015373214496,0.00029155212472564696,False,False,81864.91632080078,6179.952766846162,20.944163314397265,4.254034215407985e-06,81.23464643264266,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,6.0,0.1418634987263065,0.035706733903872905,0.26589187235525225,0.1415824842347811,0.036727329589949995,0.26570889277756066,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.018715350578158346,0.03605861622809165,0.18696132548025224,Solve_Succeeded,0.028870042006019503,False,-2260.903680251759,-0.06098453914887948,0.4027633234553852,0.34999999915803404,0.3500000038658379,0.349960307023044,0.349960307023044,0.0001175394031888155,False,False,81839.58203125,6176.532643486048,20.932572348428415,4.27106293226297e-06,81.46957618074143,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,6.5,0.14398172574143153,0.035661502434490955,0.2837339325354686,0.13804978415994532,0.04121474610050539,0.26935907465187003,0.12367659036351165,-0.0003799707031250099,0.07874755981445312,0.05367659036351165,0.19367659036351165,-0.08,0.08,0.020305135377919878,0.036041473137615965,0.20498637272101544,not_applicable,0.0,False,-2262.6396455919594,-0.061622793225001624,0.40294758617496185,0.34999999915803404,0.3500000038658379,0.3499840000613214,0.3499840000613214,4.738607655485616e-05,False,False,81812.13397216797,6172.878743248417,20.920189101145034,4.289589384286498e-06,81.72618345536699,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,7.0,0.14585788173727965,0.035616237739839976,0.30155336855227366,0.1457332887026415,0.032058564925968334,0.30959597662514815,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.021614911915606133,0.03602410639218373,0.22300279238039866,not_applicable,0.0,False,-2264.264782029567,-0.062187697510116186,0.4031433865961587,0.34999999915803404,0.3500000038658379,0.34999355192303905,0.34999355192303905,1.9103723435276443e-05,False,False,81782.58642578125,6168.996052234287,20.907030470688255,4.3096227415033345e-06,82.00460541899129,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,7.5,0.14751716699673575,0.03557094188269429,0.3193501643213263,0.1543621522824836,0.0335208281724373,0.3153213697465064,0.12484664351851851,-0.0004355761718749934,0.07833969116210937,0.054846643518518506,0.19484664351851852,-0.08,0.08,0.02267052347821724,0.03600651805456928,0.24101047315921692,not_applicable,0.0,False,-2265.796386422997,-0.06268764598959609,0.40335048914940924,0.34999999915803404,0.34999999915803404,0.3499973999516169,0.3499973999516169,7.696057155670566e-06,False,False,81750.9536743164,6164.88924175046,20.893112288346153,4.331173584969038e-06,82.3049870736464,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,8.0,0.14898215769268294,0.03552561659612518,0.3371243047059167,0.14912586008353176,0.03257075308523182,0.334784092240573,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.02349518924275154,0.03598870985784392,0.2590093047059167,Solve_Succeeded,0.028683500015176833,False,-2267.249041741178,-0.06312972498014738,0.4035686718725181,0.14228782124714973,0.34999999915803404,0.34999895128650393,0.34999895128650393,3.102669774102118e-06,False,False,81717.25,6160.562713271744,20.878449470932924,4.354253906868349e-06,82.62748242381636,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,8.5,0.15027307908703796,0.03548026333604107,0.3548757753653924,0.15756816514932614,0.039467501141105185,0.3586644929820297,0.12616330161179698,-0.0004904199218749988,0.07787659790039063,0.05616330161179697,0.196163301611797,-0.08,0.08,0.024109777475240984,0.03597068325791607,0.27699917746500174,not_applicable,0.0,False,-2268.6354446255937,-0.06352010774857017,0.4037977245977856,0.14228782124714973,0.34999999915803404,0.3499995767080369,0.3499995767080369,1.2508430659030623e-06,False,False,81681.4896850586,6156.020634389981,20.86305614262193,4.378877112685482e-06,82.97225541165125,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
8,stress,10063,nominal_nmpc,9.0,0.15140805029272608,0.03543488331736517,0.3726045626257481,0.1489720386129973,0.032625290994662076,0.36355322627613895,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.024533050292726094,0.03595243946970892,0.2949799825476231,not_applicable,0.0,False,-2269.9668295039446,-0.06386425475665407,0.4040374474800409,0.14228782124714973,0.34999999915803404,0.3499998288470799,0.3499998288470799,5.042780860664564e-07,False,False,81643.68701171875,6151.266968002932,20.84694573386822,4.405058025413108e-06,83.3394806841616,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,False
