tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,8,63,slack_oracle,0.0,0.09968459854016494,0.04642857682732298,0.07951824589815402,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.020315401459835056,0.04644377946404173,-0.000481754101845977,21.012104371718653,82000.0,96.02726214802813,0.0,0.18000000995994483,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,1.0,0.12167321003208448,0.046424903276899535,0.12594538574758737,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.0015814747783121919,0.04648542817924328,0.04597572754446237,21.00908182581111,81995.44873046875,96.0685602298398,0.12000000663996324,0.35000000995879926,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,2.0,0.1393152254169817,0.04641880182752925,0.1723677170247127,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.018951713757173735,0.046539121651748006,0.09248857639971271,21.00134410223131,81981.87109375,96.20356559270985,0.2733333421858539,0.3500000099576208,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,3.0,0.15346704591908783,0.04641153867908348,0.2187830727743693,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.03265686073390264,0.046590891706427225,0.1390538637899943,20.98953738670099,81959.38134765625,96.436825736233,0.32444445403369854,0.35000000995589087,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,4.0,0.16481727161177287,0.046403596571952435,0.26519072302270813,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.043390659814790705,0.04664122108367118,0.18567009802270812,20.973993032370615,81928.09375,96.77030507346042,0.3414814913151601,0.35000000995352276,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,5.0,0.1739187031193549,0.04639518360724057,0.31159015734233914,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.0517110556570778,0.04669031788458433,0.23233600695171414,20.95494384003998,81888.12255859375,97.20537020188468,0.34716050374073515,0.35000000995015673,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,6.0,0.18121507378829135,0.04638640537459941,0.35798097999505785,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.05806692564014321,0.04673828769881816,0.27905043312005784,20.932572348428415,81839.58203125,97.74323405265748,0.34905350788034956,0.35000000994513647,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,7.0,0.18706255079909934,0.046377324514588564,0.40436286513069536,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.06281958097742582,0.04678519316693232,0.32581228895882036,20.907030470688255,81782.58642578125,98.38513610383856,0.34968450925687417,0.3500000099371268,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,8.0,0.19174700806094794,0.04636798234030379,0.45073553399580235,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.06626003961101654,0.04683107560202253,0.37262053399580236,20.878449470932924,81717.25,99.13243363161222,0.34989484304370927,0.3500000099229573,0.0,False,False,oracle_solution,0.0,False,0.5,False
moderate,8,63,slack_oracle,9.0,0.1954978954358629,0.04635840744558619,0.497098741056963,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.06862289543586292,0.04687596359792994,0.419474160978838,20.84694573386822,81643.68701171875,99.98665450606008,0.3499649542965413,0.35000000989300084,0.0,False,False,oracle_solution,0.0,False,0.5,False
