time_s,alpha_rad,q_radps,theta_rad,delta_flap_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
9.65,0.013170242177374327,2.471069080225664e-06,0.07995018704143081,0.035,114.18476622921771,0.008271519958290336,0.5109062770022552,69154.16666666667,5336.041666666667,18.08410716642574,3.7876902080731187e-05,539.2409682041966
9.700000000000001,0.013026391831528877,2.700757359282634e-06,0.07995031632609799,0.035,115.5040159261314,0.00831916924639848,0.5114133893402932,69108.33333333333,5332.083333333333,18.070692180435728,3.815164764817731e-05,542.3468964846197
9.75,0.012884117795424109,2.9330871673509444e-06,0.07995045716119205,0.035,116.82630068559374,0.008366228067809784,0.5119207508989597,69062.5,5328.125,18.057277194445717,3.842838612218871e-05,545.4701131194123
9.8,0.012743402830740326,3.1680646072412217e-06,0.07995060967894174,0.035,118.15165320119463,0.008412702978981723,0.5124283616782547,69016.66666666667,5324.166666666667,18.04386220845571,3.870713195860041e-05,548.6107098637045
9.850000000000001,0.012604229887805322,3.405695847199812e-06,0.0799507740118826,0.035,119.4801062151494,0.00845860046325124,0.5129362216781785,68970.83333333333,5320.208333333333,18.0304472224657,3.89878997181049e-05,551.7687789257918
9.9,0.012466582103530724,3.6459871210065523e-06,0.07995095029286019,0.035,120.81169251882278,0.008503926931649648,0.5134443308987309,68925.0,5316.25,18.017032236475693,3.927070406701258e-05,554.9444129691095
9.950000000000001,0.012330442799370917,3.888944728073598e-06,0.07995113865503342,0.035,122.14644495325321,0.008548688723708488,0.5139526893399117,68879.16666666667,5312.291666666667,18.003617250485686,3.955555977801815e-05,558.1377051142185
10.0,0.012195795476346489,4.134572066671349e-06,0.07995133923183649,0.035,123.48045400488144,0.008592617768663437,0.5144892909464526,68833.33333333333,5308.333333333333,17.990202264495675,3.984248173097242e-05,561.3487489407968
10.05,0.012062623811644135,4.382868171399414e-06,0.07995155215671133,0.035,124.81618074615214,0.008635892972027713,0.5150365128648525,68787.5,5304.375,17.976787278505668,4.01314849136589e-05,564.5776384896265
10.100000000000001,0.011930911667822093,4.63383892067963e-06,0.07995177756323088,0.035,126.15510395697436,0.008678621693390825,0.5155840255406527,68741.66666666667,5300.416666666667,17.96337229251566,4.0422584422577444e-05,567.824468264605
10.15,0.011800643084519015,4.88749073986572e-06,0.07995201558528774,0.035,127.4972560598405,0.008720809994170048,0.5161318289738529,68695.83333333333,5296.458333333333,17.94995730652565,4.0715795463732514e-05,571.0893332347503
10.200000000000001,0.011671802276039991,5.143830119203793e-06,0.07995226635709737,0.035,128.842669524725,0.008762463868179728,0.5166799231644531,68650.0,5292.5,17.936542320535644,4.101113335342735e-05,574.372328836214
10.25,0.011544373629445851,5.402863613927794e-06,0.07995253001320142,0.035,130.1913768695708,0.008803589242384759,0.5172283081124533,68604.16666666667,5288.541666666667,17.923127334545633,4.130861351906431e-05,577.6735509743066
10.3,0.011418341702663351,5.664597844355926e-06,0.07995280668847086,0.035,131.54341066077333,0.008844191977645608,0.5177769838178538,68558.33333333333,5284.583333333333,17.909712348555622,4.1608251499950876e-05,580.9930960255278
10.350000000000001,0.011293691222616047,5.929039495988036e-06,0.07995309651810938,0.035,132.89880351366125,0.008884277869455084,0.518325950280654,68512.5,5280.625,17.896297362565615,4.1910062948110595e-05,584.3310608395911
10.4,0.011170407083375617,6.196195319603967e-06,0.0799533996376565,0.035,134.25758809298094,0.008923852648666858,0.5188752075008545,68466.66666666667,5276.666666666667,17.88288237657561,4.221406362910179e-05,587.6875427414793
10.450000000000001,0.011048474344333405,6.466072131362868e-06,0.07995371618299098,0.035,135.61979711337452,0.008962921982215905,0.519424755478455,68420.83333333333,5272.708333333333,17.869467390585598,4.2520269422840266e-05,591.062639533481
