tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation,oracle_near_feasible,alpha_error_to_center_rad,alpha_margin_low_rad,alpha_margin_high_rad,dynamic_pressure_scaled,mach_scaled,actuator_tau_s
moderate,0,55,slack_oracle,10.0,0.1842230097494694,0.043228132560163,0.5167786321010603,0.1284019204389574,-0.0005712573242187,0.077080078125,0.0584019204389574,0.1984019204389575,-0.08,0.08,0.0558210893105119,0.0437993898843817,0.4396985539760603,0.3499882795265415,0.3499999579808217,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.05582108931051194,0.125821089310512,0.014178910689488095,0.0,0.0,0.5
moderate,0,55,slack_oracle,11.0,0.1866413745423754,0.0432186987232928,0.5600020556146859,0.130062585733882,-0.0006241967773437,0.076482255859375,0.060062585733882,0.200062585733882,-0.08,0.08,0.0565787888084933,0.0438428955006365,0.4835197997553108,0.3499960651627283,0.349999952058279,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0565787888084934,0.12657878880849338,0.013421211191506605,0.0,0.0,0.5
moderate,0,55,slack_oracle,12.0,0.1885736115634885,0.0432090783938359,0.6032159505152938,0.1318518518518518,-0.0006763745117187,0.075831875,0.0618518518518518,0.2018518518518518,-0.08,0.08,0.0567217597116366,0.0438854529055546,0.5273840755152938,0.3499986564264287,0.3499999447515202,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.056721759711636704,0.1267217597116367,0.013278240288363302,0.0,0.0,0.5
moderate,0,55,slack_oracle,13.0,0.1901155549827233,0.0431992763275222,0.6464201329890853,0.1337645747599451,-0.0007277905273437,0.075129697265625,0.0637645747599451,0.2037645747599451,-0.08,0.08,0.0563509802227781,0.043927066854866,0.5712904357234603,0.349999515309823,0.3499999355539211,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.05635098022277821,0.12635098022277821,0.0136490197772218,0.0,0.0,0.5
moderate,0,55,slack_oracle,14.0,0.1913441165724786,0.0431892939319999,0.689614422240265,0.13579561042524,-0.0007784448242187,0.074376484375,0.06579561042524,0.20579561042524,-0.08,0.08,0.0555485061472386,0.0439677387562186,0.615237937865265,0.349999795472555,0.3499999236768916,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.05554850614723861,0.12554850614723861,0.014451493852761399,0.0,0.0,0.5
moderate,0,55,slack_oracle,15.0,0.1923210197348835,0.0431791298654251,0.7327986374580076,0.1379398148148148,-0.0008283374023437,0.073572998046875,0.0679398148148148,0.2079398148148148,-0.08,0.08,0.0543812049200687,0.0440074672677688,0.6592256394111325,0.3499998809421127,0.349999907825228,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.054381204920068704,0.1243812049200687,0.015618795079931302,0.0,0.0,0.5
moderate,0,55,slack_oracle,16.0,0.1930957966155155,0.0431687805035565,0.7759725953110497,0.1401920438957476,-0.0008774682617187,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.0529037527197679,0.0440462487652752,0.7032525953110497,0.3499998988641896,0.3499998857169716,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.05290375271976791,0.12290375271976792,0.017096247280232096,0.0,0.0,0.5
moderate,0,55,slack_oracle,17.0,0.1937081937251088,0.0431582403048436,0.8191361078555659,0.1425471536351166,-0.0009258374023437,0.071818251953125,0.0725471536351166,0.2125471536351166,-0.08,0.08,0.0511610400899922,0.0440840777071874,0.7473178559024409,0.3499998900993776,0.3499998529299276,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0511610400899922,0.1211610400899922,0.01883895991000778,0.0,0.0,0.5
moderate,0,55,slack_oracle,18.0,0.1941901027948026,0.0431475020950842,0.8622889807661318,0.145,-0.0009734448242187,0.070868515625,0.0749999999999999,0.215,-0.08,0.08,0.0491901027948026,0.044120946919303,0.7914204651411318,0.3499998653197443,0.3499997969755907,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.049190102794802626,0.11919010279480269,0.02080989720519741,0.0,0.0,0.5
moderate,0,55,slack_oracle,19.0,0.1945671105563803,0.0431365572881761,0.9054310118181144,0.147545438957476,-0.0010202905273437,0.069871552734375,0.0775454389574759,0.217545438957476,-0.08,0.08,0.0470216715989043,0.0441568478155198,0.8355594590837394,0.3499998197569752,0.3496272511004062,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.04702167159890433,0.11702167159890439,0.022978328401095705,0.0,0.0,0.5
moderate,0,55,slack_oracle,20.0,0.1948597433977881,0.0431253994167097,0.9485619904045568,0.1501783264746228,-0.0010663745117187,0.068828125,0.0801783264746227,0.2201783264746228,-0.08,0.08,0.0446814169231653,0.0441917739284285,0.8797338654045567,0.3497514406525959,0.3291282618009795,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.04468141692316535,0.11468141692316541,0.025318583076834683,0.0,0.0,0.5
moderate,0,55,slack_oracle,21.0,0.1950845095248942,0.0431142043135656,0.9916817455937784,0.1528935185185185,-0.0011116967773437,0.067738994140625,0.0828935185185185,0.2228935185185185,-0.08,0.08,0.0421909910063757,0.0442259010909094,0.9239427514531532,0.3360026547515183,0.2955775278868264,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.04219099100637569,0.1121909910063757,0.02780900899362429,0.0,0.0,0.5
moderate,0,55,slack_oracle,22.0,0.1952548618693933,0.0431031550362841,1.0347903307043052,0.1556858710562414,-0.0011562573242187,0.066604921875,0.0856858710562414,0.2256858710562414,-0.08,0.08,0.0395689908131518,0.0442594123605028,0.9681854088293051,0.3090525701750571,0.2542549464777286,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.039568990813151905,0.10956899081315191,0.0304310091868481,0.0,0.0,0.5
moderate,0,55,slack_oracle,23.0,0.195381753936251,0.0430923946538638,1.0778879739670142,0.1585502400548696,-0.0012000561523437,0.065426669921875,0.0885502400548696,0.2285502400548696,-0.08,0.08,0.0368315138813813,0.0442924508062075,1.0124613040451391,0.2725208210435048,0.2090867818073941,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03683151388138142,0.10683151388138142,0.033168486118618584,0.0,0.0,0.5
moderate,0,55,slack_oracle,24.0,0.195474081046221,0.0430820132675532,1.1209750213383831,0.1614814814814814,-0.0012430932617187,0.064205,0.0914814814814814,0.2314814814814814,-0.08,0.08,0.0339925995647395,0.044325106529272,1.056770021338383,0.2302314615527644,0.1629871540076062,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0339925995647396,0.1039925995647396,0.036007400435260406,0.0,0.0,0.5
moderate,0,55,slack_oracle,25.0,0.1955390474275238,0.0430720703407674,1.164051892434396,0.164474451303155,-0.0012853686523437,0.062940673828125,0.0944744513031549,0.234474451303155,-0.08,0.08,0.0310645961243687,0.0443574389931111,1.1011112186062708,0.1854019231893256,0.1181610842760166,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03106459612436882,0.10106459612436888,0.038935403875631214,0.0,0.0,0.5
moderate,0,55,slack_oracle,26.0,0.1955824704553803,0.043062591203812,1.2071190475432156,0.1675240054869684,-0.0013268823242187,0.061634453125,0.0975240054869684,0.2375240054869684,-0.08,0.08,0.0280584649684119,0.0443894735280307,1.1454845944182157,0.1405746972471196,0.0762775539228166,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02805846496841191,0.0980584649684119,0.041941535031588095,0.0,0.0,0.5
moderate,0,55,slack_oracle,27.0,0.1956090265485193,0.0430535723884672,1.2501769563458165,0.170625,-0.0013676342773437,0.060287099609375,0.1006249999999999,0.240625,-0.08,0.08,0.0249840265485193,0.0444212066658109,1.189889856736441,0.0977099350309176,0.0385879332996257,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02498402654851936,0.09498402654851941,0.0450159734514807,0.0,0.0,0.5
moderate,0,55,slack_oracle,28.0,0.1956224528782288,0.0430449858782966,1.2932260715192143,0.1737722908093278,-0.0014076245117187,0.058899375,0.1037722908093278,0.2437722908093278,-0.08,0.08,0.021850162068901,0.0444526103900153,1.2343266965192146,0.0582952672100563,0.0060030160996347,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.021850162068901002,0.091850162068901,0.048149837931099004,0.0,0.0,0.5
moderate,0,55,slack_oracle,29.0,0.1956257126052331,0.0430367825021785,1.336266806104237,0.1769607338820301,-0.0014468530273437,0.057472041015625,0.1069607338820301,0.2469607338820302,-0.08,0.08,0.0186649787232029,0.0444836355295222,1.278794765088612,0.0234337664697753,-0.0208616011107995,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.01866497872320294,0.08866497872320299,0.051335021276797094,0.0,0.0,0.5
moderate,0,55,slack_oracle,30.0,0.1956211302170147,0.0430288948488151,1.3792995139323243,0.1801851851851852,-0.0014853198242187,0.056005859375,0.1101851851851851,0.2501851851851852,-0.08,0.08,0.0154359450318295,0.0445142146730338,1.3232936545573244,-0.0060964785839412,-0.0416643769635609,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.015435945031829545,0.0854359450318296,0.05456405496817049,0.0,0.0,0.5
moderate,0,55,slack_oracle,31.0,0.195610502622931,0.0430212401044471,1.422324472829015,0.1834405006858711,-0.0015230249023437,0.054501591796875,0.113440500685871,0.2534405006858711,-0.08,0.08,0.0121700019370599,0.0445442650067908,1.36782288103214,-0.029808410837021,-0.0563348221965038,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.012170001937059971,0.08217000193706,0.05782999806294009,0.0,0.0,0.5
moderate,0,55,slack_oracle,32.0,0.1955951909130884,0.0430137232069357,1.465341870718693,0.186721536351166,-0.0015599682617187,0.0529599999999999,0.116721536351166,0.256721536351166,-0.08,0.08,0.0088736545619224,0.0445736914686545,1.412381870718693,-0.0474926850766762,-0.0650829036857957,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.008873654561922406,0.07887365456192241,0.0611263454380776,0.0,0.0,0.5
moderate,0,55,slack_oracle,33.0,0.1955761970644418,0.0430062406871878,1.5083517951410923,0.1900231481481481,-0.0015961499023437,0.051381845703125,0.1200231481481481,0.2600231481481482,-0.08,0.08,0.0055530489162936,0.0446023905895315,1.4569699494379675,-0.0592194974827559,-0.068414482917446,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.005553048916293657,0.07555304891629369,0.0644469510837064,0.0,0.0,0.5
moderate,0,55,slack_oracle,34.0,0.1955542293499235,0.0429986855251138,1.5513542270449072,0.1933401920438957,-0.0016315698242187,0.049767890625,0.1233401920438957,0.2633401920438957,-0.08,0.08,0.0022140373060277,0.0446302553493325,1.5015863364199071,-0.0653494877725493,-0.0671446092250481,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0022140373060278162,0.07221403730602781,0.06778596269397219,0.0,0.0,0.5
moderate,0,55,slack_oracle,35.0,0.1955297597275935,0.0429909532561826,1.5943490400173952,0.1966675240054869,-0.0016662280273437,0.048118896484375,0.1266675240054869,0.266667524005487,-0.08,0.08,-0.0011377642778934,0.0446571812835264,1.54623014353302,-0.0665462354075485,-0.062397295836704,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.001137764277893416,0.06886223572210662,0.07113776427789348,0.0,0.0,0.5
moderate,0,55,slack_oracle,36.0,0.1955030759886936,0.0429829493836037,1.637336006276433,0.2,-0.0017001245117187,0.046435625,0.13,0.27,-0.08,0.08,-0.0044969240113064,0.0446830738953224,1.590900381276433,-0.0637802756936521,-0.0555757118054446,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.0044969240113064135,0.0655030759886936,0.07449692401130642,0.0,0.0,0.5
moderate,0,55,slack_oracle,37.0,0.1954743308247673,0.0429745978189419,1.680314810676656,0.203332475994513,-0.0017332592773437,0.0447188378906249,0.133332475994513,0.273332475994513,-0.08,0.08,-0.0078581451697457,0.0447078570962857,1.635595972786031,-0.0583105664348471,-0.048281076491851,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.007858145169745673,0.062141854830254306,0.07785814516974568,0.0,0.0,0.5
moderate,0,55,slack_oracle,38.0,0.1954435890906973,0.042965849516437,1.7232850734784324,0.2066598079561042,-0.0017656323242187,0.042969296875,0.1366598079561042,0.2766598079561043,-0.08,0.08,-0.0112162188654069,0.0447314818406558,1.6803157766034325,-0.0516242398061831,-0.0421549861759871,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.011216218865406913,0.05878378113459312,0.08121621886540697,0.0,0.0,0.5
moderate,0,55,slack_oracle,39.0,0.1954108732137719,0.0429566896388329,1.7662463814414482,0.2099768518518518,-0.0017972436523437,0.041187763671875,0.1399768518518518,0.2799768518518518,-0.08,0.08,-0.0145659786380798,0.0447539332911767,1.7250586177695733,-0.0453114040527191,-0.0386296059061229,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.014565978638079874,0.055434021361920105,0.08456597863807988,0.0,0.0,0.5
moderate,0,55,slack_oracle,40.0,0.195376204797058,0.0429471406506733,1.809198324690736,0.213278463648834,-0.0018280932617187,0.039375,0.143278463648834,0.283278463648834,-0.08,0.08,-0.017902258851776,0.044775233912392,1.769823324690736,-0.0408568719549883,-0.0386296059061229,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.017902258851776015,0.05209774114822399,0.08790225885177602,0.0,0.0,0.5
moderate,1,56,slack_oracle,0.0,0.0778307674576193,0.0371467099996806,0.0837394339900469,0.12,-1.5202636718752991e-05,0.08,0.0499999999999999,0.19,-0.08,0.08,-0.0421692325423806,0.0371619126363994,0.0037394339900469,0.0,0.0609358065391315,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.042169232542380655,0.0278307674576194,0.1121692325423807,0.0,0.0,0.5
moderate,1,56,slack_oracle,1.0,0.0958039888246112,0.0371448009878165,0.1208853574377533,0.1200917352537722,-6.052490234374763e-05,0.079969658203125,0.0500917352537722,0.1900917352537723,-0.08,0.08,-0.024287746429161,0.0372053258901602,0.0409156992346283,0.0406238710260877,0.0916583378399399,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.02428774642916104,0.045712253570839,0.09428774642916109,0.0,0.0,0.5
moderate,1,56,slack_oracle,2.0,0.1102257168627417,0.0371419180817073,0.1580288557496658,0.1203635116598079,-0.0001203198242187,0.079879140625,0.0503635116598079,0.1903635116598079,-0.08,0.08,-0.0101377947970661,0.0372622379059261,0.0781497151246658,0.0746468489019892,0.0984271059116404,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.010137794797066196,0.059862205202933796,0.08013779479706619,0.0,0.0,0.5
moderate,1,56,slack_oracle,3.0,0.1217965333256598,0.0371383762205149,0.1951690827150435,0.1208101851851851,-0.0001793530273437,0.079729208984375,0.0508101851851851,0.1908101851851852,-0.08,0.08,0.0009863481404746,0.0373177292478586,0.1154398737306685,0.09050035357509,0.0864579406606816,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0009863481404746577,0.0709863481404747,0.06901365185952539,0.0,0.0,0.5
moderate,1,56,slack_oracle,4.0,0.1310789741078257,0.0371344705730943,0.2323055274849111,0.1214266117969821,-0.0002376245117187,0.079520625,0.0514266117969821,0.1914266117969821,-0.08,0.08,0.0096523623108435,0.037372095084813,0.1527849024849111,0.0878054116321511,0.0601057464382968,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.009652362310843612,0.0796523623108436,0.06034763768915638,0.0,0.0,0.5
moderate,1,56,slack_oracle,5.0,0.1385247376015393,0.0371304478214213,0.2694379583947263,0.1222076474622771,-0.0002951342773437,0.079254150390625,0.052207647462277,0.1922076474622771,-0.08,0.08,0.0163170901392622,0.037425582098765,0.1901838080041012,0.0693389681695816,0.0230308663626715,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.01631709013926226,0.08631709013926231,0.05368290986073779,0.0,0.0,0.5
moderate,1,56,slack_oracle,6.0,0.1444965214324052,0.037126504338374,0.3065663666144843,0.1231481481481481,-0.0003518823242187,0.078930546875,0.0531481481481481,0.1931481481481481,-0.08,0.08,0.021348373284257,0.0374783866625928,0.2276358197394842,0.0384669002983082,-0.0216497806197434,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02134837328425712,0.09134837328425711,0.048651626715742885,0.0,0.0,0.5
moderate,1,56,slack_oracle,7.0,0.1492855534584199,0.0371227915004365,0.3436909165187773,0.1242429698216735,-0.0004078686523437,0.078550576171875,0.0542429698216735,0.1942429698216735,-0.08,0.08,0.0250425836367463,0.0375306601527803,0.2651403403469023,-0.0016108869803928,-0.0712236987062351,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0250425836367464,0.09504258363674639,0.044957416363253594,0.0,0.0,0.5
moderate,1,56,slack_oracle,8.0,0.1531256675139733,0.0371194217939292,0.3808119033889739,0.1254869684499314,-0.0004630932617187,0.078115,0.0554869684499313,0.1954869684499314,-0.08,0.08,0.0276386990640419,0.0375825150556479,0.302696903388974,-0.0480194281309543,-0.1232515185838033,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.027638699064041955,0.097638699064042,0.04236130093595811,0.0,0.0,0.5
moderate,1,56,slack_oracle,9.0,0.1562046049626712,0.0371164737554329,0.4179297171598074,0.126875,-0.0005175561523437,0.077624580078125,0.0568749999999999,0.196875,-0.08,0.08,0.0293296049626712,0.0376340299077766,0.3403051370816824,-0.0981741550995203,-0.1754377604347281,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02932960496267123,0.09932960496267129,0.040670395037328805,0.0,0.0,0.5
moderate,1,56,slack_oracle,10.0,0.1586730882381389,0.0371139951611659,0.4550448104008679,0.1284019204389574,-0.0005712573242187,0.077080078125,0.0584019204389574,0.1984019204389575,-0.08,0.08,0.0302711677991814,0.0376852524853847,0.3779647322758679,-0.1496832253229922,-0.2254966676102143,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03027116779918143,0.1002711677991815,0.0397288322008186,0.0,0.0,0.5
moderate,1,56,slack_oracle,11.0,0.1606521045841903,0.0371120042448998,0.4921576685735024,0.130062585733882,-0.0006241967773437,0.076482255859375,0.060062585733882,0.200062585733882,-0.08,0.08,0.0305895188503083,0.0377362010222436,0.4156754127141274,-0.2002255201811403,-0.271004414416116,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.030589518850308306,0.1005895188503083,0.0394104811496917,0.0,0.0,0.5
moderate,1,56,slack_oracle,12.0,0.16223875156322,0.0371104887365588,0.5292687804781843,0.1318518518518518,-0.0006763745117187,0.075831875,0.0618518518518518,0.2018518518518518,-0.08,0.08,0.0303868997113681,0.0377868632482775,0.4534369054781842,-0.2474114496711241,-0.3092266755682362,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03038689971136821,0.10038689971136822,0.0396131002886318,0.0,0.0,0.5
moderate,1,56,slack_oracle,13.0,0.1635109262624439,0.0371094023824996,0.5663786065701609,0.1337645747599451,-0.0007277905273437,0.075129697265625,0.0637645747599451,0.2037645747599451,-0.08,0.08,0.0297463515024988,0.0378371929098434,0.4912489093045359,-0.2886216002691988,-0.3369073339472918,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.029746351502498797,0.0997463515024988,0.04025364849750121,0.0,0.0,0.5
moderate,1,56,slack_oracle,14.0,0.1645310840677704,0.0371086583891907,0.6034875423942793,0.13579561042524,-0.0007784448242187,0.074376484375,0.06579561042524,0.20579561042524,-0.08,0.08,0.0287354736425303,0.0378871032134094,0.5291110580192793,-0.3208120893879275,-0.3499996700105275,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0287354736425304,0.0987354736425304,0.041264526357469605,0.0,0.0,0.5
moderate,1,56,slack_oracle,15.0,0.1653492476471818,0.0371081189241274,0.6405958736988641,0.1379398148148148,-0.0008283374023437,0.073572998046875,0.0679398148148148,0.2079398148148148,-0.08,0.08,0.027409432832367,0.0379364563264712,0.5670228756519891,-0.3402704764696608,-0.3499999222768615,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02740943283236702,0.09740943283236701,0.04259056716763299,0.0,0.0,0.5
moderate,1,56,slack_oracle,16.0,0.1660054226210996,0.0371076353680569,0.6777037327337186,0.1401920438957476,-0.0008774682617187,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.025813378725352,0.0379851036297757,0.6049837327337186,-0.3467567736744613,-0.3499999381211079,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.025813378725352,0.095813378725352,0.04418662127464801,0.0,0.0,0.5
moderate,1,56,slack_oracle,17.0,0.1665316009348235,0.0371071608370486,0.7148111257668439,0.1425471536351166,-0.0009258374023437,0.071818251953125,0.0725471536351166,0.2125471536351166,-0.08,0.08,0.0239844472997069,0.0380329982393924,0.642992873813719,-0.3489188833055591,-0.349999948342687,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02398444729970689,0.0939844472997069,0.04601555270029309,0.0,0.0,0.5
moderate,1,56,slack_oracle,18.0,0.1669534473893741,0.0371066822545415,0.751918046464669,0.145,-0.0009734448242187,0.070868515625,0.0749999999999999,0.215,-0.08,0.08,0.0219534473893741,0.0380801270787602,0.681049530839669,-0.349639593330311,-0.3499999553425368,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02195344738937413,0.0919534473893742,0.0480465526106259,0.0,0.0,0.5
moderate,1,56,slack_oracle,19.0,0.1672915576531938,0.0371061975291265,0.7890244867792895,0.147545438957476,-0.0010202905273437,0.069871552734375,0.0775454389574759,0.217545438957476,-0.08,0.08,0.0197461186957178,0.0381264880564702,0.7191529340449145,-0.3498798346717949,-0.3499999602996578,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.01974611869571785,0.08974611869571791,0.05025388130428218,0.0,0.0,0.5
moderate,1,56,slack_oracle,20.0,0.1675624618363424,0.0371057079358117,0.8261304402348564,0.1501783264746228,-0.0010663745117187,0.068828125,0.0801783264746227,0.2201783264746228,-0.08,0.08,0.0173841353617196,0.0381720824475305,0.7573023152348564,-0.3499599184237035,-0.3499999638544684,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.01738413536171965,0.08738413536171971,0.052615864638280385,0.0,0.0,0.5
moderate,1,56,slack_oracle,21.0,0.1677794279259239,0.0371052156157538,0.8632359027290434,0.1528935185185185,-0.0011116967773437,0.067738994140625,0.0828935185185185,0.2228935185185185,-0.08,0.08,0.0148859094074054,0.0382169123930976,0.7954969085884184,-0.3499866153775468,-0.349999966381198,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.01488590940740539,0.0848859094074054,0.05511409059259459,0.0,0.0,0.5
moderate,1,56,slack_oracle,22.0,0.1679531059616228,0.0371047227925875,0.9003408725630683,0.1556858710562414,-0.0011562573242187,0.066604921875,0.0856858710562414,0.2256858710562414,-0.08,0.08,0.0122672349053813,0.0382609801168062,0.8337359506880683,-0.3499955160466476,-0.3499999681181742,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.012267234905381397,0.0822672349053814,0.05773276509461861,0.0,0.0,0.5
moderate,1,56,slack_oracle,23.0,0.1680920451461665,0.03710423219674,0.9374453505865576,0.1585502400548696,-0.0012000561523437,0.065426669921875,0.0885502400548696,0.2285502400548696,-0.08,0.08,0.0095418050912969,0.0383042883490838,0.8720186806646827,-0.349998484094332,-0.3499999692405294,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.009541805091296901,0.0795418050912969,0.060458194908703106,0.0,0.0,0.5
moderate,1,56,slack_oracle,24.0,0.1682031140262301,0.0371037576115678,0.9745493459273006,0.1614814814814814,-0.0012430932617187,0.064205,0.0914814814814814,0.2314814814814814,-0.08,0.08,0.0067216325447486,0.0383468508732865,0.9103443459273006,-0.3499994741917969,-0.3499999697000519,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.006721632544748696,0.07672163254474869,0.06327836745525131,0.0,0.0,0.5
moderate,1,56,slack_oracle,25.0,0.1682918320756286,0.0371033019260884,1.01165287605411,0.164474451303155,-0.0012853686523437,0.062940673828125,0.0944744513031549,0.234474451303155,-0.08,0.08,0.0038173807724735,0.0383886705784322,0.9487122022259852,-0.3499998045306336,-0.3499999694926224,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.003817380772473622,0.07381738077247368,0.06618261922752641,0.0,0.0,0.5
moderate,1,56,slack_oracle,26.0,0.1683626313851385,0.0371028680149102,1.0487559613172643,0.1675240054869684,-0.0013268823242187,0.061634453125,0.0975240054869684,0.2375240054869684,-0.08,0.08,0.00083862589817,0.0384297503391289,0.9871215081922644,-0.3499999145052928,-0.3499999685490096,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0008386258981701034,0.0708386258981701,0.0691613741018299,0.0,0.0,0.5
moderate,1,56,slack_oracle,27.0,0.1684190714020075,0.0371024587825081,1.0858586249548725,0.170625,-0.0013676342773437,0.060287099609375,0.1006249999999999,0.240625,-0.08,0.08,-0.0022059285979924,0.0384700930598518,1.0255715253454976,-0.3499999505344373,-0.349999966714046,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.002205928597992457,0.06779407140200759,0.07220592859799252,0.0,0.0,0.5
moderate,1,56,slack_oracle,28.0,0.1684640113027325,0.0371020772042327,1.1229608931430817,0.1737722908093278,-0.0014076245117187,0.058899375,0.1037722908093278,0.2437722908093278,-0.08,0.08,-0.0053082795065953,0.0385097017159514,1.0640615181430817,-0.3499999613208431,-0.3499999636975225,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.005308279506595293,0.0646917204934047,0.0753082795065953,0.0,0.0,0.5
moderate,1,56,slack_oracle,29.0,0.1684997483616426,0.0371017263636991,1.1600627950858344,0.1769607338820301,-0.0014468530273437,0.057472041015625,0.1069607338820301,0.2469607338820302,-0.08,0.08,-0.0084609855203875,0.0385485793910428,1.1025907540702091,-0.349999962905296,-0.3499999589656073,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.008460985520387543,0.061539014479612505,0.07846098552038758,0.0,0.0,0.5
moderate,1,56,slack_oracle,30.0,0.1685281290270645,0.0371014094870922,1.1971643631405489,0.1801851851851852,-0.0014853198242187,0.056005859375,0.1101851851851851,0.2501851851851852,-0.08,0.08,-0.0116570561581206,0.0385867293113109,1.141158503765549,-0.3499999602788369,-0.3499999514850582,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.011657056158120654,0.058342943841879394,0.08165705615812069,0.0,0.0,0.5
moderate,1,56,slack_oracle,31.0,0.1685506380921772,0.0371011299751033,1.2342656329769053,0.1834405006858711,-0.0015230249023437,0.054501591796875,0.113440500685871,0.2534405006858711,-0.08,0.08,-0.0148898625936938,0.0386241548774471,1.1797640411800303,-0.3499999544163178,-0.3499999390360979,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.01488986259369382,0.055110137406306214,0.08488986259369388,0.0,0.0,0.5
moderate,1,56,slack_oracle,32.0,0.168568470284521,0.0371008914331776,1.2713666437666962,0.186721536351166,-0.0015599682617187,0.0529599999999999,0.116721536351166,0.256721536351166,-0.08,0.08,-0.0181530660666449,0.0386608596948964,1.2184066437666965,-0.3499999441628379,-0.3499998538518399,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.01815306606664502,0.05184693393335499,0.08815306606664502,0.0,0.0,0.5
