scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,learned_delta_flap_raw_rad,safety_delta_flap_raw_rad,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
13,moderate,68,ridge_stronger_safety,0.0,0.07533169728181204,0.03980838308722621,0.08996251769532118,0.07546878687819293,0.03959124135207957,0.0887301176424587,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04466830271818796,0.03982358572394496,0.00996251769532118,not_applicable,0.0,False,0.05437976046227206,0.018130055487815606,2198.3870050835712,-0.013087609348565742,0.4015798869488264,0.018130055487815606,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.97278334883511e-06,95.57689596461081,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,0.5,0.08634379464129574,0.03985223792426572,0.10987768220041366,0.08654561665075992,0.039551228746204016,0.11053348814024694,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.03367924633949987,0.03988257972114072,0.029885283518773037,not_applicable,0.0,False,0.0655981807016709,0.0655981807016709,2187.293351735487,-0.017619863366451383,0.40159248685423254,0.0655981807016709,0.0,0.0,0.0,0.0,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.973677525215689e-06,95.58637748858342,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,1.0,0.0962295216179667,0.03989588243108359,0.12981472059582974,0.09631945383637978,0.03978485980125961,0.1312264548482652,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.023862213635805582,0.03995640733342734,0.04984506239270474,not_applicable,0.0,False,0.0839932026042235,0.0839932026042235,2173.2193958825455,-0.023363621945215324,0.40162486243193063,0.0839932026042235,0.018130055487815606,0.013936297452078628,0.013936297452078628,0.027872594904157257,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.976353547465102e-06,95.61800035913961,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,1.5,0.10510609325164727,0.03993925578192985,0.14977351260993954,0.10557521672115067,0.03844503532530954,0.15021968516071485,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,-0.01509934656316754,0.04002977336005485,0.06984163883064266,not_applicable,0.0,False,0.04520817508577397,0.04520817508577397,2152.544311971603,-0.03179161346273832,0.4016744554206741,0.04520817508577397,0.0655981807016709,0.053648000065715934,0.053648000065715934,0.07942340522727462,False,False,81989.78106689453,6198.124722339112,21.005748963664374,4.9808030740713004e-06,95.67313343138542,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,2.0,0.11307846855446041,0.039982224864434035,0.1697538894759374,0.11289086722300444,0.04074633290584638,0.16691497222045373,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.007285043105347541,0.04010254468865279,0.0898747488509374,not_applicable,0.0,False,0.13375320004373287,0.13375320004373287,2137.5631801536615,-0.037876907296410356,0.4017399997587981,0.13375320004373287,0.0839932026042235,0.076973894964627,0.076973894964627,0.04665178979782214,False,False,81981.87109375,6196.824988604601,21.00134410223131,4.987019627815308e-06,95.75237254921417,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,2.5,0.120240669682339,0.040024902584499256,0.18975567736585863,0.12003313951497009,0.04014360223147144,0.19162879538824162,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,-0.00032463810229747814,0.040174834225124245,0.10994412341078051,not_applicable,0.0,False,0.1180963481097464,0.1180963481097464,2137.443858819465,-0.03788455025527107,0.4018206300465545,0.1180963481097464,0.04520817508577397,0.052556070026991294,0.052556070026991294,-0.04883564987527142,False,False,81971.73309326172,6195.226102903411,20.995925400097143,4.994998564295145e-06,95.85608654730477,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,3.0,0.1266770225847979,0.040067585308428154,0.2097788047613449,0.12650543355746255,0.03951347601453987,0.20681495214503626,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.005866837399612718,0.0402469383357719,0.1300495957769699,not_applicable,0.0,False,0.10037323007134707,0.10037323007134707,2112.3618838543853,-0.048041376635014475,0.40191568368588926,0.10037323007134707,0.13375320004373287,0.11497106687732644,0.11497106687732644,0.1248299937006703,False,False,81959.38134765625,6193.341204448907,20.98953738670099,5.004737043784724e-06,95.98453870673552,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,3.5,0.132463017653893,0.04010977300616093,0.22982314922043462,0.13224662300081935,0.039780818606586776,0.22583002755194662,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.01136551679655419,0.04031835699053594,0.15019094829270024,not_applicable,0.0,False,0.11355252331518834,0.11355252331518834,2105.606965912122,-0.050709361570255164,0.40202462079258067,0.11355252331518834,0.1180963481097464,0.1173734229487502,0.1173734229487502,0.0048047121428475,False,False,81944.83013916016,6191.180999058791,20.98221634458463,5.016234006310779e-06,96.13793600051281,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,4.0,0.1376662537592411,0.040151831525759955,0.24988855474884888,0.13717382641206602,0.04009526081761247,0.2515698922225403,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.01623964196225894,0.0403894560374787,0.1703679297488489,not_applicable,0.0,False,0.12718298766554081,0.12718298766554081,2103.9826550747252,-0.05127413637683228,0.40214698367832524,0.12718298766554081,0.10037323007134707,0.10430563367246136,0.10430563367246136,-0.02613557855257767,False,False,81928.09375,6188.754562618874,20.973993032370615,5.029490149839692e-06,96.31645403169188,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
13,moderate,68,ridge_stronger_safety,4.5,0.1423473978890331,0.04019386285889403,0.26997498230627653,0.14204998624167725,0.04005578105630619,0.27075372208984505,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.020550522889033113,0.04046033746826903,0.1905804058902609,not_applicable,0.0,False,0.127889497524026,0.127889497524026,2096.8497517668147,-0.05405261547923616,0.40228237351219553,0.127889497524026,0.11355252331518834,0.11141357686955715,0.11141357686955715,0.01421588639419158,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,5.044507911475176e-06,96.52025139881076,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,False
