tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,1,10056,slack_oracle,0.0,0.05922336186556003,0.043676581488976164,0.09142326199386355,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.06077663813443997,0.04369178412569492,0.011423261993863551,0.0,0.17999999845332695,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,1.0,0.08673263418018692,0.04367496001022924,0.13509922607921948,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.03335910107358536,0.04373548491257299,0.05512956787609448,0.10350901050821268,0.34999995990758986,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,2.0,0.10880695014368741,0.043671033324283445,0.17877243930247907,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.011556561516120542,0.0437913531485022,0.09889329867747908,0.24525364656816856,0.34999999723201636,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,3.0,0.1265176482498794,0.043665321740936416,0.22244073484636062,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.005707463064694218,0.04384467476828016,0.1427115258619856,0.30548804214996894,0.3499999966116834,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,4.0,0.1407252307944122,0.04365856019270287,0.266102746864487,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.019298618997430045,0.04389618470442161,0.18658212186448697,0.3310846443816815,0.34999999586294334,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,5.0,0.1521207295008082,0.04365110951548593,0.30975762873042295,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.029913082038531116,0.043946243792829694,0.23050347833979795,0.341961918448704,0.34999999497361567,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,6.0,0.16125894652163253,0.04364316072216397,0.3534047973706373,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.038110798373484384,0.043995043046382715,0.2744742504956373,0.34658421486332663,0.3499999939250006,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,7.0,0.16858525205955968,0.043634823885975386,0.39704381483594275,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.044342282237886166,0.04404269253831914,0.31849323866406776,0.3485484588290299,0.3499999926906502,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,8.0,0.1744571431817909,0.04362616765039856,0.4406743301021809,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.048970174731859495,0.044089260912117303,0.3625593301021809,0.349383163468066,0.3499999912342219,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,9.0,0.1791615692322137,0.04361723742122618,0.48429604803168635,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.052286569232213725,0.04413479357356993,0.40667146795356135,0.34973787031405157,0.3499999895060486,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,10.0,0.18292884717814106,0.04360806421217882,0.5279087111302525,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.05452692673918358,0.04417932153639757,0.4508286330052525,0.3498886019720069,0.3499999874377476,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,11.0,0.18594383468807613,0.043598669285794284,0.5715120877354936,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.05588124895419411,0.044222866063138036,0.49502983187611854,0.349952654191134,0.3499999849336343,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,12.0,0.18835489990424545,0.043589066822245545,0.6151059637239401,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,0.05650304805239359,0.04426544133396429,0.5392740887239401,0.3499798717376058,0.34999998185665104,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,13.0,0.19028112177180873,0.043579265603565974,0.6586901363339902,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,0.056516547011863594,0.04430705613090972,0.5835604390683652,0.34999143606283617,0.34999997800436555,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,14.0,0.19181806970540222,0.04356927016356093,0.702264409377946,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,0.05602245928016217,0.04434771498777968,0.627887925002946,0.3499963481068535,0.3499999730658955,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,15.0,0.19304244277531799,0.04355908161884137,0.7458285894309102,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,0.055102627960503164,0.04438741902118512,0.6722555913840352,0.3499984326397801,0.34999996653949356,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,16.0,0.19401579340322314,0.043548698291453344,0.7893824827393736,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.05382374950747554,0.044426166553172095,0.7166624827393736,0.3499993147089075,0.349999957561503,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,17.0,0.19478751620030962,0.04353811618494186,0.8329258926750461,0.1425471536351166,-0.0009258374023437543,0.071818251953125,0.0725471536351166,0.21254715363511661,-0.08,0.08,0.052240362565193016,0.044463953587285616,0.7611076407219212,0.3499996843813332,0.3499999445114297,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,18.0,0.19539724695291824,0.04352732935187408,0.876458617607891,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,0.05039724695291825,0.044500774176092835,0.805590101982891,0.3499998339691617,0.3499999239574173,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,19.0,0.19587678815314472,0.043516330178265804,0.9199804491033586,0.147545438957476,-0.0010202905273437451,0.069871552734375,0.07754543895747598,0.217545438957476,-0.08,0.08,0.04833134919566873,0.04453662070560955,0.8501088963689837,0.34999988571691376,0.3499996967570148,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,20.0,0.19625165450551224,0.043505109603946227,0.9634911703705847,0.1501783264746228,-0.0010663745117187456,0.068828125,0.08017832647462278,0.2201783264746228,-0.08,0.08,0.046073328030889454,0.04457148411566497,0.8946630453705847,0.34999977705551194,0.33633212333110163,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,21.0,0.19654233323941592,0.043493720485578195,1.0069905762356497,0.1528935185185185,-0.0011116967773437542,0.06773899414062501,0.0828935185185185,0.22289351851851852,-0.08,0.08,0.043648814720897405,0.04460541726292195,0.9392515820950247,0.3421401919158519,0.3079330363650581,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,22.0,0.196765355652162,0.04348229769340675,1.0504785599083948,0.15568587105624143,-0.001156257324218743,0.066604921875,0.08568587105624142,0.22568587105624144,-0.08,0.08,0.04107948459592056,0.044638555017625495,0.9838736380333948,0.32246936495036566,0.2705423816733191,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,23.0,0.19693412505466962,0.04347099500849014,1.0939551661122713,0.15855024005486967,-0.0012000561523437536,0.065426669921875,0.08855024005486967,0.22855024005486968,-0.08,0.08,0.038383884999799944,0.04467105116083389,1.0285284961903962,0.29260874992887564,0.2284078652322883,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,24.0,0.19705952196076085,0.04345993198500337,1.137420578317985,0.16148148148148148,-0.0012430932617187584,0.064205,0.09148148148148147,0.23148148148148148,-0.08,0.08,0.03557804047927937,0.04470302524672213,1.0732155783179849,0.2556900271188934,0.18468668810725838,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,25.0,0.19715037355523707,0.04344920168277606,1.1808750866649347,0.164474451303155,-0.0012853686523437435,0.062940673828125,0.09447445130315499,0.234474451303155,-0.08,0.08,0.032675922252082074,0.0447345703351198,1.1179344128368096,0.21485955252431052,0.14175039742696438,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,26.0,0.19721382996371442,0.04343886038294972,1.224319055630024,0.16752400548696844,-0.0013268823242187505,0.061634453125,0.09752400548696843,0.23752400548696845,-0.08,0.08,0.02968982447674598,0.044765742707168474,1.1626846025050241,0.17281812825629891,0.10137503423773055,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,27.0,0.19725566399067224,0.04342893129086815,1.2677528889369931,0.170625,-0.0013676342773437516,0.060287099609375,0.10062499999999999,0.240625,-0.08,0.08,0.026630663990672238,0.044796565568211905,1.2074657893276182,0.1317347725171337,0.06487179858933576,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,28.0,0.197280515467483,0.04341940892938357,1.3111769986814452,0.17377229080932782,-0.001407624511718747,0.058899375000000004,0.10377229080932782,0.24377229080932783,-0.08,0.08,0.023508224658155163,0.04482703344110232,1.2522776236814452,0.0932852151261799,0.03317306713953911,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,29.0,0.19729209119754618,0.04341026324746641,1.3545917787488533,0.17696073388203018,-0.0014468530273437502,0.057472041015625,0.10696073388203017,0.2469607338820302,-0.08,0.08,0.020331357315515997,0.04485711627481016,1.2971197377332282,0.058717720620151855,0.006884894681636634,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,30.0,0.19729332890503998,0.04340144331436425,1.3979975821265223,0.1801851851851852,-0.0014853198242187476,0.056005859375,0.11018518518518519,0.2501851851851852,-0.08,0.08,0.01710814371985478,0.044886763138582995,1.3419917227515223,0.028911250782146326,-0.013685236550063947,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,31.0,0.1972865319989614,0.043392880796334264,1.4413947017759245,0.1834405006858711,-0.001523024902343753,0.054501591796875,0.11344050068587108,0.2534405006858711,-0.08,0.08,0.013846031313090312,0.04491590569867802,1.3868931099790496,0.004416138044542811,-0.028517868440673416,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,32.0,0.19727348085951285,0.04338449352272114,1.4847833549972507,0.186721536351166,-0.0015599682617187527,0.05295999999999999,0.116721536351166,0.256721536351166,-0.08,0.08,0.010551944508346844,0.04494446178443989,1.4318233549972508,-0.014522564470167034,-0.037880798211837305,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,33.0,0.19725552551407902,0.04337618946009786,1.528163671537485,0.19002314814814816,-0.0015961499023437464,0.051381845703125005,0.12002314814814816,0.2600231481481482,-0.08,0.08,0.007232377365930853,0.044972339362441605,1.47678182583436,-0.027954718262361403,-0.042329719912328305,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,34.0,0.19723366387710797,0.04336787136432667,1.5715356859928489,0.19334019204389574,-0.001631569824218762,0.049767890625000005,0.12334019204389574,0.26334019204389575,-0.08,0.08,0.003893471833212231,0.04499944118854543,1.5217677953678488,-0.036221063871402136,-0.04269990130973593,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,35.0,0.19720860909957388,0.04335944226740078,1.6148993352763013,0.19666752400548698,-0.0016662280273437372,0.048118896484375,0.12666752400548698,0.266667524005487,-0.08,0.08,0.0005410850940869016,0.04502567029474452,1.5667804387919262,-0.03994671975055695,-0.040075709274318624,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,36.0,0.19718084892869225,0.04335081175357507,1.6582544619856283,0.2,-0.001700124511718755,0.046435625,0.13,0.27,-0.08,0.08,-0.0028191510713077572,0.04505093626529383,1.6118188369856283,-0.04002089518436373,-0.03572219260583844,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,37.0,0.19715069922479084,0.04334190265448978,1.7016008243115988,0.20333247599451304,-0.001733259277343746,0.044718837890624995,0.13333247599451303,0.27333247599451305,-0.08,0.08,-0.006181776769722203,0.04507516193183353,1.6568819864209738,-0.03754892599438827,-0.030963629030030932,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,38.0,0.19711835282213094,0.043332657333441965,1.7449381125364047,0.20665980795610428,-0.0017656323242187522,0.042969296875,0.13665980795610427,0.2766598079561043,-0.08,0.08,-0.009541455133973337,0.04509828965766072,1.7019688156614048,-0.033762050558052585,-0.027006306011280665,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,39.0,0.19708392370204986,0.04332304222295714,1.7882659710857998,0.20997685185185183,-0.0017972436523437524,0.041187763671875,0.13997685185185182,0.27997685185185184,-0.08,0.08,-0.012892928149801974,0.04512028587530089,1.7470782074139248,-0.02987715922865663,-0.02474810898904419,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
stress,1,10056,slack_oracle,40.0,0.19704748513050527,0.04331304913417032,1.8315840236299632,0.21327846364883404,-0.0018280932617187468,0.039375,0.14327846364883404,0.283278463648834,-0.08,0.08,-0.016230978518328776,0.04514114239588907,1.7922090236299633,-0.026927698563595264,-0.02474810898904419,0.0,False,False,oracle_solution,0.0,False,1.1573352173100182,False
