controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,flap_min_rad,flap_max_rad,flap_rate_min_radps,flap_rate_max_radps,delta_flap_raw_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,corridor_violation,alpha_error_rad,q_error_rad,theta_error_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
nominal_nmpc,108.0,0.201540217587827,0.04295444982132229,5.057603921556934,0.23618332081142,-0.0021388745117187358,-0.11546312500000001,0.16618332081141998,0.30618332081141997,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.35000000829720146,0.35,0.0,False,False,False,-0.034643103223592986,0.04509332433304102,5.173067046556934,-9930.016683082502,-0.12104041695530965,0.7547445425606546,52680.53125,3549.1784666171407,12.028340060389635,0.0005088079888264759,3204.6426015380202
nominal_nmpc,110.0,0.19861214603829846,0.04216309968002968,5.142720442500453,0.23219665664913602,-0.0020946948242187846,-0.11969726562500001,0.16219665664913602,0.30219665664913603,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000085666236,0.35,0.0,False,False,False,-0.03358451061083756,0.044257794504248466,5.262417708125453,-10640.950078059028,-0.12076108007443016,0.7636098157591469,52045.41015625,3498.6215369906577,11.857000143933941,0.0005624054452166939,3442.0204934237972
nominal_nmpc,112.0,0.19539690177510058,0.041315418948253656,5.226197751090715,0.22815927873779118,-0.0020474682617187268,-0.12383999999999999,0.15815927873779118,0.2981592787377912,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000087404811,0.35,0.0,False,False,False,-0.032762376962690604,0.04336288720997238,5.350037751090715,-11372.59202500321,-0.12038532320717646,0.7723191883108756,51424.0,3449.3312811384008,11.68995304708292,0.0006203062159352631,3690.1664101708834
nominal_nmpc,114.0,0.191904143867875,0.040409791954975585,5.307921556524713,0.22408809166040572,-0.0019971948242187842,-0.127885234375,0.1540880916604057,0.2940880916604057,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.35000000884590937,0.35,0.0,False,False,False,-0.032183947792530726,0.04240698677919437,5.435806790899713,-12121.435773017103,-0.11991554524101933,0.7808571667155672,50817.21484375,3401.3687582863445,11.527405702550928,0.0006825919650331099,3948.5588288974677
nominal_nmpc,116.0,0.18813772955444952,0.03944489115223704,5.387774622348949,0.22000000000000003,-0.001943874511718735,-0.131826875,0.15000000000000002,0.29000000000000004,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.35000000888257166,0.35,0.0,False,False,False,-0.03186227044555051,0.04138876566395577,5.5196014973489484,-12883.215139968526,-0.1193521847930965,0.7892081199700104,50225.96875,3354.794644306886,11.369563743848234,0.0007492936190483113,4216.51763038467
nominal_nmpc,118.0,0.18409829624447324,0.038419735622226225,5.465637401943388,0.2159119083395943,-0.001887507324218718,-0.13565882812500002,0.1459119083395943,0.28591190833959435,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000089092949,0.35,0.0,False,False,False,-0.03181361209512107,0.04030724294644494,5.601296230068388,-13652.938132403238,-0.11869456766476505,0.797356296883841,49651.17578125,3309.669242483622,11.216631541763368,0.0008203819977324851,4493.195487288665
nominal_nmpc,120.0,0.17978501717918188,0.03733374711415266,5.541388788483078,0.21184072126220888,-0.0018280932617187884,-0.13937500000000003,0.14184072126220887,0.2818407212622089,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000088862916,0.35,0.0,False,False,False,-0.03205570408302699,0.03916184037587145,5.680763788483079,-14424.929135453947,-0.11794147678686101,0.8052858442230727,49093.75,3266.0524937718724,11.068812239136545,0.0008957582894604969,4777.571128534845
nominal_nmpc,122.0,0.1751968201176799,0.03618680279051539,5.614906973659285,0.20780334335086403,-0.0017656323242187244,-0.14296929687499998,0.13780334335086403,0.27780334335086404,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.35000000879780346,0.35,0.0,False,False,False,-0.03260652323318414,0.03795243511473412,5.757876270534285,-15192.883746303281,-0.11709154238819602,0.8129808256736674,48554.60546875,3224.003986587259,10.926307784033632,0.0009752446531953361,5068.444818776251
nominal_nmpc,124.0,0.17033325386989145,0.03497928358395943,5.686070407507548,0.20381667918858004,-0.001700124511718748,-0.146435625,0.13381667918858003,0.27381667918858005,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000085905394,0.35,0.0,False,False,False,-0.03348342531868859,0.03667940809567818,5.832506032507547,-15949.939063330776,-0.11614351472052273,0.8204252416177731,48034.65624999999,3183.5829661521066,10.789318961421568,0.0010585752832571451,5364.436371334176
nominal_nmpc,126.0,0.1651951197805436,0.033712116878922935,5.754758849293175,0.19989763335837718,-0.0016315698242187482,-0.149767890625,0.12989763335837717,0.2698976333583772,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.35000000836804007,0.35,0.0,False,False,False,-0.03470251357783358,0.03534368670314168,5.904526739918175,-16688.76107583226,-0.11509645885102845,0.8276030497155658,47534.81640625,3144.848343427045,10.658045423437997,0.001145388323916055,5663.985982127133
nominal_nmpc,128.0,0.15978494142330457,0.032386812132168964,5.820854496722795,0.19606311044327573,-0.0015599682617187804,-0.15296000000000004,0.12606311044327573,0.26606311044327574,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000079276271,0.35,0.0,False,False,False,-0.03627816901997116,0.033946780393887745,5.973814496722795,-17401.64967985235,-0.11394989632684605,0.8344981862859295,47055.99999999999,3107.8587036530726,10.532685718340742,0.0012352190644081091,5965.358131344664
nominal_nmpc,130.0,0.15410731743380415,0.031005488031055694,5.884243177954784,0.19233001502629604,-0.0014853198242187893,-0.156005859375,0.12233001502629604,0.26233001502629605,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000012457771,0.35,0.0,False,False,False,-0.03822269759249189,0.03249080785527449,6.040249037329784,-18080.66075751116,-0.11270390905876479,0.8410945884794722,46599.12109375,3072.6723145274013,10.413437318216143,0.0013274948773458583,6266.648750151349
nominal_nmpc,132.0,0.14816918420964242,0.02957088985647155,5.944815588139688,0.18871525169045833,-0.0014076245117187192,-0.158899375,0.11871525169045832,0.25871525169045834,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.3500000051087015,0.35,0.0,False,False,False,-0.040546067480815906,0.03097851436819027,6.103714963139688,-18717.743706641908,-0.11135921472157223,0.8473762172376315,46165.09375,3039.3471340346637,10.300496645519406,0.0014215323803823956,6565.79579308995
nominal_nmpc,134.0,0.1419800036624304,0.02808639586602979,6.002468549697876,0.18523572501878288,-0.0013268823242187366,-0.16163445312500002,0.11523572501878288,0.2552357250187829,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.30824637369717006,0.30824637369717006,-0.020876813151414958,False,False,False,-0.04325572135635247,0.029413278190248526,6.164103002822876,-17552.74941650011,-0.09994095912661545,0.8533270810318607,45754.83203125,3007.9408179534475,10.194059098514616,0.001516537298083307,6860.593295021097
nominal_nmpc,136.0,0.13567365396205716,0.026695997400116713,6.057246340026479,0.18190833959429,-0.0012430932617187862,-0.164205,0.11190833959429,0.25190833959429004,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.16919531348869288,0.16919531348869288,-0.06952553010423859,False,False,False,-0.04623468563223285,0.0279390906618355,6.221451340026479,-11883.513580496845,-0.06493476710381468,0.8589312603771045,45369.25,2978.5107270566778,10.094319075677182,0.0016116074742302785,7148.708926544959
nominal_nmpc,138.0,0.12975677032277522,0.02575907731855573,6.1096968967557705,0.17875000000000002,-0.0011562573242187568,-0.16660492187500003,0.10875000000000001,0.24875000000000003,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.09599591156685991,0.09599591156685991,-0.036599700960916484,False,False,False,-0.0489932296772248,0.026915334642774486,6.27630181863077,-8662.907961769459,-0.04555846556037009,0.8641729331139841,45009.26171875,2951.1139340230284,10.001469999116953,0.00170573943080729,7427.7049960826325
nominal_nmpc,140.0,0.12465313717496747,0.02507845420250992,6.160530376967358,0.17577761081893314,-0.0010663745117187595,-0.168828125,0.10577761081893314,0.24577761081893315,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.0594071464153213,0.0594071464153213,-0.018294382575769305,False,False,False,-0.051124473643965676,0.026144828714228678,6.329358501967358,-6921.929091637181,-0.03513783614193276,0.8690364004543025,44675.78125,2925.80723007535,9.91570433707618,0.0017978387863009481,7695.062782178614
nominal_nmpc,142.0,0.1203848091115687,0.02453545516958084,6.21014078003904,0.17300807663410972,-0.0009734448242187388,-0.170868515625,0.10300807663410971,0.24300807663410973,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.038760339644078164,0.038760339644078164,-0.010323403385621568,False,False,False,-0.052623267522541026,0.02550889999379958,6.38100929566404,-5856.6404469262425,-0.028783212439872495,0.87350611378467,44369.72265625,2902.64713136095,9.837213625552586,0.0018867347316852518,7948.2100177651255
nominal_nmpc,144.0,0.11683022923072271,0.024076155569350628,6.258749379980326,0.17045830202855,-0.0008774682617187501,-0.17271999999999998,0.10045830202855,0.24045830202855,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.021886192899381537,0.021886192899381537,-0.008437073372348313,False,False,False,-0.05362807279782729,0.024953623831069378,6.431469379980326,-4930.44250279517,-0.02353157838920535,0.8775667022232162,44092.0,2881.6898850875914,9.766188489094581,0.0019711986183557724,8184.551290183988
nominal_nmpc,146.0,0.11386125468922582,0.023689646905440093,6.306512596773091,0.16814519158527425,-0.0007784448242186826,-0.17437648437499997,0.09814519158527424,0.23814519158527425,-0.08,0.08,-0.35,0.35,-0.18,0.18,0.012763253656849521,0.012763253656849521,-0.004561469621266008,False,False,False,-0.05428393689604842,0.024468091729658775,6.480889081148091,-4375.216229109352,-0.020342422453539642,0.8812030009245224,43843.52734375,2862.991475428098,9.702818660812255,0.002049966541240756,8401.50106703962
nominal_nmpc,148.0,0.11136155831796635,0.023346456548614083,6.35354646982886,0.1660856498873028,-0.0006763745117187581,-0.17583187500000003,0.09608564988730278,0.2360856498873028,-0.08,0.08,-0.35,0.35,-0.18,0.18,-0.018870899909857897,-0.018870899909857894,-0.015817076783353708,False,False,False,-0.05472409156933644,0.02402283106033284,6.52937834482886,-2577.4248849310343,-0.011711793980097713,0.8844000801280599,43625.21875,2846.6076292056214,9.647293001645018,0.0021217656075964977,8596.5190079939
nominal_nmpc,150.0,0.10932067869089618,0.02314603041922013,6.400037088751949,0.16429658151765592,-0.0005712573242187546,-0.17708007812499998,0.09429658151765591,0.23429658151765592,-0.08,0.08,-0.35,0.35,-0.18,0.18,-0.032540322956772394,-0.032540322956772394,-0.00683471152345725,False,False,False,-0.05497590282675974,0.023717287743438883,6.577117166876949,-1715.1502637786011,-0.0076419450752413035,0.8871432749455687,43437.98828125,2832.59382137081,9.599799518924007,0.0021853433752548035,8767.147175123613
nominal_nmpc,152.0,0.1077411042635633,0.023013387251479535,6.446195031363511,0.1627948910593539,-0.0004630932617187278,-0.17811500000000002,0.0927948910593539,0.23279489105935391,-0.08,0.08,-0.35,0.35,-0.18,0.18,-0.03910328908272793,-0.03910328908272793,-0.003281483062977767,False,False,False,-0.05505378679579061,0.023476480513198263,6.624310031363511,-1249.057019217541,-0.005475370118043863,0.8894182158829406,43282.75,2821.0052802814257,9.56052538426496,0.00223949973330306,8911.04870744636
nominal_nmpc,154.0,0.10654085746349502,0.022916992673998767,6.492124272570342,0.161597483095417,-0.000351882324218733,-0.17893054687499999,0.09159748309541699,0.231597483095417,-0.08,0.08,-0.35,0.35,-0.18,0.18,-0.04378527856450008,-0.04378527856450008,-0.002340994740886077,False,False,False,-0.05505662563192197,0.0232688749982175,6.671054819445342,-900.8521116429698,-0.0038986650251812763,0.8912108600923155,43160.41796875,2811.8969927942394,9.529656950824899,0.0022831202953028954,9026.047476191494
nominal_nmpc,156.0,0.10563551337326589,0.02284762300890388,6.537888018475982,0.1607212622088655,-0.0002376245117187703,-0.179520625,0.0907212622088655,0.23072126220886552,-0.08,0.08,-0.35,0.35,-0.18,0.18,-0.04649971785383324,-0.04649971785383324,-0.0013572196446665803,False,False,False,-0.05508574883559962,0.02308524752062265,6.7174086434759825,-679.1690419341143,-0.0029121351182075806,0.892507523350207,43071.90625,2805.323709178458,9.50737976995398,0.002315210193592268,9110.16818370728
nominal_nmpc,158.0,0.10495515203279165,0.022795335261984538,6.583530317331603,0.16018313298271974,-0.00012031982421872867,-0.179879140625,0.09018313298271974,0.23018313298271975,-0.08,0.08,-0.35,0.35,-0.18,0.18,-0.04756454240859504,-0.04756454240859504,-0.000532412277380899,False,False,False,-0.05522798094992809,0.022915655086203267,6.7634094579566035,-567.128826281631,-0.0024180585551566575,0.8932949127576065,43018.12890625,2801.339947859319,9.493878607271759,0.0023349270170371947,9161.676308202952
nominal_nmpc,160.0,0.10443981478709961,0.02275151890957472,6.629076669724577,0.16,-1.5202636718725238e-05,-0.18,0.09,0.23,-0.08,0.08,-0.35,0.35,-0.18,0.18,-0.04719108116329947,-0.04719108116329947,0.00018673062264778703,False,False,False,-0.05556018521290039,0.022766721546293445,6.809076669724576,-551.4610306818732,-0.0023467884740572143,0.8935601601581166,43000.0,2800.0,9.489337458195521,0.0023416115375725103,9179.117227284241
