tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,5,60,slack_oracle,0.0,0.07958738523429024,0.05011565540458946,0.06082502161688253,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04041261476570976,0.050130858041308214,-0.01917497838311747,0.0,0.18000000999935634,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False
moderate,5,60,slack_oracle,1.0,0.10885467621698479,0.05011302590767287,0.11093961112527585,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.011237059036787497,0.05017355081001662,0.03096995292215085,0.12453351896692565,0.35000000999934194,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False
moderate,5,60,slack_oracle,2.0,0.13233881216501497,0.05010782202457625,0.16105030613117904,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.011975300505207023,0.050228141848795003,0.08117116550617905,0.28052315217579044,0.3500000099993237,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False
moderate,5,60,slack_oracle,3.0,0.1511797424777485,0.050100870623657666,0.21115477210657452,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.030369557292563326,0.05028022365100141,0.1314255631221995,0.3285909139029165,0.35000000999929953,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False
moderate,5,60,slack_oracle,4.0,0.16629329281159075,0.05009297766766817,0.2612517621558697,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.044866681014608584,0.05033060217938691,0.1817311371558697,0.34340285793999287,0.35000000999926695,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False
moderate,5,60,slack_oracle,5.0,0.17841486725655087,0.050084459877586154,0.3113405245888508,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.056207219794273774,0.050379594154929916,0.2320863741982258,0.3479671163592243,0.35000000999922176,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False
moderate,5,60,slack_oracle,6.0,0.18813483183658133,0.050075467824561674,0.3614205206974064,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.06498668368843319,0.05042735014878042,0.28248997382240637,0.34937357960706117,0.35000000999915787,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,False
moderate,5,60,slack_oracle,7.0,0.19592706817947403,0.050066088573013916,0.4114913239915658,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.07168409835780051,0.05047395722535767,0.3329407478196908,0.34980697725584975,0.35000000999906766,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True
moderate,5,60,slack_oracle,8.0,0.20217193954633,0.05005637980323427,0.4615525781368817,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.0766849710963986,0.05051947306495301,0.38343757813688173,0.34994052750836835,0.3500000099989436,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True
moderate,5,60,slack_oracle,9.0,0.207174739316232,0.0500463822995562,0.5116039752037344,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.08029973931623202,0.05056393845189995,0.43397939512560935,0.3499816806386836,0.35000000999877423,0.0,False,False,oracle_solution,0.0,False,0.8021514856561525,True
