tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,15,70,slack_oracle,0.0,0.07699504879264059,0.0368440312354551,0.07377915397692349,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04300495120735941,0.03685923387217385,-0.006220846023076515,0.0,0.03200927696891461,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,1.0,0.09486167640860198,0.03684237264029676,0.11062246815775154,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.02523005884517031,0.036902897542640506,0.030652809954626534,0.021701527558967235,0.042539063431098666,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,2.0,0.10919818656322161,0.03683996105313653,0.14746371648931608,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.01116532509658634,0.036960280877355284,0.06758457586431608,0.03582888068316254,0.03555746674284975,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,3.0,0.12070113097887401,0.03683706642087853,0.18430226542695508,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,-0.0001090542063111738,0.037016419448222274,0.10457305644258007,0.035644868494717735,0.014633000258559804,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,4.0,0.12992975699357806,0.03683393510807513,0.22113775733648566,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.008503145196595896,0.03707155961979387,0.14161713233648565,0.02139932217902938,-0.017045672819932852,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,5.0,0.13733307987184523,0.036830771845617144,0.25797006492720775,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.015125432409568138,0.037125906122960906,0.17871591453658275,-0.0046654689527594,-0.05661896999107585,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,6.0,0.1432716095020455,0.0368277389851176,0.29479924524325607,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.020123461353897365,0.037179621309336344,0.21586869836825606,-0.03988870550579948,-0.10148476470003968,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,7.0,0.14803479073822412,0.03682496009374462,0.33162549798140545,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.023791820916550604,0.037232828746088374,0.25307492180953045,-0.08164936687361879,-0.14921065314628423,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,8.0,0.15185500390689524,0.03682252371743355,0.3684491284422023,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.02636803545696384,0.037285616979152295,0.2903341284422023,-0.12745431015269967,-0.197430729901442,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
moderate,15,70,slack_oracle,9.0,0.15491880367012717,0.03682048592739131,0.40527051396851094,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.028043803670127182,0.03733804207973506,0.32764593389038593,-0.17489665641781382,-0.24372397779357324,0.0,False,False,oracle_solution,0.0,False,0.5091213218274266,False
