tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,13,68,slack_oracle,0.0,0.07533169728181204,0.03980838308722621,0.08996251769532118,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.04466830271818796,0.03982358572394496,0.00996251769532118,21.012104371718653,82000.0,96.02726214802813,0.0,0.17999997601938403,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,1.0,0.09618747636849659,0.03980610664149176,0.12976997670657892,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.023904258885275698,0.03986663154383551,0.049800318503453914,21.00908182581111,81995.44873046875,96.0685602298398,0.12219312642707814,0.31278191328589916,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,2.0,0.11292169587162829,0.03980173477115061,0.16957410769889614,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.007441815788179665,0.03992205459536936,0.08969496707389614,21.00134410223131,81981.87109375,96.20356559270985,0.2515744754874548,0.34999996263084704,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,3.0,0.12634655966478187,0.039795804399812666,0.2093730008922299,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.0055363744795966785,0.03997515742715641,0.1296437919078549,20.98953738670099,81959.38134765625,96.436825736233,0.3183906954677514,0.34999998068378524,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,4.0,0.13711452504543203,0.03978898760670829,0.249165456771799,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.01568791324844987,0.040026612118427035,0.169644831771799,20.973993032370615,81928.09375,96.77030507346042,0.33984868379690786,0.3499999771131629,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,5.0,0.14574967998318494,0.03978164968867853,0.2889508108653088,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.02354203252090785,0.040076783966022295,0.20969666047468383,20.95494384003998,81888.12255859375,97.20537020188468,0.3467398973127248,0.34999997222820634,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,6.0,0.15267282174700045,0.039773943753702155,0.3287286320189958,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.029524673598852302,0.0401258260779209,0.24979808514399582,20.932572348428415,81839.58203125,97.74323405265748,0.34895300175372923,0.3499999653406039,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,7.0,0.1582217435052036,0.0397659461806314,0.36849859534464674,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.033978773683530084,0.040173814832975156,0.28994801917277174,20.907030470688255,81782.58642578125,98.38513610383856,0.34966373381472543,0.3499999551181201,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,8.0,0.16266758323702712,0.03975770186081772,0.40826043373643256,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.03718061478709572,0.040220795122536464,0.33014543373643257,20.878449470932924,81717.25,99.13243363161222,0.3498919779130955,0.34999993135890517,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
moderate,13,68,slack_oracle,9.0,0.16622796747882562,0.039749240106363666,0.44801391617240466,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.039352967478825635,0.04026679625870742,0.37038933609427965,20.84694573386822,81643.68701171875,99.98665450606008,0.34996526219537033,0.3470496957157288,0.0,False,False,oracle_solution,0.0,False,0.841536155764482,False
