scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,nn_inference_time_s,total_loop_time_s,solver_failure,residual_gain,use_residual_model,use_tightened_corridor,predicted_residual_q_dot_first,predicted_residual_q_dot_mean,predicted_residual_q_dot_max_abs,residual_correction_abs,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
29,moderate,84,nominal_nmpc,0.0,0.09519314424956267,0.040854312256947606,0.0753383188888065,0.09114041053054983,0.041467999416356885,0.0756538768622487,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.024806855750437326,0.04086951489366636,-0.0046616811111935,Solve_Succeeded,0.029783708974719048,0.0,0.059459042036905885,False,0.0,False,False,0.0,0.0,0.0,0.0,-507.45461905816444,-0.03290552616904824,0.4015798869488264,0.3499999818863076,0.3499999818863076,0.34934471726705485,0.09,0.18,False,True,82000.0,6200.0,21.012104371718653,5.344099358903023e-06,102.7135896781161,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,0.5,0.10461854107549676,0.04084405793749296,0.0957629200572384,0.10265638108950641,0.040762023053468086,0.09687057514784055,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.015404499905298852,0.04087439973436796,0.01577052137559777,held,0.0,0.0,0.0001224579755216837,False,0.0,False,False,0.0,0.0,0.0,0.0,-547.0628401698644,-0.04796397571599252,0.40159248685423254,0.3499999818863076,0.3499999818863076,0.3499987551098977,0.18,0.18,False,True,81998.8598022461,6199.7501458924335,21.01125760388222,5.345060303124194e-06,102.7237791841993,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,1.0,0.11305709013012065,0.04083302246120293,0.11618219787490192,0.11406387554942347,0.04085686182603818,0.11621540396005713,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.007034645123651637,0.040893547363546674,0.036212539671776914,held,0.0,0.0,6.04590168222785e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-585.6386270716257,-0.06261237417009557,0.40162486243193063,0.3499999818863076,0.3499999818863076,0.34999997958955553,0.27,0.18000000000000005,False,True,81995.44873046875,6199.108143368448,21.00908182581111,5.347936143027987e-06,102.75776332354565,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,1.5,0.12061122206089873,0.04082122531711162,0.13659576673064136,0.12364468288005859,0.040866033635213954,0.1376264958916073,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,0.00040578224608392444,0.04091174289523662,0.05666389295134448,held,0.0,0.0,6.070896051824093e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-620.070932503662,-0.07565790152537966,0.4016744554206741,0.3499999818863076,0.3499999818863076,0.34999998188200765,0.34999998188200765,0.15999996376401526,False,False,81989.78106689453,6198.124722339112,21.005748963664374,5.352717914244538e-06,102.81701316319777,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,2.0,0.12737272200016406,0.04080874833819898,0.15700326633373227,0.12648319582944612,0.04095682188908939,0.15669607203888242,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.007009210340356106,0.04092906816241774,0.07712412570873227,Solve_Succeeded,0.0297376670059748,0.0,0.07395579101284966,False,0.0,False,False,0.0,0.0,0.0,0.0,-627.6705272447457,-0.07848015937921095,0.4017399997587981,0.3500000061802778,0.3500000061802778,0.350000006134787,0.35,3.623598465729572e-08,False,False,81981.87109375,6196.824988604601,21.00134410223131,5.359398655903176e-06,102.90216903850609,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,2.5,0.13342396237977247,0.0407961272516315,0.17740449077453982,0.13544191035971062,0.040832884530642974,0.17717062255606875,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.012858654595135993,0.04094605889225649,0.0975929368194617,held,0.0,0.0,8.004199480637908e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-634.557684826944,-0.08100683799186467,0.4018206300465545,0.3500000061802778,0.3500000061802778,0.35000000618019267,0.35,0.0,False,False,81971.73309326172,6195.226102903411,20.995925400097143,5.367973376806031e-06,103.01362732490722,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,3.0,0.1388388629748015,0.04078337547650936,0.1977993714219794,0.13959620556218355,0.040313858846054214,0.19769412400501005,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.01802867778961631,0.04096272850385311,0.11807016243760439,held,0.0,0.0,5.3499999921768904e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-640.8167387235875,-0.08326867061238497,0.40191568368588926,0.3500000061802778,0.3500000061802778,0.35000000618027766,0.35,0.0,False,False,81959.38134765625,6193.341204448907,20.98953738670099,5.378439025185652e-06,103.15167096258638,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,3.5,0.14368364961431926,0.04077050483396117,0.21818784594775703,0.1437549892953008,0.04095090513251577,0.2165347556243256,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.022586148756980437,0.04097908881833618,0.13855564502002266,held,0.0,0.0,5.2499992307275534e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-646.5228488398454,-0.08529320612029409,0.40202462079258067,0.3500000061802778,0.3500000061802778,0.3500000061802778,0.35,0.0,False,False,81944.83013916016,6191.180999058791,20.98221634458463,5.390794461920939e-06,103.31652237915266,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,4.0,0.14801765491297203,0.04075752572105552,0.23856985757164473,0.15291141634650898,0.04041911609351621,0.2399647788393476,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.026591043115989865,0.04099515023277426,0.15904923257164472,Solve_Succeeded,0.029701041989028454,0.0,0.05858937499579042,False,0.0,False,False,0.0,0.0,0.0,0.0,-651.7430282804233,-0.08710513626158475,0.40214698367832524,0.3499999862430847,0.3499999862430847,0.3499999862804108,0.3499999862804108,-2.7439178373889206e-08,False,False,81928.09375,6188.754562618874,20.973993032370615,5.405040437095182e-06,103.50837028988059,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,4.5,0.15189403567133786,0.04074444726519282,0.25894535438874833,0.15066020149305243,0.04027984969179086,0.26035747021808064,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.030097160671337858,0.04101092187456782,0.1795507779727327,held,0.0,0.0,6.574997678399086e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-656.5370676934695,-0.08872659665369104,0.40228237351219553,0.3499999862430847,0.3499999862430847,0.3499999862431546,0.3499999862431546,-7.451239625311246e-11,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,5.421179569789783e-06,103.72738513580612,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,5.0,0.15536041561654143,0.040731277460929985,0.27931428876950426,0.1543938437933134,0.04066964481662263,0.2798111735584517,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.03315276815426434,0.041026411738273746,0.20006013837887926,held,0.0,0.0,5.3291034419089556e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-660.9583120171835,-0.09017742106490367,0.4024304356602051,0.3499999862430847,0.3499999862430847,0.3499999862430848,0.3499999862430848,-1.3955503419538218e-13,False,False,81888.12255859375,6183.133755185188,20.95494384003998,5.439216331015146e-06,103.97372877334271,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,5.5,0.15845946125249516,0.04071802329209618,0.29967661682434377,0.16326680114415995,0.04081897547262833,0.2981464865986738,0.12265828617969822,-0.0003236035156249928,0.07909944213867187,0.05265828617969821,0.1926582861796982,-0.08,0.08,0.03580117507279694,0.04104162680772117,0.2205771746856719,held,0.0,0.0,5.083298310637474e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-665.0543919179315,-0.09147538565013169,0.40259084988176863,0.3499999862430847,0.3499999862430847,0.3499999862430847,0.3499999862430847,-2.220446049250313e-16,False,False,81864.91632080078,6179.952766846162,20.944163314397265,5.45915702968898e-06,104.24756094363678,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,6.0,0.1612293977806913,0.04070469084001905,0.3200322979258818,0.16540255983048952,0.04077261763504962,0.3199256242941294,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.03808124963254317,0.041056573164237796,0.24110175105088177,Solve_Succeeded,0.028713042032904923,0.0,0.057729125022888184,False,0.0,False,False,0.0,0.0,0.0,0.0,-668.867850219015,-0.0926364192658642,0.4027633234553852,0.3499999771479856,0.3499999771479856,0.3499999771650133,0.3499999771650133,-1.815614281142075e-08,False,False,81839.58203125,6176.532643486048,20.932572348428415,5.481009801579898e-06,104.54904379987973,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,6.5,0.163704471328057,0.04069128537988219,0.3403812942821981,0.162556971124747,0.04094727817126341,0.3389830906584939,0.12367659036351165,-0.0003799707031250099,0.07874755981445312,0.05367659036351165,0.19367659036351165,-0.08,0.08,0.040027880964545334,0.0410712560830072,0.26163373446774496,held,0.0,0.0,6.095797289162874e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-672.4367172416244,-0.09367479916833399,0.40294758617496185,0.3499999771479856,0.3499999771479856,0.34999997714801745,0.34999997714801745,-3.399169834494842e-11,False,False,81812.13397216797,6172.878743248417,20.920189101145034,5.5047846011414805e-06,104.87834519620316,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,7.0,0.16591536306945115,0.040677811466164164,0.36072357055551907,0.16769910298432744,0.04115320083178434,0.36068366048451067,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.041672393247777634,0.04108568011850792,0.28217299438364407,held,0.0,0.0,5.1499984692782164e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-675.7949934989139,-0.09460331576547808,0.4031433865961587,0.3499999771479856,0.3499999771479856,0.34999997714798564,0.34999997714798564,-6.361577931102147e-14,False,False,81782.58642578125,6168.996052234287,20.907030470688255,5.530493196169336e-06,105.23564115175381,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,7.5,0.16788956025100024,0.0406642730089479,0.38105909352129375,0.1690116385909016,0.04083563523013306,0.3825083301404113,0.12484664351851851,-0.0004355761718749934,0.07833969116210937,0.054846643518518506,0.19484664351851852,-0.08,0.08,0.04304291673248173,0.04109984918082289,0.3027194023591844,held,0.0,0.0,5.158298881724477e-05,False,0.0,False,False,0.0,0.0,0.0,0.0,-678.9731068485064,-0.09543343090356829,0.40335048914940924,0.3499999771479856,0.3499999771479856,0.3499999771479856,0.3499999771479856,-1.1102230246251565e-16,False,False,81750.9536743164,6164.88924175046,20.893112288346153,5.558149165219938e-06,105.62111774610293,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
29,moderate,84,nominal_nmpc,8.0,0.16965168859951904,0.040650673341553846,0.4013878317632173,0.1672953203153711,0.04047465146446407,0.40268054597380804,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.04416472014958764,0.04111376660327259,0.3232728317632173,Solve_Succeeded,0.03206054196925834,0.0,0.06331533298362046,False,0.0,False,False,0.0,0.0,0.0,0.0,-681.9983037034082,-0.09617541404836405,0.4035686718725181,0.3499999722391092,0.3499999722391092,0.34999997224829954,0.34999997224829954,-9.79937209155679e-09,False,False,81717.25,6160.562713271744,20.878449470932924,5.587767897736884e-06,106.0349726115729,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,False
