tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation,oracle_near_feasible,alpha_error_to_center_rad,alpha_margin_low_rad,alpha_margin_high_rad,dynamic_pressure_scaled,mach_scaled,actuator_tau_s,alpha_min_rate_radps,alpha_max_rate_radps
moderate,11,66,truth_consistent_slack_oracle,28.0,0.2287725351013791,0.0499974578660867,1.514963060532207,0.1737722908093278,-0.0014076245117187,0.058899375,0.1037722908093278,0.2437722908093278,-0.08,0.08,0.0550002442920513,0.0514050823778054,1.456063685532207,19.800602276399943,78834.90625,5842.524477410941,158.32174229618295,0.3499551343274173,0.349942121287399,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.055000244292051303,0.1250002442920513,0.014999755707948703,0.015832174229618294,0.9900301138199972,0.665381683907133,0.0031472908093279073,0.0031472908093277963
moderate,11,66,truth_consistent_slack_oracle,29.0,0.2284324234840801,0.0499079543325701,1.5649157648244167,0.1769607338820301,-0.0014468530273437,0.057472041015625,0.1069607338820301,0.2469607338820302,-0.08,0.08,0.0514716896020499,0.0513548073599139,1.5074437238087917,19.726365292062432,78620.80615234375,5820.619517548277,162.53253920514408,0.3499456772186731,0.349926921619452,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.05147168960204995,0.12147168960205,0.018528310397950082,0.016253253920514407,0.9863182646031217,0.665381683907133,0.0031884430727023017,0.003188443072702385
moderate,11,66,truth_consistent_slack_oracle,30.0,0.2280789273941194,0.0498180034622311,1.614778741786569,0.1801851851851852,-0.0014853198242187,0.056005859375,0.1101851851851851,0.2501851851851852,-0.08,0.08,0.0478937422089342,0.0513033232864499,1.5587728824115694,19.65057948379968,78400.87890625,5798.257549279098,166.97766610596983,0.3499320467571402,0.3498964340705811,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.04789374220893425,0.1178937422089343,0.022106257791065786,0.016697766610596982,0.9825289741899841,0.665381683907133,0.0032244513031549904,0.0032244513031549904
moderate,11,66,truth_consistent_slack_oracle,31.0,0.2277142770063298,0.049727580761711,1.6645515318212227,0.1834405006858711,-0.0015230249023437,0.054501591796875,0.113440500685871,0.2534405006858711,-0.08,0.08,0.0442737763204587,0.0512506056640548,1.6100499400243478,19.573290861329905,78175.23876953125,5775.452148599784,171.66750211812084,0.349906165560357,0.3498222459187866,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.04427377632045876,0.11427377632045879,0.025726223679541305,0.017166750211812083,0.9786645430664953,0.665381683907133,0.003255315500685904,0.003255315500685918
moderate,11,66,truth_consistent_slack_oracle,32.0,0.2273402396626582,0.049636660878642,1.7142336503673417,0.186721536351166,-0.0015599682617187,0.0529599999999999,0.116721536351166,0.256721536351166,-0.08,0.08,0.0406187033114922,0.0511966291403607,1.6612736503673418,19.494544622611564,77944.0,5752.216651982374,176.6130213566399,0.3498451777223894,0.3386777740832289,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.0406187033114922,0.1106187033114922,0.029381296688507808,0.01766130213566399,0.9747272311305781,0.665381683907133,0.0032810356652950012,0.003281035665294918
moderate,11,66,truth_consistent_slack_oracle,33.0,0.2269582392958574,0.0495453217233282,1.7638246186167288,0.1900231481481481,-0.0015961499023437,0.051381845703125,0.1200231481481481,0.2600231481481482,-0.08,0.08,0.0369350911477092,0.0511414716256719,1.7124427729136038,19.4143852023092,77707.27685546875,5728.564170675286,181.82581743699492,0.341729368468223,0.3127441568249008,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.036935091147709265,0.1069350911477093,0.0330649088522908,0.018182581743699494,0.9707192601154601,0.665381683907133,0.0033016117969821013,0.0033016117969821845
moderate,11,66,truth_consistent_slack_oracle,34.0,0.2265695502167948,0.049453761074937,1.813324101709823,0.1933401920438957,-0.0016315698242187,0.049767890625,0.1233401920438957,0.2633401920438957,-0.08,0.08,0.0332293581728991,0.0510853308991557,1.7635562110848229,19.33285631582411,77465.18359375,5704.507603695355,187.31812899985553,0.3206646289379045,0.2783379226859726,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.033229358172899126,0.10322935817289912,0.03677064182710088,0.018731812899985552,0.9666428157912055,0.665381683907133,0.003317043895747593,0.0033170438957474957
moderate,11,66,truth_consistent_slack_oracle,35.0,0.2261753952660493,0.0493621823081539,1.8627319862503735,0.1966675240054869,-0.0016662280273437,0.048118896484375,0.1266675240054869,0.266667524005487,-0.08,0.08,0.0295078712605623,0.0510284103354977,1.8146130897659989,19.25000099942194,77217.83447265625,5680.059649668205,193.10286624840563,0.2899040792705481,0.2412536795746526,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.02950787126056237,0.0995078712605624,0.040492128739437694,0.019310286624840564,0.962500049971097,0.665381683907133,0.0033273319615911984,0.0033273319615912955
moderate,11,66,truth_consistent_slack_oracle,36.0,0.2257769120259999,0.049270719735623,1.9120483337395384,0.2,-0.0017001245117187,0.046435625,0.13,0.27,-0.08,0.08,0.0257769120259999,0.0509708442473417,1.8656127087395389,19.165861646911356,76965.34375,5655.232817650954,199.19363848598456,0.2545478427782737,0.2060845386673313,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.025776912025999882,0.09577691202599989,0.044223087974000125,0.019919363848598458,0.9582930823455678,0.665381683907133,0.003332475994513112,0.003332475994513029
moderate,11,66,truth_consistent_slack_oracle,37.0,0.2253750942676212,0.049179421502595,1.961273297293903,0.203332475994513,-0.0017332592773437,0.0447188378906249,0.133332475994513,0.273332475994513,-0.08,0.08,0.0220426182731082,0.0509126807799387,1.9165544594032784,19.080480043263627,76707.82568359375,5630.039437052273,205.6047826366207,0.2193275763045317,0.1763967671451015,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.022042618273108217,0.0920426182731082,0.04795738172689179,0.02056047826366207,0.9540240021631814,0.665381683907133,0.003332475994513001,0.0033324759945129734
moderate,11,66,truth_consistent_slack_oracle,38.0,0.2249707423190337,0.0490882511318513,2.010407034787368,0.2066598079561042,-0.0017656323242187,0.042969296875,0.1366598079561042,0.2766598079561043,-0.08,0.08,0.0183109343629294,0.05085388345607,1.967437737912368,18.99389739550893,76445.39453125,5604.4916667489015,212.3513927252687,0.1881280003311903,0.1549198661301959,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.018310934362929465,0.0883109343629295,0.0516890656370706,0.021235139272526873,0.9496948697754466,0.665381683907133,0.0033273319615911845,0.0033273319615912955
moderate,11,66,truth_consistent_slack_oracle,39.0,0.224564427682499,0.0489970930534543,2.0594496267874747,0.2099768518518518,-0.0017972436523437,0.041187763671875,0.1399768518518518,0.2799768518518518,-0.08,0.08,0.0145875758306472,0.0507943367057981,2.0182618631155997,18.90615436120024,76178.16455078125,5578.601503484431,219.44935028825375,0.1639942901537464,0.1436416793057871,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.014587575830647237,0.08458757583064722,0.05541242416935277,0.021944935028825375,0.945307718060012,0.665381683907133,0.0033170438957476067,0.0033170438957474957
moderate,11,66,truth_consistent_slack_oracle,40.0,0.2241564700458482,0.0489057587277444,2.108401000492567,0.213278463648834,-0.0018280932617187,0.039375,0.143278463648834,0.283278463648834,-0.08,0.08,0.0108780063970142,0.0507338519894631,2.069026000492567,18.817291074697604,75906.25,5552.380789624953,226.91535567751177,0.1492032149133843,0.1436416793057871,0.0,False,False,oracle_solution,0.0,False,0.665381683907133,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,-1809.8046884581563,False,True,0.010878006397014195,0.0808780063970142,0.05912199360298581,0.022691535567751178,0.9408645537348802,0.665381683907133,0.0033016117969822123,0.00330161179698224
moderate,12,67,truth_consistent_slack_oracle,0.0,0.0973668254830349,0.0410029411530228,0.0604805468707558,0.12,-1.5202636718752991e-05,0.08,0.0499999999999999,0.19,-0.08,0.08,-0.022633174516965,0.0410181437897416,-0.0195194531292441,21.012104371718653,82000.0,6200.0,93.55930869301368,0.0,0.1799999899777074,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,-0.02263317451696506,0.047366825483034995,0.09263317451696511,0.009355930869301367,1.0506052185859327,0.7093129332072963,0.0,0.0
moderate,12,67,truth_consistent_slack_oracle,1.0,0.1149727868438104,0.041063703876331,0.101514098561563,0.1200917352537722,-6.052490234374763e-05,0.079969658203125,0.0500917352537722,0.1900917352537723,-0.08,0.08,-0.0051189484099618,0.0411242287786748,0.021544440358438,21.00908182581111,81995.44873046875,6199.108143368448,93.59954539140764,0.1293196675534244,0.3499999355163065,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,-0.00511894840996184,0.06488105159003821,0.07511894840996189,0.009359954539140765,1.0504540912905553,0.7093129332072963,9.173525377230429e-05,9.173525377229041e-05
moderate,12,67,truth_consistent_slack_oracle,2.0,0.1291555555953155,0.0411223347561349,0.1426073789083917,0.1203635116598079,-0.0001203198242187,0.079879140625,0.0503635116598079,0.1903635116598079,-0.08,0.08,0.0087920439355075,0.0412426545803536,0.0627282382833917,21.00134410223131,81981.87109375,6196.824988604601,93.73108104219504,0.2878657813176248,0.3499999878807281,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.008792043935507601,0.0787920439355076,0.06120795606449239,0.009373108104219504,1.0500672051115656,0.7093129332072963,0.00027177640603569947,0.0002717764060355954
moderate,12,67,truth_consistent_slack_oracle,3.0,0.1405894177428271,0.0411796676360737,0.1837584739304171,0.1208101851851851,-0.0001793530273437,0.079729208984375,0.0508101851851851,0.1908101851851852,-0.08,0.08,0.0197792325576419,0.0413590206634175,0.1040292649460421,20.98953738670099,81959.38134765625,6193.341204448907,93.95834627172972,0.3325056445611253,0.3499999866832131,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.019779232557641954,0.089779232557642,0.050220767442358094,0.009395834627172972,1.0494768693350496,0.7093129332072963,0.00044667352537719474,0.00044667352537730576
moderate,12,67,truth_consistent_slack_oracle,4.0,0.1498164911441911,0.0412364028748078,0.2249665520280067,0.1214266117969821,-0.0002376245117187,0.079520625,0.0514266117969821,0.1914266117969821,-0.08,0.08,0.0283898793472089,0.0414740273865266,0.1454459270280068,20.973993032370615,81928.09375,6188.754562618874,94.28325500656696,0.3450743258570212,0.3499999852689043,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.028389879347209004,0.098389879347209,0.04161012065279099,0.009428325500656696,1.0486996516185307,0.7093129332072963,0.0006164266117970052,0.0006164266117968942
moderate,12,67,truth_consistent_slack_oracle,5.0,0.1572721697177795,0.0412927730541428,0.26623116536339,0.1222076474622771,-0.0002951342773437,0.079254150390625,0.052207647462277,0.1922076474622771,-0.08,0.08,0.0350645222555024,0.0415879073314865,0.1869770149727649,20.95494384003998,81888.12255859375,6183.133755185188,94.70713872189216,0.348613129596427,0.3499999836110085,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.03506452225550245,0.1050645222555025,0.034935477744497595,0.009470713872189217,1.047747192001999,0.7093129332072963,0.0007810356652948949,0.000781035665294999
moderate,12,67,truth_consistent_slack_oracle,6.0,0.1633059881922347,0.0413488705643461,0.3075520051363341,0.1231481481481481,-0.0003518823242187,0.078930546875,0.0531481481481481,0.1931481481481481,-0.08,0.08,0.0401578400440865,0.0417007528885648,0.228621458261334,20.932572348428415,81839.58203125,6176.532643486048,95.2311791758592,0.3496095046525202,0.3499999816717047,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.04015784004408662,0.11015784004408662,0.029842159955913383,0.00952311791758592,1.0466286174214208,0.7093129332072963,0.0009405006858710999,0.0009405006858710097
moderate,12,67,truth_consistent_slack_oracle,7.0,0.1681985111773495,0.0414047415307846,0.3489288250701406,0.1242429698216735,-0.0004078686523437,0.078550576171875,0.0542429698216735,0.1942429698216735,-0.08,0.08,0.043955541355676,0.0418126101831284,0.2703782488982656,20.907030470688255,81782.58642578125,6168.996052234287,95.85658399125997,0.3498900399920746,0.3499999793993847,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.04395554135567599,0.11395554135567598,0.026044458644324003,0.009585658399125997,1.0453515235344129,0.7093129332072963,0.0010948216735254049,0.001094821673525398
moderate,12,67,truth_consistent_slack_oracle,8.0,0.1721749291247024,0.0414604136338916,0.3903614137924693,0.1254869684499314,-0.0004630932617187,0.078115,0.0554869684499313,0.1954869684499314,-0.08,0.08,0.046687960674771,0.0419235068956104,0.3122464137924693,20.878449470932924,81717.25,6160.562713271744,96.58467556153428,0.34996902514983,0.3499999767242503,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.046687960674771045,0.1166879606747711,0.023312039325229017,0.009658467556153428,1.0439224735466461,0.7093129332072963,0.0012439986282577961,0.001243998628257914
moderate,12,67,truth_consistent_slack_oracle,9.0,0.1754159823405566,0.0415159050234117,0.4318495822036169,0.126875,-0.0005175561523437,0.077624580078125,0.0568749999999999,0.196875,-0.08,0.08,0.0485409823405566,0.0420334611757554,0.3542250021254919,20.84694573386822,81643.68701171875,6151.266968002932,97.4169424896623,0.349991262080592,0.3499999735514922,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.04854098234055665,0.11854098234055671,0.021459017659443386,0.00974169424896623,1.0423472866934111,0.7093129332072963,0.0013880315500685997,0.0013880315500685858
moderate,12,67,truth_consistent_slack_oracle,10.0,0.1780667322580566,0.041571227677098,0.4733931560239861,0.1284019204389574,-0.0005712573242187,0.077080078125,0.0584019204389574,0.1984019204389575,-0.08,0.08,0.0496648118190991,0.0421424850013167,0.3963130778989861,20.81262440308339,81562.01171875,6141.139840938384,98.35507239850584,0.3499975207727222,0.3499999697506536,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.04966481181909915,0.11966481181909921,0.02033518818090088,0.009835507239850584,1.0406312201541694,0.7093129332072963,0.0015269204389575033,0.0015269204389574964
moderate,12,67,truth_consistent_slack_oracle,11.0,0.180243602525691,0.041626389014052,0.5149919705540379,0.130062585733882,-0.0006241967773437,0.076482255859375,0.060062585733882,0.200062585733882,-0.08,0.08,0.050181016791809,0.0422505857913957,0.4385097146946629,20.7755818231183,81472.33837890625,6130.2097602705635,99.40097464918988,0.3499992802228864,0.3499999651386606,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.050181016791809,0.120181016791809,0.019818983208191004,0.009940097464918987,1.0387790911559152,0.7093129332072963,0.0016606652949245973,0.001660665294924507
moderate,12,67,truth_consistent_slack_oracle,12.0,0.1820400307196072,0.0416813928748297,0.5566458666510835,0.1318518518518518,-0.0006763745117187,0.075831875,0.0618518518518518,0.2018518518518518,-0.08,0.08,0.0501881788677553,0.0423577673865484,0.4808139916510835,20.735907258102767,81374.78125,6118.5030649893715,100.55679730653088,0.3499997722955817,0.3499999594518168,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.050188178867755395,0.1201881788677554,0.01981182113224461,0.010055679730653088,1.0367953629051383,0.7093129332072963,0.0017892661179697983,0.0017892661179698122
moderate,12,67,truth_consistent_slack_oracle,13.0,0.1835310046937959,0.0417362402115242,0.5983546875165394,0.1337645747599451,-0.0007277905273437,0.075129697265625,0.0637645747599451,0.2037645747599451,-0.08,0.08,0.0497664299338508,0.0424640307388679,0.5232249902509144,20.693684147169208,81269.45458984375,6106.044375314271,101.8249407500021,0.3499999067566008,0.3499999522975336,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.0497664299338508,0.11976642993385081,0.020233570066149204,0.01018249407500021,1.0346842073584603,0.7093129332072963,0.0019127229080933006,0.0019127229080933006
moderate,12,67,truth_consistent_slack_oracle,14.0,0.1847767036373736,0.0417909296077569,0.640118276079635,0.13579561042524,-0.0007784448242187,0.074376484375,0.06579561042524,0.20579561042524,-0.08,0.08,0.0489810932121336,0.0425693744319757,0.565741791704635,20.64899104951369,81156.47265625,6092.856871551574,103.20806934395836,0.3499999394751487,0.3499999430664988,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.04898109321213362,0.11898109321213361,0.021018906787866387,0.010320806934395835,1.0324495524756845,0.7093129332072963,0.002031035665294903,0.002031035665294889
moderate,12,67,truth_consistent_slack_oracle,15.0,0.1858254205149283,0.0418454576805712,0.681936472838355,0.1379398148148148,-0.0008283374023437,0.073572998046875,0.0679398148148148,0.2079398148148148,-0.08,0.08,0.0478856057001135,0.0426737950829149,0.60836347479148,20.60190237372883,81035.94970703125,6078.962509297259,104.70912204382016,0.3499999420553277,0.3499999307616421,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.04788560570011352,0.11788560570011351,0.022114394299886486,0.010470912204382015,1.0300951186864415,0.7093129332072963,0.0021442043895747998,0.0021442043895747998
moderate,12,67,truth_consistent_slack_oracle,16.0,0.1867159077093177,0.0418998193932058,0.7238091140556522,0.1401920438957476,-0.0008774682617187,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.0465238638135701,0.0427772876549245,0.6510891140556522,20.552488952527018,80908.0,6064.382189019411,106.33132250486372,0.3499999339414624,0.3499999136349312,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.0465238638135701,0.1165238638135701,0.023476136186429908,0.010633132250486371,1.027624447626351,0.7093129332072963,0.0022522290809327966,0.0022522290809328105
moderate,12,67,truth_consistent_slack_oracle,17.0,0.1874792597008998,0.0419540082982251,0.765736030232221,0.1425471536351166,-0.0009258374023437,0.071818251953125,0.0725471536351166,0.2125471536351166,-0.08,0.08,0.0449321060657832,0.0428798457005689,0.6939177782790961,20.500818503759668,80772.73779296875,6049.1358920902585,108.0781890727574,0.3499999193523845,0.3499998883223515,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.044932106065783184,0.11493210606578319,0.025067893934216795,0.01080781890727574,1.0250409251879833,0.7093129332072963,0.0023551097393690046,0.002355109739368977
moderate,12,67,truth_consistent_slack_oracle,18.0,0.1881404241524088,0.0420080167254377,0.8077170447937608,0.145,-0.0009734448242187,0.070868515625,0.0749999999999999,0.215,-0.08,0.08,0.0431404241524088,0.0429814615496564,0.7368485291687609,20.44695600594777,80630.27734375,6033.242791593229,109.95354491717264,0.3499998970590858,0.3499998235568963,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.043140424152408846,0.11314042415240891,0.02685957584759119,0.010995354491717263,1.0223478002973885,0.7093129332072963,0.0024528463648832988,0.00245284636488341
moderate,12,67,truth_consistent_slack_oracle,19.0,0.1887194147367215,0.0420618359259088,0.8497519729433695,0.147545438957476,-0.0010202905273437,0.069871552734375,0.0775454389574759,0.217545438957476,-0.08,0.08,0.0411739757792455,0.0430821264532525,0.7798804202089945,20.39096400829609,80480.73291015625,6016.721343798232,111.96152849338858,0.3499998442519789,0.346052689825913,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.04117397577924553,0.11117397577924559,0.028826024220754504,0.011196152849338859,1.0195482004148047,0.7093129332072963,0.0025454389574759984,0.0025454389574759984
moderate,12,67,truth_consistent_slack_oracle,20.0,0.1892322918591688,0.0421154818501636,0.8918406286040687,0.1501783264746228,-0.0010663745117187,0.068828125,0.0801783264746227,0.2201783264746228,-0.08,0.08,0.039053965384546,0.0431818563618823,0.8230125036040686,20.332902889650185,80324.21875,5999.589364571574,114.1066044658608,0.3471640402154115,0.3208275902775678,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.03905396538454603,0.10905396538454609,0.030946034615454004,0.01141066044658608,1.0166451444825093,0.7093129332072963,0.002632887517146798,0.002632887517146798
moderate,12,67,truth_consistent_slack_oracle,21.0,0.1896920039322983,0.0421691058842991,0.9339828907803092,0.1528935185185185,-0.0011116967773437,0.067738994140625,0.0828935185185185,0.2228935185185185,-0.08,0.08,0.0367984854137797,0.0432808026616428,0.8662438966396843,20.27283107707244,80160.84912109375,5981.864093870782,116.39357519297388,0.3282428116591147,0.2816333115245756,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.03679848541377978,0.10679848541377979,0.0332015145862202,0.011639357519297388,1.0136415538536219,0.7093129332072963,0.002715192043895809,0.002715192043895698
moderate,12,67,truth_consistent_slack_oracle,22.0,0.1901091271300863,0.0422229132895481,0.9761788417065372,0.1556858710562414,-0.0011562573242187,0.066604921875,0.0856858710562414,0.2256858710562414,-0.08,0.08,0.0344232560738449,0.0433791706137668,0.9095739198315372,20.210805232059418,79990.73828125,5963.562250691366,118.82759284794118,0.2947565594488986,0.2340799735358552,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.03442325607384489,0.1044232560738449,0.03557674392615512,0.011882759284794117,1.0105402616029708,0.7093129332072963,0.002792352537722892,0.0027923525377229197
moderate,12,67,truth_consistent_slack_oracle,23.0,0.1904923218117352,0.0422770734086617,1.018428756361372,0.1585502400548696,-0.0012000561523437,0.065426669921875,0.0885502400548696,0.2285502400548696,-0.08,0.08,0.0319420817568656,0.0434771295610055,0.9530020864394972,20.146880410522424,79814.00048828125,5944.700080271976,121.41417223358366,0.2511639130297329,0.1824736461716137,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.03194208175686561,0.1019420817568656,0.0380579182431344,0.012141417223358366,1.0073440205261213,0.7093129332072963,0.0028643689986282,0.002864368998628186
moderate,12,67,truth_consistent_slack_oracle,24.0,0.1908486634808746,0.0423316982169011,1.060733050441532,0.1614814814814814,-0.0012430932617187,0.064205,0.0914814814814814,0.2314814814814814,-0.08,0.08,0.0293671819993931,0.0435747914786199,0.996528050441532,20.08111020126924,79630.75,5925.293394955936,124.1592043361774,0.2018138965361313,0.130125977105999,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.0293671819993932,0.09936718199939319,0.04063281800060681,0.01241592043361774,1.004055510063462,0.7093129332072963,0.0029312414266118025,0.0029312414266118025
moderate,12,67,truth_consistent_slack_oracle,25.0,0.1911839127953263,0.0423868622927668,1.1030922321830507,0.164474451303155,-0.0012853686523437,0.062940673828125,0.0944744513031549,0.234474451303155,-0.08,0.08,0.0267094614921713,0.0436722309451105,1.0401515583549257,20.01354684669993,79441.10107421875,5905.35760980471,127.06897065425144,0.1503102386223196,0.0796061520108122,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.02670946149217132,0.09670946149217138,0.04329053850782871,0.012706897065425144,1.0006773423349966,0.7093129332072963,0.002992969821673505,0.0029929698216736023
moderate,12,67,truth_consistent_slack_oracle,26.0,0.1915027400055633,0.0424425997173022,1.1455068632026202,0.1675240054869684,-0.0013268823242187,0.061634453125,0.0975240054869684,0.2375240054869684,-0.08,0.08,0.0239787345185948,0.043769482041521,1.0838724100776205,19.94424134865979,79245.16796875,5884.907773831726,130.1501583311073,0.0995134081536009,0.0328941131189103,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.02397873451859492,0.09397873451859491,0.04602126548140509,0.01301501583311073,0.9972120674329895,0.7093129332072963,0.003049554183813488,0.003049554183813391
moderate,12,67,truth_consistent_slack_oracle,27.0,0.1918089067091279,0.042498909784202,1.187977520978849,0.170625,-0.0013676342773437,0.060287099609375,0.1006249999999999,0.240625,-0.08,0.08,0.0211839067091279,0.0438665440615458,1.127690421369474,19.87324356180684,79043.06494140625,5863.958597552136,133.40987611422398,0.051651266119056,-0.0085138292301412,0.0,False,False,oracle_solution,0.0,False,0.7093129332072963,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,1586.2498674008762,False,True,0.021183906709127953,0.091183906709128,0.04881609329087211,0.013340987611422397,0.9936621780903421,0.7093129332072963,0.003100994513031502,0.003100994513031613
