scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,predicted_min_alpha_margin_rad,predicted_max_alpha_slack_rad,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
2,moderate,57,actuator_aware_safety_nmpc,0.0,0.08011232494696882,0.04028607392345165,0.07930102295603621,0.08015188224193394,0.03848926650277681,0.0789877998609341,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.039887675053031174,0.0403012765601704,-0.0006989770439637943,Solve_Succeeded,0.02052733302116394,False,0.3878375551764043,0.03015188224193395,1.1884397284550774e-08,2212.652159596557,-0.011942107788413356,0.4015798869488264,0.012850859968005461,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,5.272256474135521e-06,101.33276943288472,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,0.5,0.09085269201774643,0.04033022121356714,0.09945510540666651,0.09053821233100165,0.03942177100543026,0.09963706933521375,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.02917034896304918,0.04036056301044214,0.019462706725025883,Solve_Succeeded,0.01936212502187118,False,0.3878375551764043,0.04051517135020605,1.048725476794284e-08,2198.1136514396444,-0.017544778165878037,0.40159248685423254,0.035514811678652586,0.012850859968005461,0.012509237035423561,0.012509237035423561,0.025018474070847122,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,5.273204499995653e-06,101.34282195732476,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,1.0,0.1004951154307827,0.040374088539314734,0.11963119062599953,0.09967454940352374,0.04041436774655897,0.11842725363334955,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.01959661982298959,0.04043461344165848,0.039661532422874526,Solve_Succeeded,0.019191750034224242,False,0.3878375551764043,0.049582814149751464,7.535178916960351e-09,2181.343782208644,-0.024000769066570546,0.40162486243193063,0.06494804557460009,0.035514811678652586,0.034903239231756526,0.034903239231756526,0.044788004392665934,False,False,81995.44873046875,6199.108143368448,21.00908182581111,5.2760416788228186e-06,101.37634923416856,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,1.5,0.1091538197888054,0.04041763013212336,0.13982912728320937,0.10835751235593953,0.03946213987802211,0.13954492087706905,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,-0.011051620026009415,0.04050814771024836,0.05989725350391249,Solve_Succeeded,0.01987929199822247,False,0.3878375551764043,0.04914170895904427,5.272396849688544e-09,2163.222007196846,-0.03096562623560973,0.4016744554206741,0.09239226600773777,0.06494804557460009,0.06414934456336414,0.06414934456336414,0.058492210663215236,False,False,81989.78106689453,6198.124722339112,21.005748963664374,5.280759166758797e-06,101.43480255431069,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,2.0,0.11693111399483858,0.04046081793381625,0.16004874558084792,0.11662605865467776,0.039540475417110206,0.15908414106479707,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,-0.003432397664969375,0.040581137758035006,0.08016960495584792,Solve_Succeeded,0.019333124975673854,False,0.3878375551764043,0.04510886773850864,5.318744030952138e-09,2146.4904611489087,-0.03737798014418586,0.4017399997587981,0.12148832232829918,0.09239226600773777,0.09164146569767848,0.09164146569767848,0.054984242268628664,False,False,81981.87109375,6196.824988604601,21.00134410223131,5.287350096510711e-06,101.51881364481503,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,2.5,0.12391864982461606,0.040503678837913795,0.1802898754213766,0.12353047858774145,0.038651413205002524,0.1790368279744721,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.0033533420399795844,0.040653610478538785,0.10047832146629847,Solve_Succeeded,0.01917129202047363,False,0.3878375551764043,0.04394502415301421,5.21506975935769e-09,2129.9472908385615,-0.04369614662949578,0.4018206300465545,0.1471572291740825,0.12148832232829918,0.12069488354553368,0.12069488354553368,0.0581068356957104,False,False,81971.73309326172,6195.226102903411,20.995925400097143,5.295809543979379e-06,101.62877355248318,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,3.0,0.1301985390339491,0.04054621579820369,0.20055235416110861,0.12971076118148123,0.03967386353374327,0.19975523434840325,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.009388353848763908,0.04072556882554743,0.1208231451767336,Solve_Succeeded,0.019229167024604976,False,0.3878375551764043,0.038997133106000975,5.392802890308657e-09,2115.117276100206,-0.04933017388203274,0.40191568368588926,0.17620533300835012,0.1471572291740825,0.14645376309172475,0.14645376309172475,0.051517759092382154,False,False,81959.38134765625,6193.341204448907,20.98953738670099,5.306134498423491e-06,101.76496141382125,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,3.5,0.13584434891222497,0.04058846235098168,0.22083602827175985,0.1371429593772053,0.040506691569338456,0.21939943744757165,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.014746848054886144,0.04079704633535669,0.14120382734402548,Solve_Succeeded,0.019192083040252328,False,0.3878375551764043,0.03385738750375927,6.1833128130471995e-09,2099.7557211884828,-0.05513859017772796,0.40202462079258067,0.20840696641689,0.17620533300835012,0.17541442729549217,0.17541442729549217,0.05792132840753483,False,False,81944.83013916016,6191.180999058791,20.98221634458463,5.3183238360356135e-06,101.92759666625422,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,4.0,0.1409219886263897,0.04063040721615262,0.24114074978274258,0.14053811423031262,0.04260424783223212,0.2400208705023272,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.019495376829407524,0.04086803172787136,0.16162012478274257,Solve_Succeeded,0.019179166993126273,False,0.3878375551764043,0.0280644848770758,7.3521893711996236e-09,2083.798039052759,-0.06114064419198978,0.40214698367832524,0.24385028548503376,0.20840696641689,0.2075299038704117,0.2075299038704117,0.06423095314983907,False,False,81928.09375,6188.754562618874,20.973993032370615,5.33237829681536e-06,102.11686548808098,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
2,moderate,57,actuator_aware_safety_nmpc,4.5,0.14549049622569848,0.04067203789116769,0.2614663647721317,0.1448237280721371,0.03963386960276326,0.2629151011625741,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.023693621225698486,0.04093851250054269,0.18207178835611607,Solve_Succeeded,0.019134333997499198,False,0.3878375551764043,0.032977271164017136,8.730440358376671e-09,2067.140839563568,-0.06736993055587526,0.40228237351219553,0.2645266956581794,0.24385028548503376,0.24288475669469814,0.24288475669469814,0.07070970564857287,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,5.3483004646347674e-06,102.33293602902984,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,False
