tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation
stress,22,10077,truth_consistent_slack_oracle,0.0,0.08872558963964557,0.06238575539686442,0.0721772854230853,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.03127441036035443,0.06240095803358317,-0.007822714576914705,21.012104371718653,82000.0,6200.0,91.72596033290984,0.0,0.1800000099999568,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,False
stress,22,10077,truth_consistent_slack_oracle,1.0,0.12729953014297635,0.06259219340977197,0.1346665292815262,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.007207794889204061,0.06265271831211572,0.054696871078401196,21.00908182581111,81995.44873046875,6199.108143368448,91.76540857010151,0.13121031437874472,0.3500000099999562,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,False
stress,22,10077,truth_consistent_slack_oracle,2.0,0.1584402202833506,0.06279625084462509,0.1973610431108253,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.03807670862354266,0.06291657066884385,0.11748190248582531,21.00134410223131,81981.87109375,6196.824988604601,91.89436670430571,0.2906962207700606,0.35000000999995545,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,False
stress,22,10077,truth_consistent_slack_oracle,3.0,0.1836136492232704,0.06299882729636026,0.26025869965168696,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.0628034640380852,0.06317818032370401,0.18052949066731194,20.98953738670099,81959.38134765625,6193.341204448907,92.11717854120961,0.33392548963903,0.35000000999995456,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,False
stress,22,10077,truth_consistent_slack_oracle,4.0,0.20399730332618826,0.0632005750831866,0.32335846385057365,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.0825706915292061,0.06343819959490535,0.24383783885057364,20.973993032370615,81928.09375,6188.754562618874,92.43572050287892,0.34564294937719864,0.35000000999995345,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,True
stress,22,10077,truth_consistent_slack_oracle,5.0,0.22053645692404344,0.06340174138200272,0.3866596645483232,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.09832880946176635,0.06369687565934648,0.3074055141576982,20.95494384003998,81888.12255859375,6183.133755185188,92.85129797347847,0.3488190119456343,0.3500000099999522,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,True
stress,22,10077,truth_consistent_slack_oracle,6.0,0.23398985515388115,0.06360244778189546,0.4501617914018136,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.11084170700573301,0.0639543301061142,0.3712312445268136,20.932572348428415,81839.58203125,6176.532643486048,93.36506955393277,0.3496798959310728,0.35000000999995073,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,True
stress,22,10077,truth_consistent_slack_oracle,7.0,0.2449664894840233,0.06380276923887761,0.5138644257142886,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.12072351966234979,0.06421063789122136,0.4353138495424136,20.907030470688255,81782.58642578125,6168.996052234287,93.97821920297187,0.34991324184930106,0.3500000099999491,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,True
stress,22,10077,truth_consistent_slack_oracle,8.0,0.2539551443712223,0.06400275802022411,0.5777672104179331,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.1284681759212909,0.06446585128194285,0.4996522104179331,20.878449470932924,81717.25,6160.562713271744,94.69204340097703,0.34997649115870166,0.35000000999994735,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,True
stress,22,10077,truth_consistent_slack_oracle,9.0,0.26134812022180587,0.0642024522031507,0.6418698329328966,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.13447312022180588,0.06472000835549445,0.5642452528547716,20.84694573386822,81643.68701171875,6151.266968002932,95.50800158089851,0.3499936351274919,0.3500000099999454,0.0,False,False,oracle_solution,0.0,False,0.6444616208536915,0.9552074929670727,0.7479706285519162,0.8930510953330396,1.2918532680312296,5215.6779022646915,True
