tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
moderate,24,79,slack_oracle,0.0,0.08863944874336599,0.046769934765943176,0.08475222213006421,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.031360551256634006,0.04678513740266193,0.00475222213006421,0.0,0.18000000994868456,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,1.0,0.11311580851971943,0.04676669637882333,0.13152090907277558,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.006975926734052854,0.04682722128116708,0.05155125086965058,0.12577002851708347,0.350000009947409,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,2.0,0.13275462934284207,0.046760944685949477,0.1782851588436944,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.012391117683034122,0.04688126451016823,0.0984060182186944,0.2824445262958166,0.3500000099459517,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,3.0,0.14850920323033054,0.04675388806610627,0.22504273526997043,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.02769901804514535,0.04693324109345001,0.1453135262855954,0.32964705204892675,0.3500000099439331,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,4.0,0.16114584909057733,0.0467460943828113,0.2717927993744217,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.039719237293595167,0.04698371889453004,0.19227217437442168,0.3438681184565992,0.3500000099411901,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,5.0,0.17127978500480023,0.04673779183697445,0.31853478425438897,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.04907213754252314,0.04703292611431821,0.23928063386376397,0.3481526080357971,0.3500000099373295,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,6.0,0.17940485172859832,0.04672909323130802,0.36526825531518764,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.05625670358045018,0.04708097555552677,0.28633770844018763,0.34944342901910974,0.3500000099316525,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,7.0,0.18591743667834365,0.04672006616212089,0.4119928564493586,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.061674466856670135,0.047127934814464645,0.3334422802774836,0.3498323245378518,0.35000000992279207,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,8.0,0.191135696750213,0.04671075627768517,0.4587082844830866,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.0656487283002816,0.047173849539403914,0.3805932844830866,0.34994949006274173,0.3500000099076993,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
moderate,24,79,slack_oracle,9.0,0.19531499376491274,0.046701195954788575,0.5054142740193198,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.06843999376491275,0.04721875210713233,0.4277896939411948,0.34998478940712957,0.35000000987815216,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False
