tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation
stress,7,10062,slack_oracle,0.0,0.09143520589628008,0.0686164851671086,0.11341671052271779,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.028564794103719912,0.06863168780382735,0.03341671052271779,21.012104371718653,82000.0,96.02726214802813,4.3290077535585557e-29,0.18000000999996155,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,False
stress,7,10062,slack_oracle,1.0,0.13496929623611498,0.06861311095622578,0.18203180996408933,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,0.014877560982342691,0.06867363585856953,0.10206215176096432,21.00908182581111,81995.44873046875,96.0685602298398,0.12638923966838478,0.35000000999996084,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,False
stress,7,10062,slack_oracle,2.0,0.16990196080948858,0.06860666977639167,0.2506420155779265,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.04953844914968063,0.06872698960061042,0.17076287495292647,21.00134410223131,81981.87109375,96.20356559270985,0.28340031563374585,0.35000000999996,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,False
stress,7,10062,slack_oracle,3.0,0.1979293041532373,0.06859811838814667,0.319244558368602,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.07711911896805212,0.06877747141549041,0.23951534938422697,20.98953738670099,81959.38134765625,96.436825736233,0.33016411710850363,0.35000000999995895,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,4.0,0.22041358257837587,0.06858833150947342,0.38783787167177786,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.09898697078139371,0.06882595602119217,0.30831724667177784,20.973993032370615,81928.09375,96.77030507346042,0.3440921353385865,0.35000000999995773,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,5.0,0.23844851754615398,0.06857767511263267,0.4564209367525153,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.11624087008387689,0.06887280938997643,0.3771667863618903,20.95494384003998,81888.12255859375,97.20537020188468,0.34824042281094264,0.35000000999995634,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,6.0,0.2529120718283667,0.06856634028517496,0.5249929914057302,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.12976392368021858,0.0689182226093937,0.4460624445307302,20.932572348428415,81839.58203125,97.74323405265748,0.3494759387809124,0.3500000099999548,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,7.0,0.26450896275280494,0.06855444738115987,0.5935534222457813,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.14026599293113143,0.06896231603350363,0.5150028460739063,20.907030470688255,81782.58642578125,98.38513610383856,0.3498439218877292,0.35000000999995307,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,8.0,0.27380483125219607,0.06854208082131223,0.6621017159431725,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.14831786280226467,0.06900517408303097,0.5839867159431724,20.878449470932924,81717.25,99.13243363161222,0.3499535210917807,0.3500000099999511,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,9.0,0.2812536815691568,0.06852930244878293,0.7306374313879666,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.15437868156915682,0.06904685860112668,0.6530128513098415,20.84694573386822,81643.68701171875,99.98665450606008,0.3499861638552821,0.35000000999994907,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,10.0,0.28721991006824255,0.06851615787029426,0.7991601807503428,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.15881798962928506,0.06908741519451302,0.7220801026253427,20.81262440308339,81562.01171875,100.94953086698972,0.34999588609750193,0.35000000999994674,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,11.0,0.29199598807428667,0.06850268021367341,0.867669615297438,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.16193340234040465,0.06912687699101716,0.7911873594380631,20.7755818231183,81472.33837890625,102.02302244159293,0.3499987817467548,0.35000000999994424,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,12.0,0.29581665549950414,0.06848889272604072,0.9361654142933399,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,0.16396480364765229,0.06916526723775947,0.8603335392933399,20.735907258102767,81374.78125,103.20933395739617,0.34999964417996654,0.3500000099999415,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,13.0,0.29887031355098936,0.06847481071847974,1.004647276136542,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,0.16510573879104423,0.06920260124582349,0.9295175788709169,20.693684147169208,81269.45458984375,104.51092911226299,0.3499999010449994,0.35000000999993847,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,14.0,0.3013081691675686,0.06846044307182582,1.0731149112079983,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,0.16551255874232854,0.06923888789604457,0.9987384268329983,20.64899104951369,81156.47265625,105.93054255246136,0.34999997754906126,0.35000000999993514,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,15.0,0.3032515748334357,0.06844579341785298,1.141568036054742,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,0.16531176001862086,0.06927413082019673,1.0679950380078669,20.60190237372883,81035.94970703125,107.47119075862324,0.35000000033484485,0.35000000999993147,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,16.0,0.30479791988577165,0.06843086106962935,1.210006368624091,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.16460587599002405,0.0693083293313481,1.1372863686240908,20.552488952527018,80908.0,109.13618242118898,0.35000000712130536,0.3500000099999274,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,17.0,0.30602535916403345,0.06841564175442157,1.2784296243256956,0.1425471536351166,-0.0009258374023437543,0.071818251953125,0.0725471536351166,0.21254715363511661,-0.08,0.08,0.16347820552891684,0.06934147915676532,1.2066113723725707,20.500818503759668,80772.73779296875,110.92912869447922,0.35000000914256557,0.35000000999992287,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,18.0,0.30699660844179094,0.06840012818990494,1.3468375127452286,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,0.16199660844179095,0.0693735730141237,1.2759689971202286,20.44695600594777,80630.27734375,112.85395359761522,0.35000000974456963,0.3500000099999178,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,19.0,0.3077619908048785,0.06838431053551057,1.4152297348695646,0.147545438957476,-0.0010202905273437451,0.069871552734375,0.07754543895747598,0.217545438957476,-0.08,0.08,0.1602165518474025,0.06940460106285432,1.3453581821351897,20.39096400829609,80480.73291015625,114.91490475208458,0.3500000099238655,0.3500000099999121,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,20.0,0.30836188179680835,0.06836817674400128,1.4836059807116049,0.1501783264746228,-0.0010663745117187456,0.068828125,0.08017832647462278,0.2201783264746228,-0.08,0.08,0.15818355532218556,0.06943455125572003,1.4147778557116049,20.332902889650182,80324.21875,117.11656459345757,0.35000000997726255,0.3500000099999056,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,21.0,0.3088286719811394,0.06835171283313526,1.5519659272452737,0.1528935185185185,-0.0011116967773437542,0.06773899414062501,0.0828935185185185,0.22289351851851852,-0.08,0.08,0.15593515346262088,0.06946340961047902,1.4842269331046487,20.27283107707244,80160.84912109375,119.46386215908987,0.35000000999316166,0.3500000099998983,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,22.0,0.30918834215574337,0.06833490309316337,1.6203092365789435,0.15568587105624143,-0.001156257324218743,0.066604921875,0.08568587105624142,0.22568587105624144,-0.08,0.08,0.15350247109950194,0.06949116041738211,1.5537043147039435,20.210805232059418,79990.73828125,121.96208552875365,0.3500000099978919,0.3500000099998899,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,23.0,0.3094617273626794,0.06831772960425195,1.688635553990395,0.15855024005486967,-0.0012000561523437536,0.065426669921875,0.08855024005486967,0.22855024005486968,-0.08,0.08,0.15091148730780973,0.0695177857565957,1.62320888406852,20.146880410522424,79814.00048828125,124.61689497745068,0.3500000099992948,0.3500000099998803,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
stress,7,10062,slack_oracle,24.0,0.3096655262071704,0.06830016177413786,1.7569445004885582,0.16148148148148148,-0.0012430932617187584,0.064205,0.09148148148148147,0.23148148148148148,-0.08,0.08,0.14818404472568894,0.06954325503585662,1.6927395004885581,20.08111020126924,79630.75,127.43433688679012,0.3500000099997059,0.350000009999869,0.0,False,False,oracle_solution,0.0,False,0.7692310882170614,True
